precinct,year,race,party,candidate,votes
Foster Township 4th Dist,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Foster Township 4th Dist,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,21
Foster Township 4th Dist,2024,AUDITOR GENERAL,REP,TIM DEFOOR,131
Foster Township 4th Dist,2024,AUDITOR GENERAL,LIB,REECE SMITH,3
Foster Township 4th Dist,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
Foster Township 4th Dist,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
Foster Township 4th Dist,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,24
Foster Township 4th Dist,2024,STATE TREASURER,REP,STACY GARRITY,128
Foster Township 4th Dist,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
Foster Township 4th Dist,2024,STATE TREASURER,CST,TROY BOWMAN,1
Foster Township 4th Dist,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Foster Township 4th Dist,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,23
Foster Township 4th Dist,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,131
Foster Township 4th Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,21
Foster Township 4th Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,135
Foster Township 4th Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,18
Foster Township 4th Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,137
Hamilton Township,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,74
Hamilton Township,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,255
Hamilton Township,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
Hamilton Township,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
Hamilton Township,2024,PRESIDENTIAL ELECTORS,Write-In,Robert F. Kennedy Jr,1
Hamilton Township,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,81
Hamilton Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,241
Hamilton Township,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
Hamilton Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
Hamilton Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Hamilton Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,68
Hamilton Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,253
Hamilton Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
Hamilton Township,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
Hamilton Township,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
Hamilton Township,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Hamilton Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,68
Hamilton Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,251
Hamilton Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,7
Hamilton Township,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
Hamilton Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
Hamilton Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,73
Hamilton Township,2024,STATE TREASURER,REP,STACY GARRITY,248
Hamilton Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
Hamilton Township,2024,STATE TREASURER,CST,TROY BOWMAN,2
Hamilton Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Hamilton Township,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,67
Hamilton Township,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,263
Hamilton Township,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,72
Hamilton Township,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,254
Hamilton Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,59
Hamilton Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,273
Hamlin Township 1st Dist,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,25
Hamlin Township 1st Dist,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,180
Hamlin Township 1st Dist,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
Hamlin Township 1st Dist,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
Hamlin Township 1st Dist,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,25
Hamlin Township 1st Dist,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,175
Hamlin Township 1st Dist,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,5
Hamlin Township 1st Dist,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
Hamlin Township 1st Dist,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Hamlin Township 1st Dist,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,22
Hamlin Township 1st Dist,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,173
Hamlin Township 1st Dist,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,5
Hamlin Township 1st Dist,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
Hamlin Township 1st Dist,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
Hamlin Township 1st Dist,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
Hamlin Township 1st Dist,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,24
Hamlin Township 1st Dist,2024,AUDITOR GENERAL,REP,TIM DEFOOR,173
Hamlin Township 1st Dist,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
Hamlin Township 1st Dist,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
Hamlin Township 1st Dist,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
Hamlin Township 1st Dist,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,24
Hamlin Township 1st Dist,2024,STATE TREASURER,REP,STACY GARRITY,176
Hamlin Township 1st Dist,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
Hamlin Township 1st Dist,2024,STATE TREASURER,CST,TROY BOWMAN,2
Hamlin Township 1st Dist,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
Hamlin Township 1st Dist,2024,Representative in Congress,DEM,Zach Womer,21
Hamlin Township 1st Dist,2024,Representative in Congress,REP,Glenn GT Thompson,183
Hamlin Township 1st Dist,2024,Senator in the General Assembly,DEM,William McGill,22
Hamlin Township 1st Dist,2024,Senator in the General Assembly,REP,Cris Dush,183
Hamlin Township 1st Dist,2024,Representative in the General Assembly,DEM,Rajeev Pradhan,21
Hamlin Township 1st Dist,2024,Representative in the General Assembly,REP,Martin T Causer,183
Hamlin Township 2nd Dist,2024,Presidential Electors,DEM,Kamala D Harris,55
Hamlin Township 2nd Dist,2024,Presidential Electors,REP,Donald J Trump,139
Hamlin Township 2nd Dist,2024,Presidential Electors,LIB,Chase Oliver,1
Hamlin Township 2nd Dist,2024,Presidential Electors,GRN,Jill Stein,0
Hamlin Township 2nd Dist,2024,United States Senator,DEM,Robert P Casey Jr,57
Hamlin Township 2nd Dist,2024,United States Senator,REP,Dave McCormick,132
Hamlin Township 2nd Dist,2024,United States Senator,LIB,John C Thomas,2
Hamlin Township 2nd Dist,2024,United States Senator,GRN,Leila Hazou,1
Hamlin Township 2nd Dist,2024,United States Senator,CST,Marty Selker,1
Hamlin Township 2nd Dist,2024,Attorney General,DEM,Eugene DePasquale,54
Hamlin Township 2nd Dist,2024,Attorney General,REP,Dave Sunday,134
Hamlin Township 2nd Dist,2024,Attorney General,LIB,Robert Cowburn,2
Hamlin Township 2nd Dist,2024,Attorney General,GRN,Richard L Weiss,0
Hamlin Township 2nd Dist,2024,Attorney General,CST,Justin L Magill,1
Hamlin Township 2nd Dist,2024,Attorney General,FWD,Eric L Settle,0
Hamlin Township 2nd Dist,2024,Auditor General,DEM,Malcolm Kenyatta,50
Hamlin Township 2nd Dist,2024,Auditor General,REP,Tim DeFoor,137
Hamlin Township 2nd Dist,2024,Auditor General,LIB,Reece Smith,2
Hamlin Township 2nd Dist,2024,Auditor General,ASP,Eric K Anton,0
Hamlin Township 2nd Dist,2024,Auditor General,CST,Bob Goodrich,1
Hamlin Township 2nd Dist,2024,State Treasurer,DEM,Erin McClelland,51
Hamlin Township 2nd Dist,2024,State Treasurer,REP,Stacy Garrity,138
Hamlin Township 2nd Dist,2024,State Treasurer,LIB,Nickolas Ciesielski,3
Hamlin Township 2nd Dist,2024,State Treasurer,CST,Troy Bowman,1
Hamlin Township 2nd Dist,2024,State Treasurer,FWD,Chris Foster,0
Hamlin Township 2nd Dist,2024,Representative in Congress,DEM,Zach Womer,46
Hamlin Township 2nd Dist,2024,Representative in Congress,REP,Glenn GT Thompson,145
Hamlin Township 2nd Dist,2024,Senator in the General Assembly,DEM,William McGill,53
Hamlin Township 2nd Dist,2024,Senator in the General Assembly,REP,Cris Dush,137
Hamlin Township 2nd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,39
Hamlin Township 2nd Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,155
Kane Borough 1st Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,205
Kane Borough 1st Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,377
Kane Borough 1st Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,8
Kane Borough 1st Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,6
Kane Borough 1st Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,207
Kane Borough 1st Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,359
Kane Borough 1st Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,14
Kane Borough 1st Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,6
Kane Borough 1st Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Kane Borough 1st Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,186
Kane Borough 1st Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,372
Kane Borough 1st Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,11
Kane Borough 1st Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
Kane Borough 1st Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
Kane Borough 1st Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
Kane Borough 1st Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,170
Kane Borough 1st Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,380
Kane Borough 1st Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,11
Kane Borough 1st Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,5
Kane Borough 1st Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
Kane Borough 1st Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,177
Kane Borough 1st Ward,2024,STATE TREASURER,REP,STACY GARRITY,385
Kane Borough 1st Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,9
Kane Borough 1st Ward,2024,STATE TREASURER,CST,TROY BOWMAN,5
Kane Borough 1st Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Kane Borough 1st Ward,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,173
Kane Borough 1st Ward,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,413
Kane Borough 1st Ward,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,182
Kane Borough 1st Ward,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,398
Kane Borough 1st Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,148
Kane Borough 1st Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,435
Kane Borough 2nd Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,93
Kane Borough 2nd Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,156
Kane Borough 2nd Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
Kane Borough 2nd Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
Kane Borough 2nd Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Nikki Haley,0
Kane Borough 2nd Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Robert F. Kennedy Jr,1
Kane Borough 2nd Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,2
Kane Borough 2nd Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,96
Kane Borough 2nd Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,148
Kane Borough 2nd Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,5
Kane Borough 2nd Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
Kane Borough 2nd Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Kane Borough 2nd Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,89
Kane Borough 2nd Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,146
Kane Borough 2nd Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
Kane Borough 2nd Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
Kane Borough 2nd Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
Kane Borough 2nd Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
Kane Borough 2nd Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,83
Kane Borough 2nd Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,153
Kane Borough 2nd Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,8
Kane Borough 2nd Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Kane Borough 2nd Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
Kane Borough 2nd Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,85
Kane Borough 2nd Ward,2024,STATE TREASURER,REP,STACY GARRITY,156
Kane Borough 2nd Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
Kane Borough 2nd Ward,2024,STATE TREASURER,CST,TROY BOWMAN,5
Kane Borough 2nd Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Kane Borough 2nd Ward,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,89
Kane Borough 2nd Ward,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,161
Kane Borough 2nd Ward,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,88
Kane Borough 2nd Ward,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,158
Kane Borough 2nd Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,76
Kane Borough 2nd Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,173
Kane Borough 2nd Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Scattered,1
Kane Borough 3rd Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,154
Kane Borough 3rd Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,352
Kane Borough 3rd Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,6
Kane Borough 3rd Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
Kane Borough 3rd Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Nikki Haley,0
Kane Borough 3rd Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Robert F. Kennedy Jr,0
Kane Borough 3rd Ward,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,1
Kane Borough 3rd Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,164
Kane Borough 3rd Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,333
Kane Borough 3rd Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
Kane Borough 3rd Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
Kane Borough 3rd Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,7
Kane Borough 3rd Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,3
Kane Borough 3rd Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,153
Kane Borough 3rd Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,353
Kane Borough 3rd Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
Kane Borough 3rd Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,3
Kane Borough 3rd Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
Kane Borough 3rd Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
Kane Borough 3rd Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,1
Kane Borough 3rd Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,151
Kane Borough 3rd Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,344
Kane Borough 3rd Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,9
Kane Borough 3rd Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Kane Borough 3rd Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
Kane Borough 3rd Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,2
Kane Borough 3rd Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,161
Kane Borough 3rd Ward,2024,STATE TREASURER,REP,STACY GARRITY,344
Kane Borough 3rd Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
Kane Borough 3rd Ward,2024,STATE TREASURER,CST,TROY BOWMAN,5
Kane Borough 3rd Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
Kane Borough 3rd Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,1
Kane Borough 3rd Ward,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,139
Kane Borough 3rd Ward,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,378
Kane Borough 3rd Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,1
Kane Borough 3rd Ward,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,150
Kane Borough 3rd Ward,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,361
Kane Borough 3rd Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,2
Kane Borough 3rd Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,115
Kane Borough 3rd Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,399
Kane Borough 3rd Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,0
Kane Borough 4th Ward,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,120
Kane Borough 4th Ward,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,215
Kane Borough 4th Ward,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
Kane Borough 4th Ward,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
Kane Borough 4th Ward,2024,Write-In Totals,Write-In,Write-In: Nikki Haley,0
Kane Borough 4th Ward,2024,Write-In Totals,Write-In,Write-In: Robert F. Kennedy Jr,0
Kane Borough 4th Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,0
Kane Borough 4th Ward,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,119
Kane Borough 4th Ward,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,204
Kane Borough 4th Ward,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,7
Kane Borough 4th Ward,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
Kane Borough 4th Ward,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Kane Borough 4th Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,0
Kane Borough 4th Ward,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,104
Kane Borough 4th Ward,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,209
Kane Borough 4th Ward,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
Kane Borough 4th Ward,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,4
Kane Borough 4th Ward,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
Kane Borough 4th Ward,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
Kane Borough 4th Ward,2024,Write-In Totals,Write-In,Write-In: Scattered,0
Kane Borough 4th Ward,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,103
Kane Borough 4th Ward,2024,AUDITOR GENERAL,REP,TIM DEFOOR,215
Kane Borough 4th Ward,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
Kane Borough 4th Ward,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Kane Borough 4th Ward,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
Kane Borough 4th Ward,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,111
Kane Borough 4th Ward,2024,STATE TREASURER,REP,STACY GARRITY,207
Kane Borough 4th Ward,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
Kane Borough 4th Ward,2024,STATE TREASURER,CST,TROY BOWMAN,8
Kane Borough 4th Ward,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Kane Borough 4th Ward,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,103
Kane Borough 4th Ward,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,230
Kane Borough 4th Ward,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,113
Kane Borough 4th Ward,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,215
Kane Borough 4th Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,93
Kane Borough 4th Ward,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,239
Keating Township 1st Dist,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,101
Keating Township 1st Dist,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,544
Keating Township 1st Dist,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
Keating Township 1st Dist,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
Keating Township 1st Dist,2024,PRESIDENTIAL ELECTORS,Write-In,Scattered,4
Keating Township 1st Dist,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,101
Keating Township 1st Dist,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,533
Keating Township 1st Dist,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,5
Keating Township 1st Dist,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
Keating Township 1st Dist,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
Keating Township 1st Dist,2024,UNITED STATES SENATOR,Write-In,Scattered,1
Keating Township 1st Dist,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,91
Keating Township 1st Dist,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,532
Keating Township 1st Dist,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
Keating Township 1st Dist,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
Keating Township 1st Dist,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
Keating Township 1st Dist,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
Keating Township 1st Dist,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,89
Keating Township 1st Dist,2024,AUDITOR GENERAL,REP,TIM DEFOOR,538
Keating Township 1st Dist,2024,AUDITOR GENERAL,LIB,REECE SMITH,9
Keating Township 1st Dist,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
Keating Township 1st Dist,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
Keating Township 1st Dist,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,91
Keating Township 1st Dist,2024,STATE TREASURER,REP,STACY GARRITY,545
Keating Township 1st Dist,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
Keating Township 1st Dist,2024,STATE TREASURER,CST,TROY BOWMAN,4
Keating Township 1st Dist,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
Keating Township 1st Dist,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,82
Keating Township 1st Dist,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,565
Keating Township 1st Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,WILLIAM MCGILL,88
Keating Township 1st Dist,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,CRIS DUSH,556
Keating Township 1st Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,DEM,RAJEEV PRADHAN,76
Keating Township 1st Dist,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MARTIN T CAUSER,574
Keating Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,58
Keating Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,318
Keating Township 2nd Dist,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
Keating Township 2nd Dist,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,62
Keating Township 2nd Dist,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,298
Keating Township 2nd Dist,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
Keating Township 2nd Dist,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
Keating Township 2nd Dist,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Keating Township 2nd Dist,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,51
Keating Township 2nd Dist,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,304
Keating Township 2nd Dist,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
Keating Township 2nd Dist,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,3
Keating Township 2nd Dist,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
Keating Township 2nd Dist,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Keating Township 2nd Dist,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,55
Keating Township 2nd Dist,2024,AUDITOR GENERAL,REP,TIM DEFOOR,309
Keating Township 2nd Dist,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
