precinct,year,race,party,candidate,votes
MAHAFFEY BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,119
MAHAFFEY BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,3
MAHAFFEY BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
MAHAFFEY BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
MAHAFFEY BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,32
MAHAFFEY BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,111
MAHAFFEY BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,3
MAHAFFEY BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
MAHAFFEY BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,40
MAHAFFEY BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,105
MAHAFFEY BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
MAHAFFEY BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,5
MAHAFFEY BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,31
MAHAFFEY BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,124
MAHAFFEY BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,134
MAHAFFEY BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,136
NEWBURG BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,8
NEWBURG BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,44
NEWBURG BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
NEWBURG BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
NEWBURG BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,12
NEWBURG BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,39
NEWBURG BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,8
NEWBURG BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,42
NEWBURG BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,10
NEWBURG BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,42
NEWBURG BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,9
NEWBURG BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,44
NEWBURG BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,48
NEWBURG BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,52
NEW WASHINGTON BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,4
NEW WASHINGTON BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,34
NEW WASHINGTON BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
NEW WASHINGTON BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
NEW WASHINGTON BOROUGH,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,0
NEW WASHINGTON BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,5
NEW WASHINGTON BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,33
NEW WASHINGTON BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
NEW WASHINGTON BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
NEW WASHINGTON BOROUGH,2024,UNITED STATES SENATOR,Write-In,SCATTERED,0
NEW WASHINGTON BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,4
NEW WASHINGTON BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,31
NEW WASHINGTON BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,6
NEW WASHINGTON BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,28
NEW WASHINGTON BOROUGH,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
NEW WASHINGTON BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,6
NEW WASHINGTON BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,28
NEW WASHINGTON BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,1
NEW WASHINGTON BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,4
NEW WASHINGTON BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,34
NEW WASHINGTON BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,33
NEW WASHINGTON BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,35
OSCEOLA MILLS BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,164
OSCEOLA MILLS BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,374
OSCEOLA MILLS BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
OSCEOLA MILLS BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
OSCEOLA MILLS BOROUGH,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,2
OSCEOLA MILLS BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,167
OSCEOLA MILLS BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,353
OSCEOLA MILLS BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
OSCEOLA MILLS BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
OSCEOLA MILLS BOROUGH,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
OSCEOLA MILLS BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,157
OSCEOLA MILLS BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,359
OSCEOLA MILLS BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,11
OSCEOLA MILLS BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,3
OSCEOLA MILLS BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
OSCEOLA MILLS BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,156
OSCEOLA MILLS BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,353
OSCEOLA MILLS BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,11
OSCEOLA MILLS BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
OSCEOLA MILLS BOROUGH,2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
OSCEOLA MILLS BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,156
OSCEOLA MILLS BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,354
OSCEOLA MILLS BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,8
OSCEOLA MILLS BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,5
OSCEOLA MILLS BOROUGH,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
OSCEOLA MILLS BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,141
OSCEOLA MILLS BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,395
OSCEOLA MILLS BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,458
OSCEOLA MILLS BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,10
OSCEOLA MILLS BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,501
OSCEOLA MILLS BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,Write-In,SCATTERED,6
RAMEY BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,49
RAMEY BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,226
RAMEY BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
RAMEY BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
RAMEY BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,47
RAMEY BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,221
RAMEY BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,5
RAMEY BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
RAMEY BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,41
RAMEY BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,224
RAMEY BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
RAMEY BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
RAMEY BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
RAMEY BOROUGH,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
RAMEY BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,45
RAMEY BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,216
RAMEY BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
RAMEY BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
RAMEY BOROUGH,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
RAMEY BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,43
RAMEY BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,218
RAMEY BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,5
RAMEY BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,1
RAMEY BOROUGH,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
RAMEY BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,43
RAMEY BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,227
RAMEY BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,238
RAMEY BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,5
RAMEY BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,253
RAMEY BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,Write-In,SCATTERED,4
TROUTVILLE BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,18
TROUTVILLE BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,97
TROUTVILLE BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
TROUTVILLE BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
TROUTVILLE BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,18
TROUTVILLE BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,97
TROUTVILLE BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,1
TROUTVILLE BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
TROUTVILLE BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,18
TROUTVILLE BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,96
TROUTVILLE BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
TROUTVILLE BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
TROUTVILLE BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
TROUTVILLE BOROUGH,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
TROUTVILLE BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,17
TROUTVILLE BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,93
TROUTVILLE BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,3
TROUTVILLE BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,0
TROUTVILLE BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,17
TROUTVILLE BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,95
TROUTVILLE BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
TROUTVILLE BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,0
TROUTVILLE BOROUGH,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
TROUTVILLE BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,13
TROUTVILLE BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,102
TROUTVILLE BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,104
TROUTVILLE BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 75TH DISTRICT,REP,MIKE ARMANINI,106
WALLACETON BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,53
WALLACETON BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,110
WALLACETON BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,2
WALLACETON BOROUGH,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
WALLACETON BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,50
WALLACETON BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,105
WALLACETON BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
WALLACETON BOROUGH,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
WALLACETON BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,45
WALLACETON BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,109
WALLACETON BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
WALLACETON BOROUGH,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
WALLACETON BOROUGH,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
WALLACETON BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,38
WALLACETON BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,107
WALLACETON BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
WALLACETON BOROUGH,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
WALLACETON BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,41
WALLACETON BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,105
WALLACETON BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
WALLACETON BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,2
WALLACETON BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,36
WALLACETON BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,122
WALLACETON BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,134
WALLACETON BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,149
WESTOVER BOROUGH,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,25
WESTOVER BOROUGH,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,140
WESTOVER BOROUGH,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
WESTOVER BOROUGH,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,28
WESTOVER BOROUGH,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,133
WESTOVER BOROUGH,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,1
WESTOVER BOROUGH,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,21
WESTOVER BOROUGH,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,139
WESTOVER BOROUGH,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,2
WESTOVER BOROUGH,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,27
WESTOVER BOROUGH,2024,AUDITOR GENERAL,REP,TIM DEFOOR,132
WESTOVER BOROUGH,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
WESTOVER BOROUGH,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,26
WESTOVER BOROUGH,2024,STATE TREASURER,REP,STACY GARRITY,129
WESTOVER BOROUGH,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
WESTOVER BOROUGH,2024,STATE TREASURER,CST,TROY BOWMAN,1
WESTOVER BOROUGH,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,24
WESTOVER BOROUGH,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,138
WESTOVER BOROUGH,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,142
WESTOVER BOROUGH,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,152
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,126
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,543
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,3
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,137
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,519
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,11
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,118
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,538
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,6
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,120
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,REP,TIM DEFOOR,529
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,LIB,REECE SMITH,7
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,129
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,REP,STACY GARRITY,526
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,6
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,CST,TROY BOWMAN,4
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,127
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,541
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,585
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,5
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,618
BECCARIA TOWNSHIP - 1ST PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,Write-In,SCATTERED,4
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,58
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,300
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,PRESIDENTIAL ELECTORS,Write-In,SCATTERED,1
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,64
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,285
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,51
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,294
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,8
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,2
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,54
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,REP,TIM DEFOOR,291
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,56
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,REP,STACY GARRITY,289
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,STATE TREASURER,CST,TROY BOWMAN,3
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN CONGRESS,DEM,ZACH WOMER,52
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN CONGRESS,REP,GLENN GT THOMPSON,304
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,WAYNE LANGERHOLC JR,314
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,SCATTERED,3
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,REP,DALLAS KEPHART,331
BECCARIA TOWNSHIP - 2ND PRECINCT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 73RD DISTRICT,Write-In,SCATTERED,4
Bell Township,2024,Presidential Electors,DEM,Kamala D Harris,51
Bell Township,2024,Presidential Electors,REP,Donald J Trump,341
Bell Township,2024,Presidential Electors,LIB,Chase Oliver,2
Bell Township,2024,Presidential Electors,GRN,Jill Stein,0
Bell Township,2024,United States Senator,DEM,Robert P Casey Jr,51
Bell Township,2024,United States Senator,REP,Dave McCormick,327
Bell Township,2024,United States Senator,LIB,John C Thomas,8
Bell Township,2024,United States Senator,GRN,Leila Hazou,3
Bell Township,2024,United States Senator,CST,Marty Selker,4
Bell Township,2024,Attorney General,DEM,Eugene DePasquale,45
Bell Township,2024,Attorney General,REP,Dave Sunday,332
Bell Township,2024,Attorney General,LIB,Robert Cowburn,6
Bell Township,2024,Attorney General,GRN,Richard L Weiss,3
Bell Township,2024,Attorney General,CST,Justin L Magill,4
Bell Township,2024,Auditor General,DEM,Malcolm Kenyatta,46
Bell Township,2024,Auditor General,REP,Tim DeFoor,330
Bell Township,2024,Auditor General,LIB,Reece Smith,7
Bell Township,2024,Auditor General,ASP,Eric K Anton,1
Bell Township,2024,Auditor General,CST,Bob Goodrich,3
Bell Township,2024,State Treasurer,DEM,Erin McClelland,49
Bell Township,2024,State Treasurer,REP,Stacy Garrity,324
Bell Township,2024,State Treasurer,LIB,Nickolas Ciesielski,5
Bell Township,2024,State Treasurer,CST,Troy Bowman,3
Bell Township,2024,State Treasurer,FWD,Chris Foster,2
Bell Township,2024,Representative in Congress,DEM,Zach Womer,40
Bell Township,2024,Representative in Congress,REP,Glenn GT Thompson,350
Bell Township,2024,Senator in the General Assembly,REP,Wayne Langerholc Jr,357
Bell Township,2024,Representative in the General Assembly 75th District,REP,Mike Armanini,364
Bigler Township,2024,Presidential Electors,DEM,Kamala D Harris,128
Bigler Township,2024,Presidential Electors,REP,Donald J Trump,550
Bigler Township,2024,Presidential Electors,LIB,Chase Oliver,2
Bigler Township,2024,Presidential Electors,GRN,Jill Stein,2
Bigler Township,2024,United States Senator,DEM,Robert P Casey Jr,125
Bigler Township,2024,United States Senator,REP,Dave McCormick,531
Bigler Township,2024,United States Senator,LIB,John C Thomas,12
Bigler Township,2024,United States Senator,GRN,Leila Hazou,4
Bigler Township,2024,United States Senator,CST,Marty Selker,9
