precinct,year,race,party,candidate,votes
HAMPDEN 3,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,7
HAMPDEN 3,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
HAMPDEN 3,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,3
HAMPDEN 3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,597
HAMPDEN 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,584
HAMPDEN 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,16
HAMPDEN 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,10
HAMPDEN 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,566
HAMPDEN 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,601
HAMPDEN 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,17
HAMPDEN 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
HAMPDEN 3,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
HAMPDEN 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
HAMPDEN 3,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
HAMPDEN 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,524
HAMPDEN 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,632
HAMPDEN 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,21
HAMPDEN 3,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
HAMPDEN 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
HAMPDEN 3,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
HAMPDEN 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,523
HAMPDEN 3,2024,STATE TREASURER,REP,STACY GARRITY,642
HAMPDEN 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,22
HAMPDEN 3,2024,STATE TREASURER,CST,TROY BOWMAN,3
HAMPDEN 3,2024,STATE TREASURER,Write-In,Write-In Totals,1
HAMPDEN 3,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,640
HAMPDEN 3,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,566
HAMPDEN 3,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,1
HAMPDEN 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,546
HAMPDEN 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,649
HAMPDEN 4,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,583
HAMPDEN 4,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,561
HAMPDEN 4,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,10
HAMPDEN 4,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,14
HAMPDEN 4,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,6
HAMPDEN 4,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,575
HAMPDEN 4,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,541
HAMPDEN 4,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,20
HAMPDEN 4,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,19
HAMPDEN 4,2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
HAMPDEN 4,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
HAMPDEN 4,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,541
HAMPDEN 4,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,573
HAMPDEN 4,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,22
HAMPDEN 4,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,14
HAMPDEN 4,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
HAMPDEN 4,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
HAMPDEN 4,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
HAMPDEN 4,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,495
HAMPDEN 4,2024,AUDITOR GENERAL,REP,TIM DEFOOR,614
HAMPDEN 4,2024,AUDITOR GENERAL,LIB,REECE SMITH,30
HAMPDEN 4,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
HAMPDEN 4,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
HAMPDEN 4,2024,AUDITOR GENERAL,Write-In,Write-In Totals,0
HAMPDEN 4,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,503
HAMPDEN 4,2024,STATE TREASURER,REP,STACY GARRITY,610
HAMPDEN 4,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,27
HAMPDEN 4,2024,STATE TREASURER,CST,TROY BOWMAN,8
HAMPDEN 4,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
HAMPDEN 4,2024,STATE TREASURER,Write-In,Write-In Totals,4
HAMPDEN 4,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,603
HAMPDEN 4,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,553
HAMPDEN 4,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,1
HAMPDEN 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,535
HAMPDEN 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,618
HAMPDEN 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Write-In,Write-In Totals,4
HAMPDEN 5,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,742
HAMPDEN 5,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,758
HAMPDEN 5,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,8
HAMPDEN 5,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,18
HAMPDEN 5,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,9
HAMPDEN 5,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,721
HAMPDEN 5,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,731
HAMPDEN 5,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,26
HAMPDEN 5,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,22
HAMPDEN 5,2024,UNITED STATES SENATOR,CST,MARTY SELKER,9
HAMPDEN 5,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
HAMPDEN 5,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,698
HAMPDEN 5,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,749
HAMPDEN 5,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,24
HAMPDEN 5,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,15
HAMPDEN 5,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,9
HAMPDEN 5,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,5
HAMPDEN 5,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
HAMPDEN 5,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,650
HAMPDEN 5,2024,AUDITOR GENERAL,REP,TIM DEFOOR,778
HAMPDEN 5,2024,AUDITOR GENERAL,LIB,REECE SMITH,38
HAMPDEN 5,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
HAMPDEN 5,2024,AUDITOR GENERAL,CST,BOB GOODRICH,21
HAMPDEN 5,2024,AUDITOR GENERAL,Write-In,Write-In Totals,4
HAMPDEN 5,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,650
HAMPDEN 5,2024,STATE TREASURER,REP,STACY GARRITY,797
HAMPDEN 5,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,31
HAMPDEN 5,2024,STATE TREASURER,CST,TROY BOWMAN,10
HAMPDEN 5,2024,STATE TREASURER,FWD,CHRIS FOSTER,6
HAMPDEN 5,2024,STATE TREASURER,Write-In,Write-In Totals,2
HAMPDEN 5,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,744
HAMPDEN 5,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,748
HAMPDEN 5,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,8
HAMPDEN 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,691
HAMPDEN 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,798
HAMPDEN 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Write-In,Write-In Totals,8
HAMPDEN 6,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,955
HAMPDEN 6,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,935
HAMPDEN 6,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,15
HAMPDEN 6,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,29
HAMPDEN 6,2024,PRESIDENTIAL ELECTORS,,Write-In Totals,10
HAMPDEN 6,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,929
HAMPDEN 6,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,928
HAMPDEN 6,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,21
HAMPDEN 6,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,33
HAMPDEN 6,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
HAMPDEN 6,2024,UNITED STATES SENATOR,,Write-In Totals,3
HAMPDEN 6,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,865
HAMPDEN 6,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,983
HAMPDEN 6,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,21
HAMPDEN 6,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,29
HAMPDEN 6,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
HAMPDEN 6,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
HAMPDEN 6,2024,ATTORNEY GENERAL,,Write-In Totals,3
HAMPDEN 6,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,826
HAMPDEN 6,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1024
HAMPDEN 6,2024,AUDITOR GENERAL,LIB,REECE SMITH,37
HAMPDEN 6,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
HAMPDEN 6,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
HAMPDEN 6,2024,AUDITOR GENERAL,,Write-In Totals,4
HAMPDEN 6,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,834
HAMPDEN 6,2024,STATE TREASURER,REP,STACY GARRITY,1027
HAMPDEN 6,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,31
HAMPDEN 6,2024,STATE TREASURER,CST,TROY BOWMAN,7
HAMPDEN 6,2024,STATE TREASURER,FWD,CHRIS FOSTER,5
HAMPDEN 6,2024,STATE TREASURER,,Write-In Totals,5
HAMPDEN 6,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,985
HAMPDEN 6,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,921
HAMPDEN 6,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,,Write-In Totals,8
HAMPDEN 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,909
HAMPDEN 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,995
HAMPDEN 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,,Write-In Totals,5
HAMPDEN 7,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,454
HAMPDEN 7,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,444
HAMPDEN 7,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,6
HAMPDEN 7,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
HAMPDEN 7,2024,PRESIDENTIAL ELECTORS,,Write-In Totals,5
HAMPDEN 7,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,446
HAMPDEN 7,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,438
HAMPDEN 7,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,10
HAMPDEN 7,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
HAMPDEN 7,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
HAMPDEN 7,2024,UNITED STATES SENATOR,,Write-In Totals,0
HAMPDEN 7,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,416
HAMPDEN 7,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,461
HAMPDEN 7,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,6
HAMPDEN 7,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,7
HAMPDEN 7,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,4
HAMPDEN 7,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
HAMPDEN 7,2024,ATTORNEY GENERAL,,Write-In Totals,0
HAMPDEN 7,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,402
HAMPDEN 7,2024,AUDITOR GENERAL,REP,TIM DEFOOR,470
HAMPDEN 7,2024,AUDITOR GENERAL,LIB,REECE SMITH,16
HAMPDEN 7,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
HAMPDEN 7,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
HAMPDEN 7,2024,AUDITOR GENERAL,,Write-In Totals,0
HAMPDEN 7,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,402
HAMPDEN 7,2024,STATE TREASURER,REP,STACY GARRITY,464
HAMPDEN 7,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,18
HAMPDEN 7,2024,STATE TREASURER,CST,TROY BOWMAN,5
HAMPDEN 7,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
HAMPDEN 7,2024,STATE TREASURER,,Write-In Totals,0
HAMPDEN 7,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,465
HAMPDEN 7,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,435
HAMPDEN 7,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,,Write-In Totals,2
HAMPDEN 7,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,418
HAMPDEN 7,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,477
HAMPDEN 7,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,,Write-In Totals,2
HAMPDEN 8,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,364
HAMPDEN 8,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,407
HAMPDEN 8,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,4
HAMPDEN 8,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,7
HAMPDEN 8,2024,PRESIDENTIAL ELECTORS,,Write-In Totals,4
HAMPDEN 8,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,351
HAMPDEN 8,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,396
HAMPDEN 8,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,11
HAMPDEN 8,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,12
HAMPDEN 8,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
HAMPDEN 8,2024,UNITED STATES SENATOR,,Write-In Totals,0
HAMPDEN 8,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,336
HAMPDEN 8,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,406
HAMPDEN 8,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,9
HAMPDEN 8,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,12
HAMPDEN 8,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
HAMPDEN 8,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
HAMPDEN 8,2024,ATTORNEY GENERAL,,Write-In Totals,0
HAMPDEN 8,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,308
HAMPDEN 8,2024,AUDITOR GENERAL,REP,TIM DEFOOR,429
HAMPDEN 8,2024,AUDITOR GENERAL,LIB,REECE SMITH,10
HAMPDEN 8,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
HAMPDEN 8,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
HAMPDEN 8,2024,AUDITOR GENERAL,,Write-In Totals,3
HAMPDEN 8,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,300
HAMPDEN 8,2024,STATE TREASURER,REP,STACY GARRITY,440
HAMPDEN 8,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
HAMPDEN 8,2024,STATE TREASURER,CST,TROY BOWMAN,3
HAMPDEN 8,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
HAMPDEN 8,2024,STATE TREASURER,,Write-In Totals,1
HAMPDEN 8,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,366
HAMPDEN 8,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,398
HAMPDEN 8,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,,Write-In Totals,3
HAMPDEN 8,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,318
HAMPDEN 8,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,440
HAMPDEN 8,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,,Write-In Totals,0
HAMPDEN 9,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,606
HAMPDEN 9,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,676
HAMPDEN 9,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,8
HAMPDEN 9,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
HAMPDEN 9,2024,PRESIDENTIAL ELECTORS,,Write-In Totals,14
HAMPDEN 9,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,579
HAMPDEN 9,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,681
HAMPDEN 9,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,24
HAMPDEN 9,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,9
HAMPDEN 9,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
HAMPDEN 9,2024,UNITED STATES SENATOR,,Write-In Totals,0
HAMPDEN 9,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,546
HAMPDEN 9,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,714
HAMPDEN 9,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,14
HAMPDEN 9,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
HAMPDEN 9,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
HAMPDEN 9,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
HAMPDEN 9,2024,ATTORNEY GENERAL,,Write-In Totals,1
HAMPDEN 9,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,499
HAMPDEN 9,2024,AUDITOR GENERAL,REP,TIM DEFOOR,742
HAMPDEN 9,2024,AUDITOR GENERAL,LIB,REECE SMITH,30
HAMPDEN 9,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
HAMPDEN 9,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
HAMPDEN 9,2024,AUDITOR GENERAL,,Write-In Totals,2
HAMPDEN 9,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,510
HAMPDEN 9,2024,STATE TREASURER,REP,STACY GARRITY,748
HAMPDEN 9,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,19
HAMPDEN 9,2024,STATE TREASURER,CST,TROY BOWMAN,3
HAMPDEN 9,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
HAMPDEN 9,2024,STATE TREASURER,,Write-In Totals,1
HAMPDEN 9,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,628
HAMPDEN 9,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,661
HAMPDEN 9,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,,Write-In Totals,1
HAMPDEN 9,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,536
HAMPDEN 9,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,744
HAMPDEN 9,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,,Write-In Totals,1
HAMPDEN 10,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,1516
HAMPDEN 10,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,1703
HAMPDEN 10,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,13
HAMPDEN 10,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,32
HAMPDEN 10,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,12
HAMPDEN 10,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,1496
HAMPDEN 10,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1678
HAMPDEN 10,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,41
HAMPDEN 10,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,28
HAMPDEN 10,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
HAMPDEN 10,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,2
HAMPDEN 10,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,1395
HAMPDEN 10,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1768
HAMPDEN 10,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,43
HAMPDEN 10,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,19
HAMPDEN 10,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,8
HAMPDEN 10,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
HAMPDEN 10,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,3
HAMPDEN 10,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,1304
HAMPDEN 10,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1818
HAMPDEN 10,2024,AUDITOR GENERAL,LIB,REECE SMITH,63
HAMPDEN 10,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
HAMPDEN 10,2024,AUDITOR GENERAL,CST,BOB GOODRICH,15
HAMPDEN 10,2024,AUDITOR GENERAL,Write-In,Write-In Totals,8
HAMPDEN 10,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,1299
HAMPDEN 10,2024,STATE TREASURER,REP,STACY GARRITY,1854
HAMPDEN 10,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,49
HAMPDEN 10,2024,STATE TREASURER,CST,TROY BOWMAN,9
HAMPDEN 10,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
HAMPDEN 10,2024,STATE TREASURER,Write-In,Write-In Totals,5
HAMPDEN 10,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,DEM,JANELLE STELSON,1612
HAMPDEN 10,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,REP,SCOTT PERRY,1622
HAMPDEN 10,2024,REPRESENTATIVE IN CONGRESS 10TH DISTRICT,Write-In,Write-In Totals,10
HAMPDEN 10,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,DEM,SARA AGERTON,1381
HAMPDEN 10,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,REP,SHERYL DELOZIER,1834
HAMPDEN 10,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 88TH DISTRICT,Write-In,Write-In Totals,9
HAMPDEN 11,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,1682
HAMPDEN 11,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,1669
HAMPDEN 11,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,22
HAMPDEN 11,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,26
HAMPDEN 11,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,20
HAMPDEN 11,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,1660
HAMPDEN 11,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1661
HAMPDEN 11,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,35
HAMPDEN 11,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,36
HAMPDEN 11,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
HAMPDEN 11,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
HAMPDEN 11,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,1554
HAMPDEN 11,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1730
HAMPDEN 11,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,40
HAMPDEN 11,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,33
HAMPDEN 11,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,7
HAMPDEN 11,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,6
HAMPDEN 11,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
HAMPDEN 11,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,1428
HAMPDEN 11,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1826
HAMPDEN 11,2024,AUDITOR GENERAL,LIB,REECE SMITH,79
HAMPDEN 11,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,5
HAMPDEN 11,2024,AUDITOR GENERAL,CST,BOB GOODRICH,16
HAMPDEN 11,2024,AUDITOR GENERAL,Write-In,Write-In Totals,3
HAMPDEN 11,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,1434
HAMPDEN 11,2024,STATE TREASURER,REP,STACY GARRITY,1827
HAMPDEN 11,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,66
HAMPDEN 11,2024,STATE TREASURER,CST,TROY BOWMAN,12
HAMPDEN 11,2024,STATE TREASURER,FWD,CHRIS FOSTER,11
HAMPDEN 11,2024,STATE TREASURER,Write-In,Write-In Totals,5
