precinct,year,race,party,candidate,votes
Redstone Township 1 - 60-01,2024,United States Senator,CST,Marty Selker,3
Redstone Township 2 - 60-02,2024,United States Senator,CST,Marty Selker,7
Redstone Township 3 - 60-03,2024,United States Senator,CST,Marty Selker,0
Redstone Township 4 - 60-04,2024,United States Senator,CST,Marty Selker,6
Saltlick Township - 62-01,2024,United States Senator,CST,Marty Selker,13
Smithfield Borough - 64-01,2024,United States Senator,CST,Marty Selker,1
South Connellsville Borough - 66-01,2024,United States Senator,CST,Marty Selker,6
South Union Township 1 - 68-01,2024,United States Senator,CST,Marty Selker,10
South Union Township 2 - 68-02,2024,United States Senator,CST,Marty Selker,2
South Union Township 3 - 68-03,2024,United States Senator,CST,Marty Selker,9
Springfield Township 1 - 70-01,2024,United States Senator,CST,Marty Selker,4
Springfield Township 2 - 70-02,2024,United States Senator,CST,Marty Selker,1
Springhill Township - 72-01,2024,United States Senator,CST,Marty Selker,8
Stewart Township - 74-01,2024,United States Senator,CST,Marty Selker,0
Uniontown City 1 - 76-01,2024,United States Senator,CST,Marty Selker,3
Uniontown City 2 - 76-02,2024,United States Senator,CST,Marty Selker,3
Uniontown City 3 - 76-03,2024,United States Senator,CST,Marty Selker,4
Uniontown City 4 - 76-04,2024,United States Senator,CST,Marty Selker,0
Uniontown City 5 - 76-05,2024,United States Senator,CST,Marty Selker,2
Uniontown City 6 - 76-06,2024,United States Senator,CST,Marty Selker,2
Uniontown City 7 - 76-07,2024,United States Senator,CST,Marty Selker,1
Upper Tyrone Township - 78-01,2024,United States Senator,CST,Marty Selker,6
Vanderbilt Borough - 80-01,2024,United States Senator,CST,Marty Selker,0
Washington Township - 82-01,2024,United States Senator,CST,Marty Selker,10
Wharton Township - 84-01,2024,United States Senator,CST,Marty Selker,5
Belle Vernon Borough - 02-01,2024,Attorney General,DEM,Eugene DePasquale,176
Brownsville Township - 04-01,2024,Attorney General,DEM,Eugene DePasquale,133
Brownsville Borough 1 - 06-01,2024,Attorney General,DEM,Eugene DePasquale,120
Brownsville Borough 2 - 06-02,2024,Attorney General,DEM,Eugene DePasquale,127
Brownsville Borough 3 - 06-03,2024,Attorney General,DEM,Eugene DePasquale,177
Bullskin Township 1 - 08-01,2024,Attorney General,DEM,Eugene DePasquale,485
Bullskin Township 2 - 08-02,2024,Attorney General,DEM,Eugene DePasquale,152
Bullskin Township 3 - 08-03,2024,Attorney General,DEM,Eugene DePasquale,216
Connellsville City 1- 10-01,2024,Attorney General,DEM,Eugene DePasquale,349
Connellsville City 2- 10-02,2024,Attorney General,DEM,Eugene DePasquale,308
Connellsville City 3- 10-03,2024,Attorney General,DEM,Eugene DePasquale,122
Connellsville City 4- 10-04,2024,Attorney General,DEM,Eugene DePasquale,249
Connellsville Township - 12-01,2024,Attorney General,DEM,Eugene DePasquale,296
Dawson Borough - 14-01,2024,Attorney General,DEM,Eugene DePasquale,42
Dunbar Township 1 - 16-01,2024,Attorney General,DEM,Eugene DePasquale,330
Dunbar Township 2 - 16-02,2024,Attorney General,DEM,Eugene DePasquale,656
Dunbar  Borough - 18-01,2024,Attorney General,DEM,Eugene DePasquale,114
Everson Borough - 20-01,2024,Attorney General,DEM,Eugene DePasquale,80
Fairchance Borough - 22-01,2024,Attorney General,DEM,Eugene DePasquale,258
Fayette City Borough - 24-01,2024,Attorney General,DEM,Eugene DePasquale,76
Franklin Township 1 - 26-01,2024,Attorney General,DEM,Eugene DePasquale,174
Franklin Township 2 - 26-02,2024,Attorney General,DEM,Eugene DePasquale,153
Georges Township 1 - 28-01,2024,Attorney General,DEM,Eugene DePasquale,194
Georges Township 2 - 28-02,2024,Attorney General,DEM,Eugene DePasquale,313
Georges Township 3 - 28-03,2024,Attorney General,DEM,Eugene DePasquale,342
German Township 1 - 30-01,2024,Attorney General,DEM,Eugene DePasquale,336
German Township 2 - 30-02,2024,Attorney General,DEM,Eugene DePasquale,196
German Township 3 - 30-03,2024,Attorney General,DEM,Eugene DePasquale,174
German Township 4 - 30-04,2024,Attorney General,DEM,Eugene DePasquale,63
Henry Clay Township - 32-01,2024,Attorney General,DEM,Eugene DePasquale,183
Jefferson Township - 34-01,2024,Attorney General,DEM,Eugene DePasquale,316
Lower Tyrone Township - 36-01,2024,Attorney General,DEM,Eugene DePasquale,123
Luzerne Township 1 - 38-01,2024,Attorney General,DEM,Eugene DePasquale,243
Luzerne Township 2 - 38-02,2024,Attorney General,DEM,Eugene DePasquale,316
Luzerne Township 3 - 38-03,2024,Attorney General,DEM,Eugene DePasquale,132
Luzerne Township 4 - 38-04,2024,Attorney General,DEM,Eugene DePasquale,67
Markleysburg Borough - 40-01,2024,Attorney General,DEM,Eugene DePasquale,26
Masontown Borough - 42-01,2024,Attorney General,DEM,Eugene DePasquale,489
Menallen Township 1 - 44-01,2024,Attorney General,DEM,Eugene DePasquale,206
Menallen Township 2 - 44-02,2024,Attorney General,DEM,Eugene DePasquale,336
Menallen Township 3 - 44-03,2024,Attorney General,DEM,Eugene DePasquale,183
Newell Borough - 46-01,2024,Attorney General,DEM,Eugene DePasquale,117
Nicholson Township - 48-01,2024,Attorney General,DEM,Eugene DePasquale,214
North Union Township 1 - 50-01,2024,Attorney General,DEM,Eugene DePasquale,442
North Union Township 2 - 50-02,2024,Attorney General,DEM,Eugene DePasquale,600
North Union Township 3 - 50-03,2024,Attorney General,DEM,Eugene DePasquale,153
North Union Township 4 - 50-04,2024,Attorney General,DEM,Eugene DePasquale,593
North Union Township 5 - 50-05,2024,Attorney General,DEM,Eugene DePasquale,124
Ohiopyle Borough - 52-01,2024,Attorney General,DEM,Eugene DePasquale,10
Perry Township - 54-01,2024,Attorney General,DEM,Eugene DePasquale,436
Perryopolis Borough - 56-01,2024,Attorney General,DEM,Eugene DePasquale,398
Point Marion Borough - 58-01,2024,Attorney General,DEM,Eugene DePasquale,154
Redstone Township 1 - 60-01,2024,Attorney General,DEM,Eugene DePasquale,320
Redstone Township 2 - 60-02,2024,Attorney General,DEM,Eugene DePasquale,368
Redstone Township 3 - 60-03,2024,Attorney General,DEM,Eugene DePasquale,81
Redstone Township 4 - 60-04,2024,Attorney General,DEM,Eugene DePasquale,94
Saltlick Township - 62-01,2024,Attorney General,DEM,Eugene DePasquale,363
Smithfield Borough - 64-01,2024,Attorney General,DEM,Eugene DePasquale,101
South Connellsville Borough - 66-01,2024,Attorney General,DEM,Eugene DePasquale,250
South Union Township 1 - 68-01,2024,Attorney General,DEM,Eugene DePasquale,1121
South Union Township 2 - 68-02,2024,Attorney General,DEM,Eugene DePasquale,555
South Union Township 3 - 68-03,2024,Attorney General,DEM,Eugene DePasquale,568
Springfield Township 1 - 70-01,2024,Attorney General,DEM,Eugene DePasquale,119
Springfield Township 2 - 70-02,2024,Attorney General,DEM,Eugene DePasquale,97
Springhill Township - 72-01,2024,Attorney General,DEM,Eugene DePasquale,303
Stewart Township - 74-01,2024,Attorney General,DEM,Eugene DePasquale,79
Uniontown City 1 - 76-01,2024,Attorney General,DEM,Eugene DePasquale,320
Uniontown City 2 - 76-02,2024,Attorney General,DEM,Eugene DePasquale,296
Uniontown City 3 - 76-03,2024,Attorney General,DEM,Eugene DePasquale,280
Uniontown City 4 - 76-04,2024,Attorney General,DEM,Eugene DePasquale,251
Uniontown City 5 - 76-05,2024,Attorney General,DEM,Eugene DePasquale,312
Uniontown City 6 - 76-06,2024,Attorney General,DEM,Eugene DePasquale,202
Uniontown City 7 - 76-07,2024,Attorney General,DEM,Eugene DePasquale,289
Upper Tyrone Township - 78-01,2024,Attorney General,DEM,Eugene DePasquale,201
Vanderbilt Borough - 80-01,2024,Attorney General,DEM,Eugene DePasquale,65
Washington Township - 82-01,2024,Attorney General,DEM,Eugene DePasquale,724
Wharton Township - 84-01,2024,Attorney General,DEM,Eugene DePasquale,426
Belle Vernon Borough - 02-01,2024,Attorney General,REP,Dave Sunday,283
Brownsville Township - 04-01,2024,Attorney General,REP,Dave Sunday,125
Brownsville Borough 1 - 06-01,2024,Attorney General,REP,Dave Sunday,98
Brownsville Borough 2 - 06-02,2024,Attorney General,REP,Dave Sunday,128
Brownsville Borough 3 - 06-03,2024,Attorney General,REP,Dave Sunday,142
Bullskin Township 1 - 08-01,2024,Attorney General,REP,Dave Sunday,1739
Bullskin Township 2 - 08-02,2024,Attorney General,REP,Dave Sunday,660
Bullskin Township 3 - 08-03,2024,Attorney General,REP,Dave Sunday,562
Connellsville City 1- 10-01,2024,Attorney General,REP,Dave Sunday,609
Connellsville City 2- 10-02,2024,Attorney General,REP,Dave Sunday,545
Connellsville City 3- 10-03,2024,Attorney General,REP,Dave Sunday,309
Connellsville City 4- 10-04,2024,Attorney General,REP,Dave Sunday,392
Connellsville Township - 12-01,2024,Attorney General,REP,Dave Sunday,819
Dawson Borough - 14-01,2024,Attorney General,REP,Dave Sunday,121
Dunbar Township 1 - 16-01,2024,Attorney General,REP,Dave Sunday,1022
Dunbar Township 2 - 16-02,2024,Attorney General,REP,Dave Sunday,1456
Dunbar  Borough - 18-01,2024,Attorney General,REP,Dave Sunday,348
Everson Borough - 20-01,2024,Attorney General,REP,Dave Sunday,216
Fairchance Borough - 22-01,2024,Attorney General,REP,Dave Sunday,629
Fayette City Borough - 24-01,2024,Attorney General,REP,Dave Sunday,160
Franklin Township 1 - 26-01,2024,Attorney General,REP,Dave Sunday,550
Franklin Township 2 - 26-02,2024,Attorney General,REP,Dave Sunday,351
Georges Township 1 - 28-01,2024,Attorney General,REP,Dave Sunday,536
Georges Township 2 - 28-02,2024,Attorney General,REP,Dave Sunday,801
Georges Township 3 - 28-03,2024,Attorney General,REP,Dave Sunday,778
German Township 1 - 30-01,2024,Attorney General,REP,Dave Sunday,715
German Township 2 - 30-02,2024,Attorney General,REP,Dave Sunday,281
German Township 3 - 30-03,2024,Attorney General,REP,Dave Sunday,304
German Township 4 - 30-04,2024,Attorney General,REP,Dave Sunday,133
Henry Clay Township - 32-01,2024,Attorney General,REP,Dave Sunday,687
Jefferson Township - 34-01,2024,Attorney General,REP,Dave Sunday,757
Lower Tyrone Township - 36-01,2024,Attorney General,REP,Dave Sunday,485
Luzerne Township 1 - 38-01,2024,Attorney General,REP,Dave Sunday,411
Luzerne Township 2 - 38-02,2024,Attorney General,REP,Dave Sunday,428
Luzerne Township 3 - 38-03,2024,Attorney General,REP,Dave Sunday,155
Luzerne Township 4 - 38-04,2024,Attorney General,REP,Dave Sunday,135
Markleysburg Borough - 40-01,2024,Attorney General,REP,Dave Sunday,77
Masontown Borough - 42-01,2024,Attorney General,REP,Dave Sunday,868
Menallen Township 1 - 44-01,2024,Attorney General,REP,Dave Sunday,405
Menallen Township 2 - 44-02,2024,Attorney General,REP,Dave Sunday,657
Menallen Township 3 - 44-03,2024,Attorney General,REP,Dave Sunday,273
Newell Borough - 46-01,2024,Attorney General,REP,Dave Sunday,129
Nicholson Township - 48-01,2024,Attorney General,REP,Dave Sunday,651
North Union Township 1 - 50-01,2024,Attorney General,REP,Dave Sunday,729
North Union Township 2 - 50-02,2024,Attorney General,REP,Dave Sunday,1325
North Union Township 3 - 50-03,2024,Attorney General,REP,Dave Sunday,429
North Union Township 4 - 50-04,2024,Attorney General,REP,Dave Sunday,905
North Union Township 5 - 50-05,2024,Attorney General,REP,Dave Sunday,223
Ohiopyle Borough - 52-01,2024,Attorney General,REP,Dave Sunday,5
Perry Township - 54-01,2024,Attorney General,REP,Dave Sunday,817
Perryopolis Borough - 56-01,2024,Attorney General,REP,Dave Sunday,581
Point Marion Borough - 58-01,2024,Attorney General,REP,Dave Sunday,267
Redstone Township 1 - 60-01,2024,Attorney General,REP,Dave Sunday,501
Redstone Township 2 - 60-02,2024,Attorney General,REP,Dave Sunday,494
Redstone Township 3 - 60-03,2024,Attorney General,REP,Dave Sunday,183
Redstone Township 4 - 60-04,2024,Attorney General,REP,Dave Sunday,180
Saltlick Township - 62-01,2024,Attorney General,REP,Dave Sunday,1196
Smithfield Borough - 64-01,2024,Attorney General,REP,Dave Sunday,301
South Connellsville Borough - 66-01,2024,Attorney General,REP,Dave Sunday,637
South Union Township 1 - 68-01,2024,Attorney General,REP,Dave Sunday,1637
South Union Township 2 - 68-02,2024,Attorney General,REP,Dave Sunday,878
South Union Township 3 - 68-03,2024,Attorney General,REP,Dave Sunday,965
Springfield Township 1 - 70-01,2024,Attorney General,REP,Dave Sunday,660
Springfield Township 2 - 70-02,2024,Attorney General,REP,Dave Sunday,432
Springhill Township - 72-01,2024,Attorney General,REP,Dave Sunday,930
Stewart Township - 74-01,2024,Attorney General,REP,Dave Sunday,288
Uniontown City 1 - 76-01,2024,Attorney General,REP,Dave Sunday,378
Uniontown City 2 - 76-02,2024,Attorney General,REP,Dave Sunday,193
Uniontown City 3 - 76-03,2024,Attorney General,REP,Dave Sunday,196
Uniontown City 4 - 76-04,2024,Attorney General,REP,Dave Sunday,94
Uniontown City 5 - 76-05,2024,Attorney General,REP,Dave Sunday,262
Uniontown City 6 - 76-06,2024,Attorney General,REP,Dave Sunday,186
Uniontown City 7 - 76-07,2024,Attorney General,REP,Dave Sunday,340
Upper Tyrone Township - 78-01,2024,Attorney General,REP,Dave Sunday,679
Vanderbilt Borough - 80-01,2024,Attorney General,REP,Dave Sunday,139
Washington Township - 82-01,2024,Attorney General,REP,Dave Sunday,1315
Wharton Township - 84-01,2024,Attorney General,REP,Dave Sunday,1236
Belle Vernon Borough - 02-01,2024,Attorney General,LIB,Robert Cowburn,5
Brownsville Township - 04-01,2024,Attorney General,LIB,Robert Cowburn,1
Brownsville Borough 1 - 06-01,2024,Attorney General,LIB,Robert Cowburn,3
Brownsville Borough 2 - 06-02,2024,Attorney General,LIB,Robert Cowburn,6
Brownsville Borough 3 - 06-03,2024,Attorney General,LIB,Robert Cowburn,5
Bullskin Township 1 - 08-01,2024,Attorney General,LIB,Robert Cowburn,33
Bullskin Township 2 - 08-02,2024,Attorney General,LIB,Robert Cowburn,10
Bullskin Township 3 - 08-03,2024,Attorney General,LIB,Robert Cowburn,5
Connellsville City 1- 10-01,2024,Attorney General,LIB,Robert Cowburn,11
Connellsville City 2- 10-02,2024,Attorney General,LIB,Robert Cowburn,12
Connellsville City 3- 10-03,2024,Attorney General,LIB,Robert Cowburn,11
Connellsville City 4- 10-04,2024,Attorney General,LIB,Robert Cowburn,16
Connellsville Township - 12-01,2024,Attorney General,LIB,Robert Cowburn,9
Dawson Borough - 14-01,2024,Attorney General,LIB,Robert Cowburn,0
Dunbar Township 1 - 16-01,2024,Attorney General,LIB,Robert Cowburn,11
Dunbar Township 2 - 16-02,2024,Attorney General,LIB,Robert Cowburn,20
Dunbar  Borough - 18-01,2024,Attorney General,LIB,Robert Cowburn,10
Everson Borough - 20-01,2024,Attorney General,LIB,Robert Cowburn,4
Fairchance Borough - 22-01,2024,Attorney General,LIB,Robert Cowburn,9
Fayette City Borough - 24-01,2024,Attorney General,LIB,Robert Cowburn,9
Franklin Township 1 - 26-01,2024,Attorney General,LIB,Robert Cowburn,7
Franklin Township 2 - 26-02,2024,Attorney General,LIB,Robert Cowburn,5
Georges Township 1 - 28-01,2024,Attorney General,LIB,Robert Cowburn,7
Georges Township 2 - 28-02,2024,Attorney General,LIB,Robert Cowburn,24
Georges Township 3 - 28-03,2024,Attorney General,LIB,Robert Cowburn,16
German Township 1 - 30-01,2024,Attorney General,LIB,Robert Cowburn,7
German Township 2 - 30-02,2024,Attorney General,LIB,Robert Cowburn,3
German Township 3 - 30-03,2024,Attorney General,LIB,Robert Cowburn,9
German Township 4 - 30-04,2024,Attorney General,LIB,Robert Cowburn,2
Henry Clay Township - 32-01,2024,Attorney General,LIB,Robert Cowburn,13
Jefferson Township - 34-01,2024,Attorney General,LIB,Robert Cowburn,14
Lower Tyrone Township - 36-01,2024,Attorney General,LIB,Robert Cowburn,5
Luzerne Township 1 - 38-01,2024,Attorney General,LIB,Robert Cowburn,6
Luzerne Township 2 - 38-02,2024,Attorney General,LIB,Robert Cowburn,7
Luzerne Township 3 - 38-03,2024,Attorney General,LIB,Robert Cowburn,1
Luzerne Township 4 - 38-04,2024,Attorney General,LIB,Robert Cowburn,3
Markleysburg Borough - 40-01,2024,Attorney General,LIB,Robert Cowburn,2
Masontown Borough - 42-01,2024,Attorney General,LIB,Robert Cowburn,11
Menallen Township 1 - 44-01,2024,Attorney General,LIB,Robert Cowburn,7
Menallen Township 2 - 44-02,2024,Attorney General,LIB,Robert Cowburn,19
Menallen Township 3 - 44-03,2024,Attorney General,LIB,Robert Cowburn,4
Newell Borough - 46-01,2024,Attorney General,LIB,Robert Cowburn,2
Nicholson Township - 48-01,2024,Attorney General,LIB,Robert Cowburn,7
North Union Township 1 - 50-01,2024,Attorney General,LIB,Robert Cowburn,9
North Union Township 2 - 50-02,2024,Attorney General,LIB,Robert Cowburn,20
North Union Township 3 - 50-03,2024,Attorney General,LIB,Robert Cowburn,13
North Union Township 4 - 50-04,2024,Attorney General,LIB,Robert Cowburn,21
North Union Township 5 - 50-05,2024,Attorney General,LIB,Robert Cowburn,2
Ohiopyle Borough - 52-01,2024,Attorney General,LIB,Robert Cowburn,2
Perry Township - 54-01,2024,Attorney General,LIB,Robert Cowburn,18
Perryopolis Borough - 56-01,2024,Attorney General,LIB,Robert Cowburn,7
Point Marion Borough - 58-01,2024,Attorney General,LIB,Robert Cowburn,10
Redstone Township 1 - 60-01,2024,Attorney General,LIB,Robert Cowburn,8
Redstone Township 2 - 60-02,2024,Attorney General,LIB,Robert Cowburn,6
Redstone Township 3 - 60-03,2024,Attorney General,LIB,Robert Cowburn,4
Redstone Township 4 - 60-04,2024,Attorney General,LIB,Robert Cowburn,4
Saltlick Township - 62-01,2024,Attorney General,LIB,Robert Cowburn,23
Smithfield Borough - 64-01,2024,Attorney General,LIB,Robert Cowburn,4
South Connellsville Borough - 66-01,2024,Attorney General,LIB,Robert Cowburn,17
South Union Township 1 - 68-01,2024,Attorney General,LIB,Robert Cowburn,19
South Union Township 2 - 68-02,2024,Attorney General,LIB,Robert Cowburn,16
South Union Township 3 - 68-03,2024,Attorney General,LIB,Robert Cowburn,16
Springfield Township 1 - 70-01,2024,Attorney General,LIB,Robert Cowburn,11
Springfield Township 2 - 70-02,2024,Attorney General,LIB,Robert Cowburn,8
Springhill Township - 72-01,2024,Attorney General,LIB,Robert Cowburn,9
Stewart Township - 74-01,2024,Attorney General,LIB,Robert Cowburn,3
Uniontown City 1 - 76-01,2024,Attorney General,LIB,Robert Cowburn,15
Uniontown City 2 - 76-02,2024,Attorney General,LIB,Robert Cowburn,15
Uniontown City 3 - 76-03,2024,Attorney General,LIB,Robert Cowburn,8
Uniontown City 4 - 76-04,2024,Attorney General,LIB,Robert Cowburn,7
Uniontown City 5 - 76-05,2024,Attorney General,LIB,Robert Cowburn,12
Uniontown City 6 - 76-06,2024,Attorney General,LIB,Robert Cowburn,9
Uniontown City 7 - 76-07,2024,Attorney General,LIB,Robert Cowburn,10
Upper Tyrone Township - 78-01,2024,Attorney General,LIB,Robert Cowburn,4
Vanderbilt Borough - 80-01,2024,Attorney General,LIB,Robert Cowburn,0
Washington Township - 82-01,2024,Attorney General,LIB,Robert Cowburn,28
Wharton Township - 84-01,2024,Attorney General,LIB,Robert Cowburn,22
Belle Vernon Borough - 02-01,2024,Attorney General,GRN,Richard L Weiss,1
Brownsville Township - 04-01,2024,Attorney General,GRN,Richard L Weiss,0
Brownsville Borough 1 - 06-01,2024,Attorney General,GRN,Richard L Weiss,3
Brownsville Borough 2 - 06-02,2024,Attorney General,GRN,Richard L Weiss,2
Brownsville Borough 3 - 06-03,2024,Attorney General,GRN,Richard L Weiss,1
Bullskin Township 1 - 08-01,2024,Attorney General,GRN,Richard L Weiss,12
Bullskin Township 2 - 08-02,2024,Attorney General,GRN,Richard L Weiss,4
Bullskin Township 3 - 08-03,2024,Attorney General,GRN,Richard L Weiss,10
Connellsville City 1- 10-01,2024,Attorney General,GRN,Richard L Weiss,10
Connellsville City 2- 10-02,2024,Attorney General,GRN,Richard L Weiss,6
Connellsville City 3- 10-03,2024,Attorney General,GRN,Richard L Weiss,4
Connellsville City 4- 10-04,2024,Attorney General,GRN,Richard L Weiss,4
Connellsville Township - 12-01,2024,Attorney General,GRN,Richard L Weiss,3
Dawson Borough - 14-01,2024,Attorney General,GRN,Richard L Weiss,0
Dunbar Township 1 - 16-01,2024,Attorney General,GRN,Richard L Weiss,6
Dunbar Township 2 - 16-02,2024,Attorney General,GRN,Richard L Weiss,16
Dunbar  Borough - 18-01,2024,Attorney General,GRN,Richard L Weiss,3
Everson Borough - 20-01,2024,Attorney General,GRN,Richard L Weiss,3
Fairchance Borough - 22-01,2024,Attorney General,GRN,Richard L Weiss,5
Fayette City Borough - 24-01,2024,Attorney General,GRN,Richard L Weiss,1
Franklin Township 1 - 26-01,2024,Attorney General,GRN,Richard L Weiss,2
Franklin Township 2 - 26-02,2024,Attorney General,GRN,Richard L Weiss,2
Georges Township 1 - 28-01,2024,Attorney General,GRN,Richard L Weiss,7
Georges Township 2 - 28-02,2024,Attorney General,GRN,Richard L Weiss,4
Georges Township 3 - 28-03,2024,Attorney General,GRN,Richard L Weiss,8
German Township 1 - 30-01,2024,Attorney General,GRN,Richard L Weiss,8
German Township 2 - 30-02,2024,Attorney General,GRN,Richard L Weiss,5
German Township 3 - 30-03,2024,Attorney General,GRN,Richard L Weiss,4
German Township 4 - 30-04,2024,Attorney General,GRN,Richard L Weiss,3
Henry Clay Township - 32-01,2024,Attorney General,GRN,Richard L Weiss,1
Jefferson Township - 34-01,2024,Attorney General,GRN,Richard L Weiss,4
Lower Tyrone Township - 36-01,2024,Attorney General,GRN,Richard L Weiss,2
Luzerne Township 1 - 38-01,2024,Attorney General,GRN,Richard L Weiss,8
Luzerne Township 2 - 38-02,2024,Attorney General,GRN,Richard L Weiss,3
Luzerne Township 3 - 38-03,2024,Attorney General,GRN,Richard L Weiss,1
Luzerne Township 4 - 38-04,2024,Attorney General,GRN,Richard L Weiss,1
Markleysburg Borough - 40-01,2024,Attorney General,GRN,Richard L Weiss,2
Masontown Borough - 42-01,2024,Attorney General,GRN,Richard L Weiss,8
Menallen Township 1 - 44-01,2024,Attorney General,GRN,Richard L Weiss,3
Menallen Township 2 - 44-02,2024,Attorney General,GRN,Richard L Weiss,5
Menallen Township 3 - 44-03,2024,Attorney General,GRN,Richard L Weiss,3
Newell Borough - 46-01,2024,Attorney General,GRN,Richard L Weiss,0
Nicholson Township - 48-01,2024,Attorney General,GRN,Richard L Weiss,12
North Union Township 1 - 50-01,2024,Attorney General,GRN,Richard L Weiss,10
North Union Township 2 - 50-02,2024,Attorney General,GRN,Richard L Weiss,12
North Union Township 3 - 50-03,2024,Attorney General,GRN,Richard L Weiss,3
North Union Township 4 - 50-04,2024,Attorney General,GRN,Richard L Weiss,5
North Union Township 5 - 50-05,2024,Attorney General,GRN,Richard L Weiss,2
Ohiopyle Borough - 52-01,2024,Attorney General,GRN,Richard L Weiss,0
Perry Township - 54-01,2024,Attorney General,GRN,Richard L Weiss,7
Perryopolis Borough - 56-01,2024,Attorney General,GRN,Richard L Weiss,6
Point Marion Borough - 58-01,2024,Attorney General,GRN,Richard L Weiss,9
Redstone Township 1 - 60-01,2024,Attorney General,GRN,Richard L Weiss,4
Redstone Township 2 - 60-02,2024,Attorney General,GRN,Richard L Weiss,6
Redstone Township 3 - 60-03,2024,Attorney General,GRN,Richard L Weiss,1
Redstone Township 4 - 60-04,2024,Attorney General,GRN,Richard L Weiss,0
Saltlick Township - 62-01,2024,Attorney General,GRN,Richard L Weiss,9
Smithfield Borough - 64-01,2024,Attorney General,GRN,Richard L Weiss,3
South Connellsville Borough - 66-01,2024,Attorney General,GRN,Richard L Weiss,4
South Union Township 1 - 68-01,2024,Attorney General,GRN,Richard L Weiss,17
South Union Township 2 - 68-02,2024,Attorney General,GRN,Richard L Weiss,9
South Union Township 3 - 68-03,2024,Attorney General,GRN,Richard L Weiss,12
Springfield Township 1 - 70-01,2024,Attorney General,GRN,Richard L Weiss,1
Springfield Township 2 - 70-02,2024,Attorney General,GRN,Richard L Weiss,4
Springhill Township - 72-01,2024,Attorney General,GRN,Richard L Weiss,14
Stewart Township - 74-01,2024,Attorney General,GRN,Richard L Weiss,2
Uniontown City 1 - 76-01,2024,Attorney General,GRN,Richard L Weiss,8
Uniontown City 2 - 76-02,2024,Attorney General,GRN,Richard L Weiss,6
Uniontown City 3 - 76-03,2024,Attorney General,GRN,Richard L Weiss,6
Uniontown City 4 - 76-04,2024,Attorney General,GRN,Richard L Weiss,3
Uniontown City 5 - 76-05,2024,Attorney General,GRN,Richard L Weiss,8
Uniontown City 6 - 76-06,2024,Attorney General,GRN,Richard L Weiss,3
Uniontown City 7 - 76-07,2024,Attorney General,GRN,Richard L Weiss,6
Upper Tyrone Township - 78-01,2024,Attorney General,GRN,Richard L Weiss,6
Vanderbilt Borough - 80-01,2024,Attorney General,GRN,Richard L Weiss,1
Washington Township - 82-01,2024,Attorney General,GRN,Richard L Weiss,16
Wharton Township - 84-01,2024,Attorney General,GRN,Richard L Weiss,15
Belle Vernon Borough - 02-01,2024,Attorney General,CST,Justin L Magill,4
Brownsville Township - 04-01,2024,Attorney General,CST,Justin L Magill,1
Brownsville Borough 1 - 06-01,2024,Attorney General,CST,Justin L Magill,3
Brownsville Borough 2 - 06-02,2024,Attorney General,CST,Justin L Magill,3
Brownsville Borough 3 - 06-03,2024,Attorney General,CST,Justin L Magill,0
Bullskin Township 1 - 08-01,2024,Attorney General,CST,Justin L Magill,13
Bullskin Township 2 - 08-02,2024,Attorney General,CST,Justin L Magill,3
Bullskin Township 3 - 08-03,2024,Attorney General,CST,Justin L Magill,4
Connellsville City 1- 10-01,2024,Attorney General,CST,Justin L Magill,9
Connellsville City 2- 10-02,2024,Attorney General,CST,Justin L Magill,7
Connellsville City 3- 10-03,2024,Attorney General,CST,Justin L Magill,0
Connellsville City 4- 10-04,2024,Attorney General,CST,Justin L Magill,5
Connellsville Township - 12-01,2024,Attorney General,CST,Justin L Magill,7
Dawson Borough - 14-01,2024,Attorney General,CST,Justin L Magill,0
Dunbar Township 1 - 16-01,2024,Attorney General,CST,Justin L Magill,9
Dunbar Township 2 - 16-02,2024,Attorney General,CST,Justin L Magill,16
Dunbar  Borough - 18-01,2024,Attorney General,CST,Justin L Magill,2
Everson Borough - 20-01,2024,Attorney General,CST,Justin L Magill,3
Fairchance Borough - 22-01,2024,Attorney General,CST,Justin L Magill,7
Fayette City Borough - 24-01,2024,Attorney General,CST,Justin L Magill,4
Franklin Township 1 - 26-01,2024,Attorney General,CST,Justin L Magill,8
Franklin Township 2 - 26-02,2024,Attorney General,CST,Justin L Magill,2
Georges Township 1 - 28-01,2024,Attorney General,CST,Justin L Magill,4
Georges Township 2 - 28-02,2024,Attorney General,CST,Justin L Magill,7
Georges Township 3 - 28-03,2024,Attorney General,CST,Justin L Magill,9
German Township 1 - 30-01,2024,Attorney General,CST,Justin L Magill,1
German Township 2 - 30-02,2024,Attorney General,CST,Justin L Magill,3
German Township 3 - 30-03,2024,Attorney General,CST,Justin L Magill,2
German Township 4 - 30-04,2024,Attorney General,CST,Justin L Magill,1
Henry Clay Township - 32-01,2024,Attorney General,CST,Justin L Magill,12
Jefferson Township - 34-01,2024,Attorney General,CST,Justin L Magill,8
Lower Tyrone Township - 36-01,2024,Attorney General,CST,Justin L Magill,6
Luzerne Township 1 - 38-01,2024,Attorney General,CST,Justin L Magill,2
Luzerne Township 2 - 38-02,2024,Attorney General,CST,Justin L Magill,6
Luzerne Township 3 - 38-03,2024,Attorney General,CST,Justin L Magill,1
Luzerne Township 4 - 38-04,2024,Attorney General,CST,Justin L Magill,4
