precinct,year,race,party,candidate,votes
ALEXANDRIA,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,18
ALEXANDRIA,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,8
ALEXANDRIA,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
ALEXANDRIA,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
ALEXANDRIA,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,18
ALEXANDRIA,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,7
ALEXANDRIA,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
ALEXANDRIA,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
ALEXANDRIA,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
ALEXANDRIA,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,18
ALEXANDRIA,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,6
ALEXANDRIA,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
ALEXANDRIA,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
ALEXANDRIA,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
ALEXANDRIA,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
ALEXANDRIA,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,16
ALEXANDRIA,2024,AUDITOR GENERAL,REP,TIM DEFOOR,8
ALEXANDRIA,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
ALEXANDRIA,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
ALEXANDRIA,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
ALEXANDRIA,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,17
ALEXANDRIA,2024,STATE TREASURER,REP,STACY GARRITY,7
ALEXANDRIA,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
ALEXANDRIA,2024,STATE TREASURER,CST,TROY BOWMAN,0
ALEXANDRIA,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
ALEXANDRIA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,17
ALEXANDRIA,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,7
ALEXANDRIA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,16
ALEXANDRIA,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,9
BARREE,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,24
BARREE,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,23
BARREE,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
BARREE,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
BARREE,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,24
BARREE,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,22
BARREE,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,2
BARREE,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
BARREE,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
BARREE,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,22
BARREE,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,24
BARREE,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,1
BARREE,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
BARREE,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
BARREE,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
BARREE,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,22
BARREE,2024,AUDITOR GENERAL,REP,TIM DEFOOR,23
BARREE,2024,AUDITOR GENERAL,LIB,REECE SMITH,2
BARREE,2024,AUDITOR GENERAL,AST,ERIC K ANTON,1
BARREE,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
BARREE,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,21
BARREE,2024,STATE TREASURER,REP,STACY GARRITY,25
BARREE,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
BARREE,2024,STATE TREASURER,CST,TROY BOWMAN,0
BARREE,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
BARREE,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,23
BARREE,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,25
BARREE,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,23
BARREE,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,24
BIRMINGHAM,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,3
BIRMINGHAM,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,2
BIRMINGHAM,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
BIRMINGHAM,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
BIRMINGHAM,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,3
BIRMINGHAM,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,2
BIRMINGHAM,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
BIRMINGHAM,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
BIRMINGHAM,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
BIRMINGHAM,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,3
BIRMINGHAM,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,2
BIRMINGHAM,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
BIRMINGHAM,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
BIRMINGHAM,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
BIRMINGHAM,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
BIRMINGHAM,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,3
BIRMINGHAM,2024,AUDITOR GENERAL,REP,TIM DEFOOR,2
BIRMINGHAM,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
BIRMINGHAM,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
BIRMINGHAM,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
BIRMINGHAM,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,3
BIRMINGHAM,2024,STATE TREASURER,REP,STACY GARRITY,2
BIRMINGHAM,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
BIRMINGHAM,2024,STATE TREASURER,CST,TROY BOWMAN,0
BIRMINGHAM,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
BIRMINGHAM,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,3
BIRMINGHAM,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,2
BIRMINGHAM,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 80th District,REP,SCOTT BARGER,3
BRADY,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,44
BRADY,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,380
BRADY,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,2
BRADY,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,1
BRADY,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,44
BRADY,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,375
BRADY,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,5
BRADY,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
BRADY,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,44
BRADY,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,367
BRADY,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,6
BRADY,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
BRADY,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
BRADY,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,36
BRADY,2024,AUDITOR GENERAL,REP,TIM DEFOOR,370
BRADY,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
BRADY,2024,AUDITOR GENERAL,AST,ERIC K ANTON,2
BRADY,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
BRADY,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,36
BRADY,2024,STATE TREASURER,REP,STACY GARRITY,371
BRADY,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,4
BRADY,2024,STATE TREASURER,CST,TROY BOWMAN,7
BRADY,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
BRADY,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,39
BRADY,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,381
BRADY,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,42
BRADY,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,381
BROAD TOP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,13
BROAD TOP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,16
BROAD TOP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,12
BROAD TOP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,16
BROAD TOP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,1
BROAD TOP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,12
BROAD TOP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,17
BROAD TOP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,12
BROAD TOP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,16
BROAD TOP,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
BROAD TOP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,12
BROAD TOP,2024,STATE TREASURER,REP,STACY GARRITY,16
BROAD TOP,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
BROAD TOP,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,11
BROAD TOP,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,18
BROAD TOP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,12
BROAD TOP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,17
CARBON,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,24
CARBON,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,151
CARBON,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,1
CARBON,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
CARBON,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,27
CARBON,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,147
CARBON,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,1
CARBON,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,24
CARBON,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,143
CARBON,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
CARBON,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
CARBON,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,23
CARBON,2024,AUDITOR GENERAL,REP,TIM DEFOOR,138
CARBON,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
CARBON,2024,AUDITOR GENERAL,AST,ERIC K ANTON,1
CARBON,2024,AUDITOR GENERAL,CST,BOB GOODRICH,3
CARBON,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,22
CARBON,2024,STATE TREASURER,REP,STACY GARRITY,144
CARBON,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
CARBON,2024,STATE TREASURER,CST,TROY BOWMAN,2
CARBON,2024,STATE TREASURER,FWD,CHRIS FOSTER,1
CARBON,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,24
CARBON,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,149
CARBON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,22
CARBON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,152
CARBON,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,Write-In,Write-In Totals,1
CASS,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,28
CASS,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,58
CASS,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
CASS,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
CASS,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,31
CASS,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,57
CASS,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
CASS,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
CASS,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
CASS,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,27
CASS,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,61
CASS,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
CASS,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
CASS,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
CASS,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
CASS,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,25
CASS,2024,AUDITOR GENERAL,REP,TIM DEFOOR,61
CASS,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
CASS,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
CASS,2024,AUDITOR GENERAL,CST,BOB GOODRICH,1
CASS,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,30
CASS,2024,STATE TREASURER,REP,STACY GARRITY,58
CASS,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
CASS,2024,STATE TREASURER,CST,TROY BOWMAN,0
CASS,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
CASS,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,30
CASS,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,58
CASS,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,25
CASS,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,64
CASSVILLE,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,1
CASSVILLE,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,2
CASSVILLE,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
CASSVILLE,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
CASSVILLE,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,0
CASSVILLE,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,2
CASSVILLE,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
CASSVILLE,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
CASSVILLE,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
CASSVILLE,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,0
CASSVILLE,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,2
CASSVILLE,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
CASSVILLE,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
CASSVILLE,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
CASSVILLE,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
CASSVILLE,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,0
CASSVILLE,2024,AUDITOR GENERAL,REP,TIM DEFOOR,2
CASSVILLE,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
CASSVILLE,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
CASSVILLE,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
CASSVILLE,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,1
CASSVILLE,2024,STATE TREASURER,REP,STACY GARRITY,2
CASSVILLE,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
CASSVILLE,2024,STATE TREASURER,CST,TROY BOWMAN,0
CASSVILLE,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
CASSVILLE,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,1
CASSVILLE,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,2
CASSVILLE,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,1
CASSVILLE,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,2
CLAY,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,15
CLAY,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,41
CLAY,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
CLAY,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
CLAY,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,15
CLAY,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,40
CLAY,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
CLAY,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
CLAY,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
CLAY,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,16
CLAY,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,39
CLAY,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
CLAY,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
CLAY,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
CLAY,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
CLAY,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,16
CLAY,2024,AUDITOR GENERAL,REP,TIM DEFOOR,38
CLAY,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
CLAY,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
CLAY,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
CLAY,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,14
CLAY,2024,STATE TREASURER,REP,STACY GARRITY,39
CLAY,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
CLAY,2024,STATE TREASURER,CST,TROY BOWMAN,0
CLAY,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
CLAY,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,15
CLAY,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,40
CLAY,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,15
CLAY,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,40
COALMONT,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,0
COALMONT,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,6
COALMONT,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
COALMONT,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
COALMONT,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,1
COALMONT,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,5
COALMONT,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,0
COALMONT,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
COALMONT,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
COALMONT,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,0
COALMONT,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,6
COALMONT,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,0
COALMONT,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
COALMONT,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
COALMONT,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
COALMONT,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,0
COALMONT,2024,AUDITOR GENERAL,REP,TIM DEFOOR,6
COALMONT,2024,AUDITOR GENERAL,LIB,REECE SMITH,0
COALMONT,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
COALMONT,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
COALMONT,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,0
COALMONT,2024,STATE TREASURER,REP,STACY GARRITY,5
COALMONT,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,0
COALMONT,2024,STATE TREASURER,CST,TROY BOWMAN,1
COALMONT,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
COALMONT,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,0
COALMONT,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,6
COALMONT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,0
COALMONT,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,6
CROMWELL,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,38
CROMWELL,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,89
CROMWELL,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
CROMWELL,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
CROMWELL,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,39
CROMWELL,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,83
CROMWELL,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,3
CROMWELL,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,0
CROMWELL,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
CROMWELL,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,33
CROMWELL,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,89
CROMWELL,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,1
CROMWELL,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,0
CROMWELL,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,0
CROMWELL,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,0
CROMWELL,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,31
CROMWELL,2024,AUDITOR GENERAL,REP,TIM DEFOOR,92
CROMWELL,2024,AUDITOR GENERAL,LIB,REECE SMITH,1
CROMWELL,2024,AUDITOR GENERAL,AST,ERIC K ANTON,0
CROMWELL,2024,AUDITOR GENERAL,CST,BOB GOODRICH,0
CROMWELL,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,31
CROMWELL,2024,STATE TREASURER,REP,STACY GARRITY,92
CROMWELL,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,1
CROMWELL,2024,STATE TREASURER,CST,TROY BOWMAN,0
CROMWELL,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
CROMWELL,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,30
CROMWELL,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,95
CROMWELL,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,26
CROMWELL,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,100
DUBLIN,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,68
DUBLIN,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,634
DUBLIN,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,5
DUBLIN,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
DUBLIN,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
DUBLIN,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,75
DUBLIN,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,606
DUBLIN,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,18
DUBLIN,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
DUBLIN,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
DUBLIN,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,62
DUBLIN,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,617
DUBLIN,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,9
DUBLIN,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,1
DUBLIN,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
DUBLIN,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
DUBLIN,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,65
DUBLIN,2024,AUDITOR GENERAL,REP,TIM DEFOOR,604
DUBLIN,2024,AUDITOR GENERAL,LIB,REECE SMITH,12
DUBLIN,2024,AUDITOR GENERAL,AST,ERIC K ANTON,2
DUBLIN,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
DUBLIN,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,62
DUBLIN,2024,STATE TREASURER,REP,STACY GARRITY,616
DUBLIN,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
DUBLIN,2024,STATE TREASURER,CST,TROY BOWMAN,4
DUBLIN,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
DUBLIN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,DEM,BETH FARNHAM,67
DUBLIN,2024,REPRESENTATIVE IN CONGRESS 13TH DISTRICT,REP,JOHN JOYCE,629
DUBLIN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,DEM,SEAN STEEG,63
DUBLIN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,REP,RICH IRVIN,628
DUBLIN,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81st District,Write-In,Write-In Totals,5
DUDLEY,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS / WALZ,4
DUDLEY,2024,PRESIDENTIAL ELECTORS,REP,TRUMP / VANCE,7
DUDLEY,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER / TER MAAT,0
DUDLEY,2024,PRESIDENTIAL ELECTORS,GRN,STEIN / WARE,0
DUDLEY,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,4
