precinct,year,race,party,candidate,votes
Anthony Township,2024,Presidential Electors,Democratic,Harris and Walz,157
Anthony Township,2024,Presidential Electors,Republican,Trump and Vance,581
Anthony Township,2024,Presidential Electors,Libertarian,Oliver and Ter Maat,4
Anthony Township,2024,Presidential Electors,Green,Stein and Ware,5
Anthony Township,2024,Presidential Electors,Write-In,Scattered,1
Anthony Township,2024,United States Senator,Democratic,Robert P Casey Jr,164
Anthony Township,2024,United States Senator,Republican,Dave McCormick,572
Anthony Township,2024,United States Senator,Libertarian,John C Thomas,5
Anthony Township,2024,United States Senator,Green,Leila Hazou,3
Anthony Township,2024,United States Senator,Constitution,Marty Selker,5
Anthony Township,2024,Attorney General,Democratic,Eugene DePasquale,139
Anthony Township,2024,Attorney General,Republican,Dave Sunday,579
Anthony Township,2024,Attorney General,Libertarian,Robert Cowburn,13
Anthony Township,2024,Attorney General,Green,Richard L Weiss,3
Anthony Township,2024,Attorney General,Constitution,Justin L Magill,6
Anthony Township,2024,Attorney General,Forward Party,Eric L Settle,2
Anthony Township,2024,Attorney General,Write-In,Melvin Betz,1
Anthony Township,2024,Auditor General,Democratic,Malcolm Kenyatta,134
Anthony Township,2024,Auditor General,Republican,Tim DeFoor,585
Anthony Township,2024,Auditor General,Libertarian,Reece Smith,11
Anthony Township,2024,Auditor General,American Solidarity Party,Eric K Anton,1
Anthony Township,2024,Auditor General,Constitution,Bob Goodrich,11
Anthony Township,2024,State Treasurer,Democratic,Erin McClelland,133
Anthony Township,2024,State Treasurer,Republican,Stacy Garrity,588
Anthony Township,2024,State Treasurer,Libertarian,Nickolas Ciesielski,8
Anthony Township,2024,State Treasurer,Constitution,Troy Bowman,8
Anthony Township,2024,State Treasurer,Forward Party,Chris Foster,2
Anthony Township,2024,Representative in Congress,Democratic,Amanda Waldman,136
Anthony Township,2024,Representative in Congress,Republican,Dan Meuser,605
Anthony Township,2024,Senator in the General Assembly,Democratic,Patricia Lawton,124
Anthony Township,2024,Senator in the General Assembly,Republican,Lynda J Schlegel Culver,617
Anthony Township,2024,Representative in the General Assembly,Republican,Michael Stender,664
Anthony Township,2024,Representative in the General Assembly,Write-In,Scattered,2
Anthony Township,2024,Representative in the General Assembly,Write-In,Trevor Finn,1
Anthony Township,2024,Representative in the General Assembly,Write-In,Jean Fry,1
Anthony Township,2024,Representative in the General Assembly,Write-In,Steven Annulli,1
Anthony Township,2024,Representative in the General Assembly,Write-In,Tom Benfer,1
Anthony Township,2024,Representative in the General Assembly,Write-In,Danielle Bender,1
Anthony Township,2024,Representative in the General Assembly,Write-In,William Miller,1
Anthony Township,2024,Representative in the General Assembly,Write-In,Beth Burleigh,1
Anthony Township,2024,Representative in the General Assembly,Write-In,Kristin M McCollum,1
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Michael T. Baylor II,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Autumn K Llewellyn,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Wyatt Meserole,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Brian Jackson,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Bro. Azeem Hoppkin-Bey,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Dennis Wolff,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,"Thomas Webb, Jr.",0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,John Voe,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Teresa Reitmeyer,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Alex Miller,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Michael Mast,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Shawn Tredinnick,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Josh Shapiro,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Hope R. Moro,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Hunter Klena,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Megan R. Moro,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Lisa Balough,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Gary Woolcock,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,John Smith,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Cory Appleman,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Lucie Henry,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Katie Maselli,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Joe Kissell,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Steven Lietman,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Henry Larsen,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Cameron Diettanson,0
ANTHONY TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,John Harold Force,0
COOPER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,195
COOPER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,344
COOPER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,3
COOPER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,2
COOPER TOWNSHIP,2024,PRESIDENTIAL ELECTORS,Write-In,Sonski Onak,1
COOPER TOWNSHIP,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,197
COOPER TOWNSHIP,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,335
COOPER TOWNSHIP,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
COOPER TOWNSHIP,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
COOPER TOWNSHIP,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
COOPER TOWNSHIP,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,182
COOPER TOWNSHIP,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,337
COOPER TOWNSHIP,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,10
COOPER TOWNSHIP,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
COOPER TOWNSHIP,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
COOPER TOWNSHIP,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,172
COOPER TOWNSHIP,2024,AUDITOR GENERAL,REP,TIM DEFOOR,341
COOPER TOWNSHIP,2024,AUDITOR GENERAL,LIB,REECE SMITH,6
COOPER TOWNSHIP,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
COOPER TOWNSHIP,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
COOPER TOWNSHIP,2024,AUDITOR GENERAL,Write-In,Bradley J DelGotto,1
COOPER TOWNSHIP,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,162
COOPER TOWNSHIP,2024,STATE TREASURER,REP,STACY GARRITY,360
COOPER TOWNSHIP,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,3
COOPER TOWNSHIP,2024,STATE TREASURER,CST,TROY BOWMAN,5
COOPER TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,DEM,AMANDA WALDMAN,174
COOPER TOWNSHIP,2024,REPRESENTATIVE IN CONGRESS,REP,DAN MEUSER,366
COOPER TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,164
COOPER TOWNSHIP,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J SCHLEGEL CULVER,375
COOPER TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MICHAEL STENDER,444
COOPER TOWNSHIP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Write-In Total,15
DANVILLE BOROUGH FIRST WARD,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,331
DANVILLE BOROUGH FIRST WARD,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,235
DANVILLE BOROUGH FIRST WARD,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,1
DANVILLE BOROUGH FIRST WARD,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,3
DANVILLE BOROUGH FIRST WARD,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,2
DANVILLE BOROUGH FIRST WARD,2024,PRESIDENTIAL ELECTORS,Write-In,Gloria de la Riva,1
DANVILLE BOROUGH FIRST WARD,2024,PRESIDENTIAL ELECTORS,Write-In,Cornel West,1
DANVILLE BOROUGH FIRST WARD,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,321
DANVILLE BOROUGH FIRST WARD,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,223
DANVILLE BOROUGH FIRST WARD,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,14
DANVILLE BOROUGH FIRST WARD,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
DANVILLE BOROUGH FIRST WARD,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
DANVILLE BOROUGH FIRST WARD,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,311
DANVILLE BOROUGH FIRST WARD,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,230
DANVILLE BOROUGH FIRST WARD,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,9
DANVILLE BOROUGH FIRST WARD,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
DANVILLE BOROUGH FIRST WARD,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,1
DANVILLE BOROUGH FIRST WARD,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
DANVILLE BOROUGH FIRST WARD,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,287
DANVILLE BOROUGH FIRST WARD,2024,AUDITOR GENERAL,REP,TIM DEFOOR,238
DANVILLE BOROUGH FIRST WARD,2024,AUDITOR GENERAL,LIB,REECE SMITH,13
DANVILLE BOROUGH FIRST WARD,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
DANVILLE BOROUGH FIRST WARD,2024,AUDITOR GENERAL,CST,BOB GOODRICH,6
DANVILLE BOROUGH FIRST WARD,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,284
DANVILLE BOROUGH FIRST WARD,2024,STATE TREASURER,REP,STACY GARRITY,246
DANVILLE BOROUGH FIRST WARD,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
DANVILLE BOROUGH FIRST WARD,2024,STATE TREASURER,CST,TROY BOWMAN,2
DANVILLE BOROUGH FIRST WARD,2024,STATE TREASURER,FWD,CHRIS FOSTER,5
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN CONGRESS,DEM,AMANDA WALDMAN,301
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN CONGRESS,REP,DAN MEUSER,257
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN CONGRESS,Write-In,Write-In Totals,1
DANVILLE BOROUGH FIRST WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,285
DANVILLE BOROUGH FIRST WARD,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J SCHLEGEL CULVER,276
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,REP,MICHAEL STENDER,402
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,Write-In,Write-In Totals,47
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Brian Jackson,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Bro. Azeem Hoppkin-Bey,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Dennis Wolff,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,"Thomas Webb, Jr.",0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Teresa Reitmeyer,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Michael Mast,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Shawn Tredinnick,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Hope R. Moro,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Hunter Klena,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Megan R. Moro,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Gary Woolcock,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,John Smith,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Cory Appleman,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Lucie Henry,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Katie Maselli,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Joe Kissell,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Steven Lietman,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Henry Larsen,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Cameron Diettanson,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,John Harold Force,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,John Miller,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Matthew Lawton,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Nick Ungson,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Bonnie Trump,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Joe Delbo,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Ryan Butler,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Scott Lynn,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,John Deppen,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Dawn Drumheiser,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Amber Neidig,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Van Wagner,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,David A. Toczek,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Luke Schrum,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Don Henley,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Donald Trump,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Matthew Burton,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Jason Radel,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Kendrick Lamar,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Rebecca Dressler,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Anton Haines,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Ed Hermon,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Richard Brown,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Mario Tulino,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Lynn Shoop,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Joe Smith,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Anthony Haines,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Kyra Winstead,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Mary Herman,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Jennifer Brudnicki,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Bradley Herrold,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Jeffrey Mensch Jr,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Westley Shepperson,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Kelly Ann Ash,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Eli Dehart,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Greg Moro,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Brooks Stahlnecker,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Stephen Shewalter,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Tina Byers,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,"John ""Jack"" Gerst",0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Jean Fry,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Steven Annulli,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Sabrina Lyons,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Kamryn Michaels,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Joseph R. Koons,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Tom Benfer,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Mitt Romney,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Joseph Biden,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Danielle Bender,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Terry Aunkst,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Erin Fitzgerald,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,William Miller,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Roger Brown,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Beth Burleigh,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Lauren Porsi,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Kristin M McCollum,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,"""Jack"" John Gerst",0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Tina West,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Gary Lawrence Derr,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Ray Cotolo,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Thomas Webb,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Michelle Obama,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Charles Wagner,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Roger D. Brown,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,William Hanna,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Wade Meckler,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Bob Smith,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Sara Idris,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Robert J Scerba,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Bradley Baylor,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Gino Sartori,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Dorette English,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Ian Ficca,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Soren Beiler,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Michael Tuckman,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Joseph Bloggs,0
DANVILLE BOROUGH FIRST WARD,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY,WRITE-IN,Dan Digiovanki,0
DANVILLE BOROUGH SECOND WARD,2024,PRESIDENTIAL ELECTORS,DEM,HARRIS and WALZ,251
DANVILLE BOROUGH SECOND WARD,2024,PRESIDENTIAL ELECTORS,REP,TRUMP and VANCE,353
DANVILLE BOROUGH SECOND WARD,2024,PRESIDENTIAL ELECTORS,LIB,OLIVER and TER MAAT,6
DANVILLE BOROUGH SECOND WARD,2024,PRESIDENTIAL ELECTORS,GRN,STEIN and WARE,3
DANVILLE BOROUGH SECOND WARD,2024,PRESIDENTIAL ELECTORS,WRITE-IN,Nikki Haley,1
DANVILLE BOROUGH SECOND WARD,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,251
DANVILLE BOROUGH SECOND WARD,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,340
DANVILLE BOROUGH SECOND WARD,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,12
DANVILLE BOROUGH SECOND WARD,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
DANVILLE BOROUGH SECOND WARD,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
DANVILLE BOROUGH SECOND WARD,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,241
DANVILLE BOROUGH SECOND WARD,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,335
DANVILLE BOROUGH SECOND WARD,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,12
DANVILLE BOROUGH SECOND WARD,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
DANVILLE BOROUGH SECOND WARD,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
