precinct,year,race,party,candidate,votes
LANCASTER TWP,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,806
LANCASTER TWP,2024,UNITED STATES SENATOR,,JOHN C THOMAS,30
LANCASTER TWP,2024,UNITED STATES SENATOR,,LEILA HAZOU,12
LANCASTER TWP,2024,UNITED STATES SENATOR,,MARTY SELKER,10
LANCASTER TWP,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1643
LANCASTER TWP,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,748
LANCASTER TWP,2024,ATTORNEY GENERAL,,ROBERT COWBURN,29
LANCASTER TWP,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,22
LANCASTER TWP,2024,ATTORNEY GENERAL,,RICHARD L WEISS,10
LANCASTER TWP,2024,ATTORNEY GENERAL,,ERIC L SETTLE,2
LANCASTER TWP,2024,AUDITOR GENERAL,,TIM DEFOOR,1666
LANCASTER TWP,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,699
LANCASTER TWP,2024,AUDITOR GENERAL,,REECE SMITH,41
LANCASTER TWP,2024,AUDITOR GENERAL,,BOB GOODRICH,25
LANCASTER TWP,2024,AUDITOR GENERAL,,ERIC K ANTON,8
LANCASTER TWP,2024,STATE TREASURER,,STACY GARRITY,1699
LANCASTER TWP,2024,STATE TREASURER,,ERIN MCCLELLAND,694
LANCASTER TWP,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,25
LANCASTER TWP,2024,STATE TREASURER,,TROY BOWMAN,21
LANCASTER TWP,2024,STATE TREASURER,,CHRIS FOSTER,8
LANCASTER TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1763
LANCASTER TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,705
LANCASTER TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,1731
LANCASTER TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,716
LANCASTER TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,,AARON BERNSTINE,1963
MARION TWP,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,497
MARION TWP,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,151
MARION TWP,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,5
MARION TWP,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,3
MARION TWP,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,473
MARION TWP,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,168
MARION TWP,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,9
MARION TWP,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,3
MARION TWP,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,1
MARION TWP,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,483
MARION TWP,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,155
MARION TWP,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,8
MARION TWP,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,5
MARION TWP,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,2
MARION TWP,2024,AUDITOR GENERAL,TIM DEFOOR,TIM DEFOOR,486
MARION TWP,2024,AUDITOR GENERAL,MALCOLM KENYATTA,MALCOLM KENYATTA,146
MARION TWP,2024,AUDITOR GENERAL,REECE SMITH,REECE SMITH,13
MARION TWP,2024,AUDITOR GENERAL,BOB GOODRICH,BOB GOODRICH,5
MARION TWP,2024,AUDITOR GENERAL,ERIC K ANTON,ERIC K ANTON,1
MARION TWP,2024,STATE TREASURER,STACY GARRITY,STACY GARRITY,493
MARION TWP,2024,STATE TREASURER,ERIN MCCLELLAND,ERIN MCCLELLAND,147
MARION TWP,2024,STATE TREASURER,NICKOLAS CIESIELSKI,NICKOLAS CIESIELSKI,7
MARION TWP,2024,STATE TREASURER,TROY BOWMAN,TROY BOWMAN,4
MARION TWP,2024,STATE TREASURER,CHRIS FOSTER,CHRIS FOSTER,1
MARION TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,MIKE KELLY,MIKE KELLY,500
MARION TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,PRESTON NOURI,PRESTON NOURI,148
MARION TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,SCOTT E HUTCHINSON,SCOTT E HUTCHINSON,547
MARION TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,TIM BONNER,TIM BONNER,554
MERCER TWP,2024,PRESIDENTIAL ELECTORS,DONALD J TRUMP,DONALD J TRUMP,488
MERCER TWP,2024,PRESIDENTIAL ELECTORS,KAMALA D HARRIS,KAMALA D HARRIS,145
MERCER TWP,2024,PRESIDENTIAL ELECTORS,CHASE OLIVER,CHASE OLIVER,9
MERCER TWP,2024,PRESIDENTIAL ELECTORS,JILL STEIN,JILL STEIN,3
MERCER TWP,2024,UNITED STATES SENATOR,DAVE MCCORMICK,DAVE MCCORMICK,460
MERCER TWP,2024,UNITED STATES SENATOR,ROBERT P CASEY JR,ROBERT P CASEY JR,160
MERCER TWP,2024,UNITED STATES SENATOR,JOHN C THOMAS,JOHN C THOMAS,17
MERCER TWP,2024,UNITED STATES SENATOR,MARTY SELKER,MARTY SELKER,5
MERCER TWP,2024,UNITED STATES SENATOR,LEILA HAZOU,LEILA HAZOU,1
MERCER TWP,2024,ATTORNEY GENERAL,DAVE SUNDAY,DAVE SUNDAY,481
MERCER TWP,2024,ATTORNEY GENERAL,EUGENE DEPASQUALE,EUGENE DEPASQUALE,137
MERCER TWP,2024,ATTORNEY GENERAL,ROBERT COWBURN,ROBERT COWBURN,13
MERCER TWP,2024,ATTORNEY GENERAL,JUSTIN L MAGILL,JUSTIN L MAGILL,4
MERCER TWP,2024,ATTORNEY GENERAL,ERIC L SETTLE,ERIC L SETTLE,3
MERCER TWP,2024,ATTORNEY GENERAL,RICHARD L WEISS,RICHARD L WEISS,2
MERCER TWP,2024,AUDITOR GENERAL,Republican,TIM DEFOOR,478
MERCER TWP,2024,AUDITOR GENERAL,Democratic,MALCOLM KENYATTA,135
MERCER TWP,2024,AUDITOR GENERAL,Independent,REECE SMITH,15
MERCER TWP,2024,AUDITOR GENERAL,Independent,BOB GOODRICH,8
MERCER TWP,2024,AUDITOR GENERAL,Independent,ERIC K ANTON,2
MERCER TWP,2024,STATE TREASURER,Republican,STACY GARRITY,492
MERCER TWP,2024,STATE TREASURER,Democratic,ERIN MCCLELLAND,126
MERCER TWP,2024,STATE TREASURER,Independent,NICKOLAS CIESIELSKI,10
MERCER TWP,2024,STATE TREASURER,Independent,TROY BOWMAN,4
MERCER TWP,2024,STATE TREASURER,Independent,CHRIS FOSTER,2
MERCER TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,Republican,MIKE KELLY,502
MERCER TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,Democratic,PRESTON NOURI,132
MERCER TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,Republican,SCOTT E HUTCHINSON,566
MERCER TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,Republican,TIM BONNER,577
MIDDLESEX TWP 1,2024,PRESIDENTIAL ELECTORS,Republican,DONALD J TRUMP,1337
MIDDLESEX TWP 1,2024,PRESIDENTIAL ELECTORS,Democratic,KAMALA D HARRIS,574
MIDDLESEX TWP 1,2024,PRESIDENTIAL ELECTORS,Independent,CHASE OLIVER,9
MIDDLESEX TWP 1,2024,PRESIDENTIAL ELECTORS,Independent,JILL STEIN,2
MIDDLESEX TWP 1,2024,UNITED STATES SENATOR,Republican,DAVE MCCORMICK,1309
MIDDLESEX TWP 1,2024,UNITED STATES SENATOR,Democratic,ROBERT P CASEY JR,569
MIDDLESEX TWP 1,2024,UNITED STATES SENATOR,Independent,JOHN C THOMAS,17
MIDDLESEX TWP 1,2024,UNITED STATES SENATOR,Independent,LEILA HAZOU,12
MIDDLESEX TWP 1,2024,UNITED STATES SENATOR,Independent,MARTY SELKER,9
MIDDLESEX TWP 1,2024,ATTORNEY GENERAL,Republican,DAVE SUNDAY,1305
MIDDLESEX TWP 1,2024,ATTORNEY GENERAL,Democratic,EUGENE DEPASQUALE,545
MIDDLESEX TWP 1,2024,ATTORNEY GENERAL,Independent,ROBERT COWBURN,26
MIDDLESEX TWP 1,2024,ATTORNEY GENERAL,Independent,RICHARD L WEISS,13
MIDDLESEX TWP 1,2024,ATTORNEY GENERAL,Independent,JUSTIN L MAGILL,11
MIDDLESEX TWP 1,2024,ATTORNEY GENERAL,Independent,ERIC L SETTLE,1
MIDDLESEX TWP 1,2024,AUDITOR GENERAL,Republican,TIM DEFOOR,1317
MIDDLESEX TWP 1,2024,AUDITOR GENERAL,Democratic,MALCOLM KENYATTA,504
MIDDLESEX TWP 1,2024,AUDITOR GENERAL,Independent,REECE SMITH,31
MIDDLESEX TWP 1,2024,AUDITOR GENERAL,Independent,BOB GOODRICH,23
MIDDLESEX TWP 1,2024,AUDITOR GENERAL,Independent,ERIC K ANTON,5
MIDDLESEX TWP 1,2024,STATE TREASURER,Republican,STACY GARRITY,1341
MIDDLESEX TWP 1,2024,STATE TREASURER,Democratic,ERIN MCCLELLAND,504
MIDDLESEX TWP 1,2024,STATE TREASURER,Independent,NICKOLAS CIESIELSKI,16
MIDDLESEX TWP 1,2024,STATE TREASURER,Independent,TROY BOWMAN,16
MIDDLESEX TWP 1,2024,STATE TREASURER,Independent,CHRIS FOSTER,3
MIDDLESEX TWP 1,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,Republican,MIKE KELLY,1394
MIDDLESEX TWP 1,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,Democratic,PRESTON NOURI,512
MIDDLESEX TWP 1,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,Republican,ELDER VOGEL JR,1322
MIDDLESEX TWP 1,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,Democratic,KATE LENNEN,562
MIDDLESEX TWP 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,Republican,AARON BERNSTINE,1519
MIDDLESEX TWP 2,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1087
MIDDLESEX TWP 2,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,560
MIDDLESEX TWP 2,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,6
MIDDLESEX TWP 2,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,4
MIDDLESEX TWP 2,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,1049
MIDDLESEX TWP 2,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,556
MIDDLESEX TWP 2,2024,UNITED STATES SENATOR,,JOHN C THOMAS,19
MIDDLESEX TWP 2,2024,UNITED STATES SENATOR,,LEILA HAZOU,10
MIDDLESEX TWP 2,2024,UNITED STATES SENATOR,,MARTY SELKER,7
MIDDLESEX TWP 2,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1075
MIDDLESEX TWP 2,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,509
MIDDLESEX TWP 2,2024,ATTORNEY GENERAL,,ROBERT COWBURN,25
MIDDLESEX TWP 2,2024,ATTORNEY GENERAL,,RICHARD L WEISS,7
MIDDLESEX TWP 2,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,5
MIDDLESEX TWP 2,2024,ATTORNEY GENERAL,,ERIC L SETTLE,3
MIDDLESEX TWP 2,2024,AUDITOR GENERAL,,TIM DEFOOR,1084
MIDDLESEX TWP 2,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,478
MIDDLESEX TWP 2,2024,AUDITOR GENERAL,,REECE SMITH,25
MIDDLESEX TWP 2,2024,AUDITOR GENERAL,,BOB GOODRICH,13
MIDDLESEX TWP 2,2024,AUDITOR GENERAL,,ERIC K ANTON,8
MIDDLESEX TWP 2,2024,STATE TREASURER,,STACY GARRITY,1114
MIDDLESEX TWP 2,2024,STATE TREASURER,,ERIN MCCLELLAND,464
MIDDLESEX TWP 2,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,21
MIDDLESEX TWP 2,2024,STATE TREASURER,,TROY BOWMAN,9
MIDDLESEX TWP 2,2024,STATE TREASURER,,CHRIS FOSTER,3
MIDDLESEX TWP 2,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1138
MIDDLESEX TWP 2,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,481
MIDDLESEX TWP 2,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,1091
MIDDLESEX TWP 2,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,522
MIDDLESEX TWP 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,,AARON BERNSTINE,1265
MIDDLESEX TWP 3,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,859
MIDDLESEX TWP 3,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,417
MIDDLESEX TWP 3,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,13
MIDDLESEX TWP 3,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,2
MIDDLESEX TWP 3,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,857
MIDDLESEX TWP 3,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,416
MIDDLESEX TWP 3,2024,UNITED STATES SENATOR,,JOHN C THOMAS,17
MIDDLESEX TWP 3,2024,ATTORNEY GENERAL,,DAVE SUNDAY,872
MIDDLESEX TWP 3,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,384
MIDDLESEX TWP 3,2024,ATTORNEY GENERAL,,ROBERT COWBURN,17
MIDDLESEX TWP 3,2024,ATTORNEY GENERAL,,RICHARD L WEISS,4
MIDDLESEX TWP 3,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,2
MIDDLESEX TWP 3,2024,AUDITOR GENERAL,,TIM DEFOOR,886
MIDDLESEX TWP 3,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,346
MIDDLESEX TWP 3,2024,AUDITOR GENERAL,,REECE SMITH,25
MIDDLESEX TWP 3,2024,AUDITOR GENERAL,,BOB GOODRICH,8
MIDDLESEX TWP 3,2024,AUDITOR GENERAL,,ERIC K ANTON,1
MIDDLESEX TWP 3,2024,STATE TREASURER,,STACY GARRITY,884
MIDDLESEX TWP 3,2024,STATE TREASURER,,ERIN MCCLELLAND,352
MIDDLESEX TWP 3,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,18
MIDDLESEX TWP 3,2024,STATE TREASURER,,TROY BOWMAN,6
MIDDLESEX TWP 3,2024,STATE TREASURER,,CHRIS FOSTER,3
MIDDLESEX TWP 3,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,908
MIDDLESEX TWP 3,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,363
MIDDLESEX TWP 3,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,871
MIDDLESEX TWP 3,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,397
MIDDLESEX TWP 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,,AARON BERNSTINE,1009
MUDDYCREEK TWP,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,983
MUDDYCREEK TWP,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,269
MUDDYCREEK TWP,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,5
MUDDYCREEK TWP,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,4
MUDDYCREEK TWP,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,957
MUDDYCREEK TWP,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,275
MUDDYCREEK TWP,2024,UNITED STATES SENATOR,,JOHN C THOMAS,17
MUDDYCREEK TWP,2024,UNITED STATES SENATOR,,MARTY SELKER,5
MUDDYCREEK TWP,2024,UNITED STATES SENATOR,,LEILA HAZOU,3
MUDDYCREEK TWP,2024,ATTORNEY GENERAL,,DAVE SUNDAY,957
MUDDYCREEK TWP,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,250
MUDDYCREEK TWP,2024,ATTORNEY GENERAL,,ROBERT COWBURN,13
MUDDYCREEK TWP,2024,ATTORNEY GENERAL,,RICHARD L WEISS,10
MUDDYCREEK TWP,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,9
MUDDYCREEK TWP,2024,ATTORNEY GENERAL,,ERIC L SETTLE,3
MUDDYCREEK TWP,2024,AUDITOR GENERAL,,TIM DEFOOR,939
MUDDYCREEK TWP,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,249
MUDDYCREEK TWP,2024,AUDITOR GENERAL,,REECE SMITH,22
MUDDYCREEK TWP,2024,AUDITOR GENERAL,,BOB GOODRICH,13
MUDDYCREEK TWP,2024,AUDITOR GENERAL,,ERIC K ANTON,9
MUDDYCREEK TWP,2024,STATE TREASURER,,STACY GARRITY,958
MUDDYCREEK TWP,2024,STATE TREASURER,,ERIN MCCLELLAND,246
MUDDYCREEK TWP,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,20
MUDDYCREEK TWP,2024,STATE TREASURER,,TROY BOWMAN,8
MUDDYCREEK TWP,2024,STATE TREASURER,,CHRIS FOSTER,4
MUDDYCREEK TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,997
MUDDYCREEK TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,246
MUDDYCREEK TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,1070
MUDDYCREEK TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,,AARON BERNSTINE,1066
OAKLAND TWP,2024,PRESIDENTIAL ELECTORS,REPUBLICAN,DONALD J TRUMP,1358
OAKLAND TWP,2024,PRESIDENTIAL ELECTORS,DEMOCRAT,KAMALA D HARRIS,370
OAKLAND TWP,2024,PRESIDENTIAL ELECTORS,LIBERTARIAN,CHASE OLIVER,9
OAKLAND TWP,2024,PRESIDENTIAL ELECTORS,GREEN,JILL STEIN,5
OAKLAND TWP,2024,UNITED STATES SENATOR,REPUBLICAN,DAVE MCCORMICK,1290
OAKLAND TWP,2024,UNITED STATES SENATOR,DEMOCRAT,ROBERT P CASEY JR,396
OAKLAND TWP,2024,UNITED STATES SENATOR,LIBERTARIAN,JOHN C THOMAS,23
OAKLAND TWP,2024,UNITED STATES SENATOR,GREEN,LEILA HAZOU,8
OAKLAND TWP,2024,UNITED STATES SENATOR,INDEPENDENT,MARTY SELKER,7
OAKLAND TWP,2024,ATTORNEY GENERAL,REPUBLICAN,DAVE SUNDAY,1319
OAKLAND TWP,2024,ATTORNEY GENERAL,DEMOCRAT,EUGENE DEPASQUALE,338
OAKLAND TWP,2024,ATTORNEY GENERAL,LIBERTARIAN,ROBERT COWBURN,29
OAKLAND TWP,2024,ATTORNEY GENERAL,GREEN,JUSTIN L MAGILL,5
OAKLAND TWP,2024,ATTORNEY GENERAL,INDEPENDENT,RICHARD L WEISS,10
OAKLAND TWP,2024,AUDITOR GENERAL,REPUBLICAN,TIM DEFOOR,1307
OAKLAND TWP,2024,AUDITOR GENERAL,DEMOCRAT,MALCOLM KENYATTA,315
OAKLAND TWP,2024,AUDITOR GENERAL,LIBERTARIAN,REECE SMITH,44
OAKLAND TWP,2024,AUDITOR GENERAL,GREEN,BOB GOODRICH,16
OAKLAND TWP,2024,AUDITOR GENERAL,INDEPENDENT,ERIC K ANTON,7
OAKLAND TWP,2024,STATE TREASURER,REPUBLICAN,STACY GARRITY,1342
OAKLAND TWP,2024,STATE TREASURER,DEMOCRAT,ERIN MCCLELLAND,313
OAKLAND TWP,2024,STATE TREASURER,LIBERTARIAN,NICKOLAS CIESIELSKI,30
OAKLAND TWP,2024,STATE TREASURER,GREEN,TROY BOWMAN,7
OAKLAND TWP,2024,STATE TREASURER,INDEPENDENT,CHRIS FOSTER,4
OAKLAND TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,REPUBLICAN,MIKE KELLY,1386
OAKLAND TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,DEMOCRAT,PRESTON NOURI,330
OAKLAND TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,REPUBLICAN,SCOTT E HUTCHINSON,1486
OAKLAND TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,REPUBLICAN,MARCI MUSTELLO,1477
OAKLAND TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,DEMOCRAT,JUSTIN KONCHAR,154
PARKER TWP,2024,PRESIDENTIAL ELECTORS,REPUBLICAN,DONALD J TRUMP,291
PARKER TWP,2024,PRESIDENTIAL ELECTORS,DEMOCRAT,KAMALA D HARRIS,72
PARKER TWP,2024,UNITED STATES SENATOR,REPUBLICAN,DAVE MCCORMICK,276
PARKER TWP,2024,UNITED STATES SENATOR,DEMOCRAT,ROBERT P CASEY JR,72
PARKER TWP,2024,UNITED STATES SENATOR,LIBERTARIAN,JOHN C THOMAS,9
PARKER TWP,2024,UNITED STATES SENATOR,GREEN,LEILA HAZOU,2
PARKER TWP,2024,UNITED STATES SENATOR,INDEPENDENT,MARTY SELKER,2
PARKER TWP,2024,ATTORNEY GENERAL,REPUBLICAN,DAVE SUNDAY,285
PARKER TWP,2024,ATTORNEY GENERAL,DEMOCRAT,EUGENE DEPASQUALE,62
PARKER TWP,2024,ATTORNEY GENERAL,LIBERTARIAN,ROBERT COWBURN,7
PARKER TWP,2024,ATTORNEY GENERAL,GREEN,JUSTIN L MAGILL,5
PARKER TWP,2024,ATTORNEY GENERAL,INDEPENDENT,RICHARD L WEISS,1
PARKER TWP,2024,ATTORNEY GENERAL,INDEPENDENT,ERIC L SETTLE,1
PARKER TWP,2024,AUDITOR GENERAL,,TIM DEFOOR,286
PARKER TWP,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,62
PARKER TWP,2024,AUDITOR GENERAL,,REECE SMITH,5
PARKER TWP,2024,AUDITOR GENERAL,,BOB GOODRICH,2
PARKER TWP,2024,AUDITOR GENERAL,,ERIC K ANTON,1
PARKER TWP,2024,STATE TREASURER,,STACY GARRITY,288
PARKER TWP,2024,STATE TREASURER,,ERIN MCCLELLAND,65
PARKER TWP,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,4
PARKER TWP,2024,STATE TREASURER,,TROY BOWMAN,1
PARKER TWP,2024,STATE TREASURER,,CHRIS FOSTER,1
PARKER TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,294
PARKER TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,67
PARKER TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,322
PARKER TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,,TIM BONNER,317
PENN TWP EAST,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1221
PENN TWP EAST,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,439
PENN TWP EAST,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,7
PENN TWP EAST,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,2
PENN TWP EAST,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,1195
PENN TWP EAST,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,434
PENN TWP EAST,2024,UNITED STATES SENATOR,,JOHN C THOMAS,24
PENN TWP EAST,2024,UNITED STATES SENATOR,,LEILA HAZOU,5
PENN TWP EAST,2024,UNITED STATES SENATOR,,MARTY SELKER,4
PENN TWP EAST,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1219
PENN TWP EAST,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,397
PENN TWP EAST,2024,ATTORNEY GENERAL,,ROBERT COWBURN,23
PENN TWP EAST,2024,ATTORNEY GENERAL,,RICHARD L WEISS,6
PENN TWP EAST,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,2
PENN TWP EAST,2024,ATTORNEY GENERAL,,ERIC L SETTLE,2
PENN TWP EAST,2024,AUDITOR GENERAL,,TIM DEFOOR,1213
PENN TWP EAST,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,382
PENN TWP EAST,2024,AUDITOR GENERAL,,REECE SMITH,36
PENN TWP EAST,2024,AUDITOR GENERAL,,BOB GOODRICH,15
PENN TWP EAST,2024,AUDITOR GENERAL,,ERIC K ANTON,2
PENN TWP EAST,2024,STATE TREASURER,,STACY GARRITY,1227
PENN TWP EAST,2024,STATE TREASURER,,ERIN MCCLELLAND,387
PENN TWP EAST,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,25
PENN TWP EAST,2024,STATE TREASURER,,TROY BOWMAN,7
PENN TWP EAST,2024,STATE TREASURER,,CHRIS FOSTER,2
PENN TWP EAST,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1260
PENN TWP EAST,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,395
PENN TWP EAST,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,1381
PENN TWP EAST,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 8TH LEGISLATIVE DISTRICT,,AARON BERNSTINE,1372
PENN TWP WEST,2024,PRESIDENTIAL ELECTORS,REPUBLICAN,DONALD J TRUMP,1213
PENN TWP WEST,2024,PRESIDENTIAL ELECTORS,DEMOCRATIC,KAMALA D HARRIS,446
PENN TWP WEST,2024,PRESIDENTIAL ELECTORS,LIBERTARIAN,CHASE OLIVER,12
PENN TWP WEST,2024,PRESIDENTIAL ELECTORS,GREEN,JILL STEIN,5
PENN TWP WEST,2024,UNITED STATES SENATOR,REPUBLICAN,DAVE MCCORMICK,1183
PENN TWP WEST,2024,UNITED STATES SENATOR,DEMOCRATIC,ROBERT P CASEY JR,442
