precinct,year,race,party,candidate,votes
Lawrenceville Borough,2024,UNITED STATES SENATOR,CST,Marty Selker,0
Lawrenceville Borough,2024,UNITED STATES SENATOR,Write-In,Write-In,0
Lawrenceville Borough,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,69
Lawrenceville Borough,2024,ATTORNEY GENERAL,REP,Dave Sunday,229
Lawrenceville Borough,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,5
Lawrenceville Borough,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,4
Lawrenceville Borough,2024,ATTORNEY GENERAL,CST,Justin L. Magill,2
Lawrenceville Borough,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,2
Lawrenceville Borough,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,69
Lawrenceville Borough,2024,AUDITOR GENERAL,REP,Tim DeFoor,220
Lawrenceville Borough,2024,AUDITOR GENERAL,LIB,Reece Smith,8
Lawrenceville Borough,2024,AUDITOR GENERAL,ASP,Eric K. Anton,2
Lawrenceville Borough,2024,AUDITOR GENERAL,CST,Bob Goodrich,8
Lawrenceville Borough,2024,STATE TREASURER,DEM,Erin McClelland,70
Lawrenceville Borough,2024,STATE TREASURER,REP,Stacy Garrity,227
Lawrenceville Borough,2024,STATE TREASURER,LIB,Nickolas Ciesielski,5
Lawrenceville Borough,2024,STATE TREASURER,CST,Troy Bowman,5
Lawrenceville Borough,2024,STATE TREASURER,FWD,Chris Foster,1
Lawrenceville Borough,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,67
Lawrenceville Borough,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,240
Lawrenceville Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,76
Lawrenceville Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,229
Lawrenceville Borough,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,279
Lawrence Borough,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In,3
Liberty Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,112
Liberty Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,482
Liberty Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,4
Liberty Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,2
Liberty Township,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In,0
Liberty Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",117
Liberty Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,468
Liberty Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,4
Liberty Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,4
Liberty Township,2024,UNITED STATES SENATOR,CST,Marty Selker,1
Liberty Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,96
Liberty Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,490
Liberty Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,4
Liberty Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,2
Liberty Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,2
Liberty Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,91
Liberty Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,485
Liberty Township,2024,AUDITOR GENERAL,LIB,Reece Smith,8
Liberty Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,1
Liberty Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,4
Liberty Township,2024,STATE TREASURER,DEM,Erin McClelland,85
Liberty Township,2024,STATE TREASURER,REP,Stacy Garrity,504
Liberty Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,3
Liberty Township,2024,STATE TREASURER,CST,Troy Bowman,1
Liberty Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,88
Liberty Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,501
Liberty Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In,1
Liberty Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,88
Liberty Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,499
Liberty Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,534
Liberty Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In Candidates,25
Liberty Borough,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,19
Liberty Borough,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,102
Liberty Borough,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,0
Liberty Borough,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,0
Liberty Borough,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Candidates,0
Liberty Borough,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",19
Liberty Borough,2024,UNITED STATES SENATOR,REP,Dave McCormick,94
Liberty Borough,2024,UNITED STATES SENATOR,LIB,John C. Thomas,5
Liberty Borough,2024,UNITED STATES SENATOR,GRN,Leila Hazou,1
Liberty Borough,2024,UNITED STATES SENATOR,CST,Marty Selker,0
Liberty Borough,2024,UNITED STATES SENATOR,Write-In,Write-In Candidates,0
Liberty Borough,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,16
Liberty Borough,2024,ATTORNEY GENERAL,REP,Dave Sunday,96
Liberty Borough,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,4
Liberty Borough,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,0
Liberty Borough,2024,ATTORNEY GENERAL,CST,Justin L. Magill,1
Liberty Borough,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,1
Liberty Borough,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,17
Liberty Borough,2024,AUDITOR GENERAL,REP,Tim DeFoor,94
Liberty Borough,2024,AUDITOR GENERAL,LIB,Reece Smith,3
Liberty Borough,2024,AUDITOR GENERAL,ASP,Eric K. Anton,0
Liberty Borough,2024,AUDITOR GENERAL,CST,Bob Goodrich,3
Liberty Borough,2024,AUDITOR GENERAL,Write-In,Write-In Candidates,0
Liberty Borough,2024,STATE TREASURER,DEM,Erin McClelland,15
Liberty Borough,2024,STATE TREASURER,REP,Stacy Garrity,96
Liberty Borough,2024,STATE TREASURER,LIB,Nickolas Ciesielski,4
Liberty Borough,2024,STATE TREASURER,CST,Troy Bowman,2
Liberty Borough,2024,STATE TREASURER,FWD,Chris Foster,0
Liberty Borough,2024,STATE TREASURER,Write-In,Write-In Candidates,0
Liberty Borough,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,18
Liberty Borough,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,100
Liberty Borough,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In Candidates,1
Liberty Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,20
Liberty Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,96
Liberty Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Write-In Candidates,3
Liberty Borough,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,111
Liberty Borough,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In Candidates,3
Mansfield Borough,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,397
Mansfield Borough,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,505
Mansfield Borough,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,7
Mansfield Borough,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,5
Mansfield Borough,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Candidates,2
Mansfield Borough,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",388
Mansfield Borough,2024,UNITED STATES SENATOR,REP,Dave McCormick,484
Mansfield Borough,2024,UNITED STATES SENATOR,LIB,John C. Thomas,16
Mansfield Borough,2024,UNITED STATES SENATOR,GRN,Leila Hazou,10
Mansfield Borough,2024,UNITED STATES SENATOR,CST,Marty Selker,7
Mansfield Borough,2024,UNITED STATES SENATOR,Write-In,Write-In Candidates,1
Mansfield Borough,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,364
Mansfield Borough,2024,ATTORNEY GENERAL,REP,Dave Sunday,493
Mansfield Borough,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,19
Mansfield Borough,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,6
Mansfield Borough,2024,ATTORNEY GENERAL,CST,Justin L. Magill,6
Mansfield Borough,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,6
Mansfield Borough,2024,ATTORNEY GENERAL,Write-In,Write-In Candidates,1
Mansfield Borough,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,365
Mansfield Borough,2024,AUDITOR GENERAL,REP,Tim DeFoor,501
Mansfield Borough,2024,AUDITOR GENERAL,LIB,Reece Smith,19
Mansfield Borough,2024,AUDITOR GENERAL,ASP,Eric K. Anton,2
Mansfield Borough,2024,AUDITOR GENERAL,CST,Bob Goodrich,8
Mansfield Borough,2024,AUDITOR GENERAL,Write-In,Write-In Candidates,1
Mansfield Borough,2024,STATE TREASURER,DEM,Erin McClelland,352
Mansfield Borough,2024,STATE TREASURER,REP,Stacy Garrity,517
Mansfield Borough,2024,STATE TREASURER,LIB,Nickolas Ciesielski,16
Mansfield Borough,2024,STATE TREASURER,CST,Troy Bowman,8
Mansfield Borough,2024,STATE TREASURER,FWD,Chris Foster,4
Mansfield Borough,2024,STATE TREASURER,Write-In,Write-In Candidates,2
Mansfield Borough,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,371
Mansfield Borough,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,530
Mansfield Borough,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In Candidates,2
Mansfield Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,356
Mansfield Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,531
Mansfield Borough,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Write-In Candidates,2
Mansfield Borough,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,716
Mansfield Borough,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Totals,72
Middlebury Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,126
Middlebury Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,608
Middlebury Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,6
Middlebury Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,0
Middlebury Township,2024,PRESIDENTIAL ELECTORS,Write-In,Totals,2
Middlebury Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",124
Middlebury Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,600
Middlebury Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,6
Middlebury Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,2
Middlebury Township,2024,UNITED STATES SENATOR,CST,Marty Selker,5
Middlebury Township,2024,UNITED STATES SENATOR,Write-In,Totals,1
Middlebury Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,110
Middlebury Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,599
Middlebury Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,13
Middlebury Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,3
Middlebury Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,6
Middlebury Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,2
Middlebury Township,2024,ATTORNEY GENERAL,Write-In,Totals,0
Middlebury Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,101
Middlebury Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,602
Middlebury Township,2024,AUDITOR GENERAL,LIB,Reece Smith,11
Middlebury Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,2
Middlebury Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,13
Middlebury Township,2024,AUDITOR GENERAL,Write-In,Totals,0
Middlebury Township,2024,STATE TREASURER,DEM,Erin McClelland,109
Middlebury Township,2024,STATE TREASURER,REP,Stacy Garrity,609
Middlebury Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,10
Middlebury Township,2024,STATE TREASURER,CST,Troy Bowman,4
Middlebury Township,2024,STATE TREASURER,FWD,Chris Foster,1
Middlebury Township,2024,STATE TREASURER,Write-In,Totals,0
Middlebury Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,106
Middlebury Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,628
Middlebury Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Totals,0
Middlebury Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,111
Middlebury Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,610
Middlebury Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Totals,0
Middlebury Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,690
Middlebury Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Totals,22
Morris Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,61
Morris Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,289
Morris Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,3
Morris Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,3
Morris Township,2024,PRESIDENTIAL ELECTORS,Write-In,Totals,1
Morris Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",61
Morris Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,284
Morris Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,4
Morris Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,1
Morris Township,2024,UNITED STATES SENATOR,CST,Marty Selker,0
Morris Township,2024,UNITED STATES SENATOR,Write-In,Totals,0
Morris Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,45
Morris Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,292
Morris Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,4
Morris Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,2
Morris Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,0
Morris Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,0
Morris Township,2024,ATTORNEY GENERAL,Write-In,Totals,0
Morris Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,40
Morris Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,296
Morris Township,2024,AUDITOR GENERAL,LIB,Reece Smith,3
Morris Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,0
Morris Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,3
Morris Township,2024,AUDITOR GENERAL,Write-In,Totals,0
Morris Township,2024,STATE TREASURER,DEM,Erin McClelland,43
Morris Township,2024,STATE TREASURER,REP,Stacy Garrity,297
Morris Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,1
Morris Township,2024,STATE TREASURER,CST,Troy Bowman,0
Morris Township,2024,STATE TREASURER,FWD,Chris Foster,2
Morris Township,2024,STATE TREASURER,Write-In,Totals,0
Morris Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,51
Morris Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,296
Morris Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Totals,0
Morris Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,46
Morris Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,295
Morris Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Totals,0
Morris Township,2024,Rep in the Gen Assem 68th Dis,REP,Clint Owlett,321
Morris Township,2024,Rep in the Gen Assem 68th Dis,Write-In,Write-In,8
Nelson Township,2024,Presidential Electors,DEM,Kamala D. Harris,53
Nelson Township,2024,Presidential Electors,REP,Donald J. Trump,224
Nelson Township,2024,Presidential Electors,LIB,Chase Oliver,2
Nelson Township,2024,Presidential Electors,GRN,Jill Stein,2
Nelson Township,2024,Presidential Electors,Write-In,Write-In,1
Nelson Township,2024,United States Senator,DEM,"Robert P. Casey, Jr.",53
Nelson Township,2024,United States Senator,REP,Dave McCormick,218
Nelson Township,2024,United States Senator,LIB,John C. Thomas,6
Nelson Township,2024,United States Senator,GRN,Leila Hazou,2
Nelson Township,2024,United States Senator,CST,Marty Selker,1
Nelson Township,2024,Attorney General,DEM,Eugene DePasquale,46
Nelson Township,2024,Attorney General,REP,Dave Sunday,220
Nelson Township,2024,Attorney General,LIB,Robert Cowburn,2
Nelson Township,2024,Attorney General,GRN,Richard L. Weiss,1
Nelson Township,2024,Attorney General,CST,Justin L. Magill,7
Nelson Township,2024,Attorney General,FWD,Eric L. Settle,1
Nelson Township,2024,Auditor General,DEM,Malcolm Kenyatta,42
Nelson Township,2024,Auditor General,REP,Tim DeFoor,209
Nelson Township,2024,Auditor General,LIB,Reece Smith,5
Nelson Township,2024,Auditor General,ASP,Eric K. Anton,2
Nelson Township,2024,Auditor General,CST,Bob Goodrich,18
Nelson Township,2024,State Treasurer,DEM,Erin McClelland,38
Nelson Township,2024,State Treasurer,REP,Stacy Garrity,224
Nelson Township,2024,State Treasurer,LIB,Nickolas Ciesielski,3
Nelson Township,2024,State Treasurer,CST,Troy Bowman,9
Nelson Township,2024,State Treasurer,FWD,Chris Foster,2
Nelson Township,2024,Rep in Congress 15th District,DEM,Zach Womer,50
Nelson Township,2024,Rep in Congress 15th District,REP,Glenn GT Thompson,229
Nelson Township,2024,Sen in the Gen Assem 23rd Dist,DEM,Kim Pitcher,48
Nelson Township,2024,Sen in the Gen Assem 23rd Dist,REP,Gene Yaw,227
Nelson Township,2024,Rep in the Gen Assem 68th Dis,REP,Clint Owlett,265
Nelson Township,2024,Rep in the Gen Assem 68th Dis,Write-In,Write-In,3
Osceola Township,2024,Presidential Electors,DEM,Kamala D. Harris,50
Osceola Township,2024,Presidential Electors,REP,Donald J. Trump,224
Osceola Township,2024,Presidential Electors,LIB,Chase Oliver,3
Osceola Township,2024,Presidential Electors,GRN,Jill Stein,2
Osceola Township,2024,Presidential Electors,Write-In,Write-In,2
Osceola Township,2024,United States Senator,DEM,"Robert P. Casey, Jr.",50
Osceola Township,2024,United States Senator,REP,Dave McCormick,220
Osceola Township,2024,United States Senator,LIB,John C. Thomas,4
Osceola Township,2024,United States Senator,GRN,Leila Hazou,1
Osceola Township,2024,United States Senator,CST,Marty Selker,3
Osceola Township,2024,Attorney General,DEM,Eugene DePasquale,42
Osceola Township,2024,Attorney General,REP,Dave Sunday,221
Osceola Township,2024,Attorney General,LIB,Robert Cowburn,4
Osceola Township,2024,Attorney General,GRN,Richard L. Weiss,3
Osceola Township,2024,Attorney General,CST,Justin L. Magill,7
Osceola Township,2024,Attorney General,FWD,Eric L. Settle,1
Osceola Township,2024,Auditor General,DEM,Malcolm Kenyatta,35
Osceola Township,2024,Auditor General,REP,Tim DeFoor,212
Osceola Township,2024,Auditor General,LIB,Reece Smith,3
Osceola Township,2024,Auditor General,CST,Bob Goodrich,27
Osceola Township,2024,State Treasurer,DEM,Erin McClelland,44
Osceola Township,2024,State Treasurer,REP,Stacy Garrity,219
Osceola Township,2024,State Treasurer,LIB,Nickolas Ciesielski,3
Osceola Township,2024,State Treasurer,CST,Troy Bowman,8
Osceola Township,2024,State Treasurer,FWD,Chris Foster,1
Osceola Township,2024,Rep in Congress 15th District,DEM,Zach Womer,40
Osceola Township,2024,Rep in Congress 15th District,REP,Glenn GT Thompson,233
Osceola Township,2024,Rep in Congress 15th District,Write-In,Write-In,2
Osceola Township,2024,Sen in the Gen Assem 23rd Dist,DEM,Kim Pitcher,45
Osceola Township,2024,Sen in the Gen Assem 23rd Dist,REP,Gene Yaw,225
Osceola Township,2024,Sen in the Gen Assem 23rd Dist,Write-In,Write-In,3
Osceola Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,258
Osceola Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In Totals,4
Putnam Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,46
Putnam Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,170
Putnam Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,5
Putnam Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,1
Putnam Township,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
Putnam Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",51
Putnam Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,156
Putnam Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,5
Putnam Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,1
Putnam Township,2024,UNITED STATES SENATOR,CST,Marty Selker,0
Putnam Township,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
Putnam Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,45
Putnam Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,160
Putnam Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,5
Putnam Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,5
Putnam Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,1
Putnam Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,0
Putnam Township,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
Putnam Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,44
Putnam Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,159
Putnam Township,2024,AUDITOR GENERAL,LIB,Reece Smith,8
Putnam Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,0
Putnam Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,2
Putnam Township,2024,AUDITOR GENERAL,Write-In,Write-In Totals,0
Putnam Township,2024,STATE TREASURER,DEM,Erin McClelland,39
Putnam Township,2024,STATE TREASURER,REP,Stacy Garrity,167
Putnam Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,9
Putnam Township,2024,STATE TREASURER,CST,Troy Bowman,3
Putnam Township,2024,STATE TREASURER,FWD,Chris Foster,0
Putnam Township,2024,STATE TREASURER,Write-In,Write-In Totals,0
Putnam Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,45
Putnam Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,164
Putnam Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In Totals,0
Putnam Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,49
Putnam Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,166
Putnam Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Write-In Totals,0
Putnam Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,183
Putnam Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In Totals,7
Richmond Township,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,305
Richmond Township,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,971
Richmond Township,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,4
Richmond Township,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,5
Richmond Township,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,5
Richmond Township,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",292
Richmond Township,2024,UNITED STATES SENATOR,REP,Dave McCormick,957
Richmond Township,2024,UNITED STATES SENATOR,LIB,John C. Thomas,20
Richmond Township,2024,UNITED STATES SENATOR,GRN,Leila Hazou,9
Richmond Township,2024,UNITED STATES SENATOR,CST,Marty Selker,3
Richmond Township,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
Richmond Township,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,269
Richmond Township,2024,ATTORNEY GENERAL,REP,Dave Sunday,958
Richmond Township,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,20
Richmond Township,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,5
Richmond Township,2024,ATTORNEY GENERAL,CST,Justin L. Magill,6
Richmond Township,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,1
Richmond Township,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
Richmond Township,2024,AUDITOR GENERAL,DEM,Malcolm Kenyatta,244
Richmond Township,2024,AUDITOR GENERAL,REP,Tim DeFoor,972
Richmond Township,2024,AUDITOR GENERAL,LIB,Reece Smith,26
Richmond Township,2024,AUDITOR GENERAL,ASP,Eric K. Anton,3
Richmond Township,2024,AUDITOR GENERAL,CST,Bob Goodrich,12
Richmond Township,2024,AUDITOR GENERAL,Write-In,Write-In Totals,0
Richmond Township,2024,STATE TREASURER,DEM,Erin McClelland,260
Richmond Township,2024,STATE TREASURER,REP,Stacy Garrity,975
Richmond Township,2024,STATE TREASURER,LIB,Nickolas Ciesielski,14
Richmond Township,2024,STATE TREASURER,CST,Troy Bowman,11
Richmond Township,2024,STATE TREASURER,FWD,Chris Foster,2
Richmond Township,2024,STATE TREASURER,Write-In,Write-In Totals,0
Richmond Township,2024,REP IN CONGRESS 15TH DISTRICT,DEM,Zach Womer,259
Richmond Township,2024,REP IN CONGRESS 15TH DISTRICT,REP,Glenn GT Thompson,997
Richmond Township,2024,REP IN CONGRESS 15TH DISTRICT,Write-In,Write-In Totals,3
Richmond Township,2024,SEN IN THE GEN ASSEM 23RD DIST,DEM,Kim Pitcher,262
Richmond Township,2024,SEN IN THE GEN ASSEM 23RD DIST,REP,Gene Yaw,987
Richmond Township,2024,SEN IN THE GEN ASSEM 23RD DIST,Write-In,Write-In Totals,1
Richmond Township,2024,REP IN THE GEN ASSEM 68TH DIS,REP,Clint Owlett,1130
Richmond Township,2024,REP IN THE GEN ASSEM 68TH DIS,Write-In,Write-In Totals,30
Roseville Borough,2024,PRESIDENTIAL ELECTORS,DEM,Kamala D. Harris,18
Roseville Borough,2024,PRESIDENTIAL ELECTORS,REP,Donald J. Trump,64
Roseville Borough,2024,PRESIDENTIAL ELECTORS,LIB,Chase Oliver,1
Roseville Borough,2024,PRESIDENTIAL ELECTORS,GRN,Jill Stein,1
Roseville Borough,2024,UNITED STATES SENATOR,DEM,"Robert P. Casey, Jr.",19
Roseville Borough,2024,UNITED STATES SENATOR,REP,Dave McCormick,59
Roseville Borough,2024,UNITED STATES SENATOR,LIB,John C. Thomas,3
Roseville Borough,2024,UNITED STATES SENATOR,GRN,Leila Hazou,1
Roseville Borough,2024,UNITED STATES SENATOR,CST,Marty Selker,1
Roseville Borough,2024,ATTORNEY GENERAL,DEM,Eugene DePasquale,18
Roseville Borough,2024,ATTORNEY GENERAL,REP,Dave Sunday,60
Roseville Borough,2024,ATTORNEY GENERAL,LIB,Robert Cowburn,4
Roseville Borough,2024,ATTORNEY GENERAL,GRN,Richard L. Weiss,0
Roseville Borough,2024,ATTORNEY GENERAL,CST,Justin L. Magill,1
Roseville Borough,2024,ATTORNEY GENERAL,FWD,Eric L. Settle,0
