precinct,year,race,party,candidate,votes
Grove City 1,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,Write-In,Write-In Totals,3
Grove City 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,628
Grove City 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,Write-In,Write-In Totals,21
Grove City 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,217
Grove City 2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,394
Grove City 2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,8
Grove City 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,0
Grove City 2,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,3
Grove City 2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,216
Grove City 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,367
Grove City 2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,17
Grove City 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
Grove City 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,8
Grove City 2,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,1
Grove City 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,192
Grove City 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,392
Grove City 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,14
Grove City 2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
Grove City 2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,7
Grove City 2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Grove City 2,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
Grove City 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,186
Grove City 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,388
Grove City 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,22
Grove City 2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
Grove City 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,11
Grove City 2,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
Grove City 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,191
Grove City 2,2024,STATE TREASURER,REP,STACY GARRITY,398
Grove City 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,11
Grove City 2,2024,STATE TREASURER,CST,TROY BOWMAN,7
Grove City 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,6
Grove City 3,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,231
Grove City 3,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,324
Grove City 3,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,4
Grove City 3,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
Grove City 3,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,3
Grove City 3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,219
Grove City 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,328
Grove City 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
Grove City 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
Grove City 3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Grove City 3,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
Grove City 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,200
Grove City 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,330
Grove City 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,18
Grove City 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
Grove City 3,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
Grove City 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,1
Grove City 3,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,0
Grove City 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,198
Grove City 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,332
Grove City 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,15
Grove City 3,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,3
Grove City 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,5
Grove City 3,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
Grove City 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,204
Grove City 3,2024,STATE TREASURER,REP,STACY GARRITY,334
Grove City 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,16
Grove City 3,2024,STATE TREASURER,CST,TROY BOWMAN,3
Grove City 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
Grove City 3,2024,STATE TREASURER,Write-In,Write-In Totals,0
Grove City 2,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,201
Grove City 2,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,413
Grove City 2,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,Write-In,Write-In Totals,3
Grove City 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,501
Grove City 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,Write-In,Write-In Totals,22
Grove City 3,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,207
Grove City 3,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,349
Grove City 3,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,Write-In,Write-In Totals,3
Grove City 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,428
Grove City 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,Write-In,Write-In Totals,29
Grove City 4,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,269
Grove City 4,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,447
Grove City 4,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,11
Grove City 4,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,5
Grove City 4,2024,Write-In Totals,,Write-In,6
Grove City 4,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,253
Grove City 4,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,466
Grove City 4,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,14
Grove City 4,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
Grove City 4,2024,UNITED STATES SENATOR,CST,MARTY SELKER,0
Grove City 4,2024,Write-In Totals,,Write-In,0
Grove City 4,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,217
Grove City 4,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,467
Grove City 4,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
Grove City 4,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,5
Grove City 4,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,7
Grove City 4,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,3
Grove City 4,2024,Write-In Totals,,Write-In,2
Grove City 4,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,219
Grove City 4,2024,AUDITOR GENERAL,REP,TIM DEFOOR,464
Grove City 4,2024,AUDITOR GENERAL,LIB,REECE SMITH,14
Grove City 4,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,5
Grove City 4,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
Grove City 4,2024,Write-In Totals,,Write-In,1
Grove City 4,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,219
Grove City 4,2024,STATE TREASURER,REP,STACY GARRITY,473
Grove City 4,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,15
Grove City 4,2024,STATE TREASURER,CST,TROY BOWMAN,6
Grove City 4,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
Grove City 4,2024,Write-In Totals,,Write-In,0
Grove City 4,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,228
Grove City 4,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,497
Grove City 4,2024,Write-In Totals,,Write-In,3
Grove City 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,588
Grove City 4,2024,Write-In Totals,,Write-In,34
Grove City 5,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,292
Grove City 5,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,520
Grove City 5,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,1
Grove City 5,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
Grove City 5,2024,Write-In Totals,,Write-In,4
Grove City 5,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,285
Grove City 5,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,516
Grove City 5,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,6
Grove City 5,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
Grove City 5,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Grove City 5,2024,Write-In Totals,,Write-In,0
Grove City 5,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,260
Grove City 5,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,519
Grove City 5,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,11
Grove City 5,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
Grove City 5,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
Grove City 5,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,4
Grove City 5,2024,Write-In Totals,,Write-In,1
Grove City 5,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,252
Grove City 5,2024,AUDITOR GENERAL,REP,TIM DEFOOR,518
Grove City 5,2024,AUDITOR GENERAL,LIB,REECE SMITH,17
Grove City 5,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Grove City 5,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
Grove City 5,2024,Write-In Totals,,Write-In,2
Grove City 5,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,262
Grove City 5,2024,STATE TREASURER,REP,STACY GARRITY,519
Grove City 5,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,13
Grove City 5,2024,STATE TREASURER,CST,TROY BOWMAN,6
Grove City 5,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
Grove City 5,2024,Write-In Totals,,Write-In,1
Grove City 5,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,265
Grove City 5,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,543
Grove City 5,2024,Write-In Totals,,Write-In,0
Grove City 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 17,REP,TIM BONNER,663
Grove City 5,2024,Write-In Totals,,Write-In,21
Hempfield Township 1,2024,Presidential Electors,Democratic,Kamala D Harris,127
Hempfield Township 1,2024,Presidential Electors,Republican,Donald J Trump,337
Hempfield Township 1,2024,Presidential Electors,Libertarian,Chase Oliver,2
Hempfield Township 1,2024,Presidential Electors,Green,Jill Stein,2
Hempfield Township 1,2024,Presidential Electors,Write-In,Write-Ins,1
Hempfield Township 1,2024,United States Senator,Democratic,Robert P Casey Jr,125
Hempfield Township 1,2024,United States Senator,Republican,Dave McCormick,335
Hempfield Township 1,2024,United States Senator,Libertarian,John C Thomas,2
Hempfield Township 1,2024,United States Senator,Green,Leila Hazou,2
Hempfield Township 1,2024,United States Senator,Constitution,Marty Selker,2
Hempfield Township 1,2024,Attorney General,Democratic,Eugene DePasquale,108
Hempfield Township 1,2024,Attorney General,Republican,Dave Sunday,330
Hempfield Township 1,2024,Attorney General,Libertarian,Robert Cowburn,9
Hempfield Township 1,2024,Attorney General,Green,Richard L Weiss,3
Hempfield Township 1,2024,Attorney General,Constitution,Justin L Magill,5
Hempfield Township 1,2024,Attorney General,Forward,Eric L Settle,4
Hempfield Township 1,2024,Auditor General,Democratic,Malcolm Kenyatta,109
Hempfield Township 1,2024,Auditor General,Republican,Tim DeFoor,335
Hempfield Township 1,2024,Auditor General,Libertarian,Reece Smith,6
Hempfield Township 1,2024,Auditor General,American Solidarity,Eric K Anton,2
Hempfield Township 1,2024,Auditor General,Constitution,Bob Goodrich,3
Hempfield Township 1,2024,State Treasurer,Democratic,Erin McClelland,107
Hempfield Township 1,2024,State Treasurer,Republican,Stacy Garrity,335
Hempfield Township 1,2024,State Treasurer,Libertarian,Nickolas Ciesielski,5
Hempfield Township 1,2024,State Treasurer,Constitution,Troy Bowman,5
Hempfield Township 1,2024,State Treasurer,Forward,Chris Foster,3
Hempfield Township 1,2024,Representative in Congress District 16,Democratic,Preston Nouri,100
Hempfield Township 1,2024,Representative in Congress District 16,Republican,Mike Kelly,361
Hempfield Township 1,2024,Representative in Congress District 16,Write-In,Write-Ins,1
Hempfield Township 1,2024,Representative in the General Assembly District 7,Republican,Parke Wentling,419
Hempfield Township 1,2024,Representative in the General Assembly District 7,Write-In,Write-Ins,7
Hempfield Township 2,2024,Presidential Electors,Democratic,Kamala D Harris,217
Hempfield Township 2,2024,Presidential Electors,Republican,Donald J Trump,505
Hempfield Township 2,2024,Presidential Electors,Libertarian,Chase Oliver,2
Hempfield Township 2,2024,Presidential Electors,Green,Jill Stein,6
Hempfield Township 2,2024,Presidential Electors,Write-In,Write-In,2
Hempfield Township 2,2024,United States Senator,Democratic,Robert P Casey Jr,218
Hempfield Township 2,2024,United States Senator,Republican,Dave McCormick,497
Hempfield Township 2,2024,United States Senator,Libertarian,John C Thomas,7
Hempfield Township 2,2024,United States Senator,Green,Leila Hazou,1
Hempfield Township 2,2024,United States Senator,Constitution,Marty Selker,1
Hempfield Township 2,2024,Attorney General,Democratic,Eugene DePasquale,205
Hempfield Township 2,2024,Attorney General,Republican,Dave Sunday,490
Hempfield Township 2,2024,Attorney General,Libertarian,Robert Cowburn,14
Hempfield Township 2,2024,Attorney General,Green,Richard L Weiss,6
Hempfield Township 2,2024,Attorney General,Constitution,Justin L Magill,5
Hempfield Township 2,2024,Auditor General,Democratic,Malcolm Kenyatta,190
Hempfield Township 2,2024,Auditor General,Republican,Tim DeFoor,501
Hempfield Township 2,2024,Auditor General,Libertarian,Reece Smith,15
Hempfield Township 2,2024,Auditor General,American Solidarity,Eric K Anton,2
Hempfield Township 2,2024,Auditor General,Constitution,Bob Goodrich,9
Hempfield Township 2,2024,State Treasurer,Democratic,Erin McClelland,201
Hempfield Township 2,2024,State Treasurer,Republican,Stacy Garrity,504
Hempfield Township 2,2024,State Treasurer,Libertarian,Nickolas Ciesielski,9
Hempfield Township 2,2024,State Treasurer,Constitution,Troy Bowman,2
Hempfield Township 2,2024,State Treasurer,Forward,Chris Foster,3
Hempfield Township 2,2024,Representative in Congress District 16,Democratic,Preston Nouri,196
Hempfield Township 2,2024,Representative in Congress District 16,Republican,Mike Kelly,523
Hempfield Township 2,2024,Representative in Congress District 16,Write-In,Write-In,0
Hempfield Township 2,2024,Representative in the General Assembly District 7,Republican,Parke Wentling,608
Hempfield Township 2,2024,Representative in the General Assembly District 7,Write-In,Write-In,20
Hempfield Township 3,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,262
Hempfield Township 3,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,769
Hempfield Township 3,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
Hempfield Township 3,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,2
Hempfield Township 3,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,2
Hempfield Township 3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,276
Hempfield Township 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,744
Hempfield Township 3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,11
Hempfield Township 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,3
Hempfield Township 3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
Hempfield Township 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,240
Hempfield Township 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,752
Hempfield Township 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,9
Hempfield Township 3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,9
Hempfield Township 3,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,5
Hempfield Township 3,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
Hempfield Township 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,222
Hempfield Township 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,767
Hempfield Township 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,13
Hempfield Township 3,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Hempfield Township 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,10
Hempfield Township 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,237
Hempfield Township 3,2024,STATE TREASURER,REP,STACY GARRITY,761
Hempfield Township 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
Hempfield Township 3,2024,STATE TREASURER,CST,TROY BOWMAN,8
Hempfield Township 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Hempfield Township 3,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,227
Hempfield Township 3,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,801
Hempfield Township 3,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,Write-In,Write-In Totals,1
Hempfield Township 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,REP,PARKE WENTLING,911
Hempfield Township 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,Write-In,Write-In Totals,20
Hermitage NW-1,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,182
Hermitage NW-1,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,287
Hermitage NW-1,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,3
Hermitage NW-1,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
Hermitage NW-1,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
Hermitage NW-1,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,194
Hermitage NW-1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,263
Hermitage NW-1,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,9
Hermitage NW-1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
Hermitage NW-1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Hermitage NW-1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,182
Hermitage NW-1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,262
Hermitage NW-1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
Hermitage NW-1,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,8
Hermitage NW-1,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,3
Hermitage NW-1,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
Hermitage NW-1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,170
Hermitage NW-1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,269
Hermitage NW-1,2024,AUDITOR GENERAL,LIB,REECE SMITH,9
Hermitage NW-1,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,2
Hermitage NW-1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,8
Hermitage NW-1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,180
Hermitage NW-1,2024,STATE TREASURER,REP,STACY GARRITY,265
Hermitage NW-1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,8
Hermitage NW-1,2024,STATE TREASURER,CST,TROY BOWMAN,6
Hermitage NW-1,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
Hermitage NW-1,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,172
Hermitage NW-1,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,291
Hermitage NW-1,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,Write-In,Write-In Totals,0
Hermitage NW-1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,REP,PARKE WENTLING,353
Hermitage NW-1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,Write-In,Write-In Totals,11
Hermitage NW-2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,341
Hermitage NW-2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,362
Hermitage NW-2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,0
Hermitage NW-2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,3
Hermitage NW-2,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,1
Hermitage NW-2,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,333
Hermitage NW-2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,359
Hermitage NW-2,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,4
Hermitage NW-2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
Hermitage NW-2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Hermitage NW-2,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,0
Hermitage NW-2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,318
Hermitage NW-2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,359
Hermitage NW-2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,9
Hermitage NW-2,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
Hermitage NW-2,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,2
Hermitage NW-2,2024,ATTORNEY GENERAL,FWD,ERIC L SETTLE,2
Hermitage NW-2,2024,ATTORNEY GENERAL,Write-In,Write-In Totals,1
Hermitage NW-2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,302
Hermitage NW-2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,367
Hermitage NW-2,2024,AUDITOR GENERAL,LIB,REECE SMITH,12
Hermitage NW-2,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,4
Hermitage NW-2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,7
Hermitage NW-2,2024,AUDITOR GENERAL,Write-In,Write-In Totals,1
Hermitage NW-2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,311
Hermitage NW-2,2024,STATE TREASURER,REP,STACY GARRITY,363
Hermitage NW-2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,9
Hermitage NW-2,2024,STATE TREASURER,CST,TROY BOWMAN,5
Hermitage NW-2,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
Hermitage NW-2,2024,STATE TREASURER,Write-In,Write-In Totals,1
Hermitage NW-2,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,310
Hermitage NW-2,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,388
Hermitage NW-2,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,Write-In,Write-In Totals,0
Hermitage NW-2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,REP,PARKE WENTLING,516
Hermitage NW-2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,Write-In,Write-In Totals,28
Hermitage NW-3,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,326
Hermitage NW-3,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,311
Hermitage NW-3,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
Hermitage NW-3,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
Hermitage NW-3,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,339
Hermitage NW-3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,289
Hermitage NW-3,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,8
Hermitage NW-3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
Hermitage NW-3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Hermitage NW-3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,324
Hermitage NW-3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,283
Hermitage NW-3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,12
Hermitage NW-3,2024,ATTORNEY GENERAL,GRN,RICHARD L WEISS,6
Hermitage NW-3,2024,ATTORNEY GENERAL,CST,JUSTIN L MAGILL,6
Hermitage NW-3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,320
Hermitage NW-3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,284
Hermitage NW-3,2024,AUDITOR GENERAL,LIB,REECE SMITH,10
Hermitage NW-3,2024,AUDITOR GENERAL,ASP,ERIC K ANTON,1
Hermitage NW-3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
Hermitage NW-3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,312
Hermitage NW-3,2024,STATE TREASURER,REP,STACY GARRITY,298
Hermitage NW-3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,8
Hermitage NW-3,2024,STATE TREASURER,CST,TROY BOWMAN,6
Hermitage NW-3,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
Hermitage NW-3,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,DEM,PRESTON NOURI,316
Hermitage NW-3,2024,REPRESENTATIVE IN CONGRESS DISTRICT 16,REP,MIKE KELLY,320
Hermitage NW-3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,REP,PARKE WENTLING,438
Hermitage NW-3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY DISTRICT 7,Write-In,Write-In Totals,25
Hermitage NW-4,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D HARRIS,392
Hermitage NW-4,2024,PRESIDENTIAL ELECTORS,REP,DONALD J TRUMP,546
Hermitage NW-4,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
Hermitage NW-4,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,1
Hermitage NW-4,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In Totals,2
Hermitage NW-4,2024,UNITED STATES SENATOR,DEM,ROBERT P CASEY JR,392
Hermitage NW-4,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,525
Hermitage NW-4,2024,UNITED STATES SENATOR,LIB,JOHN C THOMAS,10
Hermitage NW-4,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,2
Hermitage NW-4,2024,UNITED STATES SENATOR,CST,MARTY SELKER,1
Hermitage NW-4,2024,UNITED STATES SENATOR,Write-In,Write-In Totals,2
