precinct,year,race,party,candidate,votes
Exeter Twp 1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,479
Exeter Twp 1,2024,Representative in the General Assembly 128th District,REP,Mark M. Gillen,651
Exeter Twp 2,2024,Presidential Electors,DEM,Kamala D. Harris,440
Exeter Twp 2,2024,Presidential Electors,REP,Donald J. Trump,707
Exeter Twp 2,2024,Presidential Electors,LIB,Chase Oliver,9
Exeter Twp 2,2024,Presidential Electors,GRN,Jill Stein,6
Exeter Twp 2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",423
Exeter Twp 2,2024,United States Senator,REP,Dave McCormick,649
Exeter Twp 2,2024,United States Senator,LIB,John C. Thomas,27
Exeter Twp 2,2024,United States Senator,GRN,Leila Hazou,10
Exeter Twp 2,2024,United States Senator,CST,Marty Selker,6
Exeter Twp 2,2024,Attorney General,DEM,Eugene DePasquale,370
Exeter Twp 2,2024,Attorney General,REP,Dave Sunday,672
Exeter Twp 2,2024,Attorney General,LIB,Robert Cowburn,24
Exeter Twp 2,2024,Attorney General,GRN,Richard L. Weiss,11
Exeter Twp 2,2024,Attorney General,CST,Justin L. Magill,7
Exeter Twp 2,2024,Attorney General,FWD,Eric L. Settle,5
Exeter Twp 2,2024,Auditor General,DEM,Malcolm Kenyatta,381
Exeter Twp 2,2024,Auditor General,REP,Tim DeFoor,647
Exeter Twp 2,2024,Auditor General,LIB,Reece Smith,32
Exeter Twp 2,2024,Auditor General,ASP,Eric K. Anton,3
Exeter Twp 2,2024,Auditor General,CST,Bob Goodrich,15
Exeter Twp 2,2024,State Treasurer,DEM,Erin McClelland,380
Exeter Twp 2,2024,State Treasurer,REP,Stacy Garrity,654
Exeter Twp 2,2024,State Treasurer,LIB,Nickolas Ciesielski,32
Exeter Twp 2,2024,State Treasurer,CST,Troy Bowman,8
Exeter Twp 2,2024,State Treasurer,FWD,Chris Foster,4
Exeter Twp 2,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,460
Exeter Twp 2,2024,Representative in Congress 6th District,REP,Neil Young,650
Exeter Twp 2,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,507
Exeter Twp 2,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,604
Exeter Twp 2,2024,Representative in the General Assembly 128th District,REP,Mark M. Gillen,891
Exeter Twp 3,2024,Presidential Electors,DEM,Kamala D. Harris,744
Exeter Twp 3,2024,Presidential Electors,REP,Donald J. Trump,855
Exeter Twp 3,2024,Presidential Electors,LIB,Chase Oliver,5
Exeter Twp 3,2024,Presidential Electors,GRN,Jill Stein,6
Exeter Twp 3,2024,United States Senator,DEM,"Robert P. Casey, Jr.",742
Exeter Twp 3,2024,United States Senator,REP,Dave McCormick,761
Exeter Twp 3,2024,United States Senator,LIB,John C. Thomas,33
Exeter Twp 3,2024,United States Senator,GRN,Leila Hazou,19
Exeter Twp 3,2024,United States Senator,CST,Marty Selker,9
Exeter Twp 3,2024,Attorney General,DEM,Eugene DePasquale,678
Exeter Twp 3,2024,Attorney General,REP,Dave Sunday,813
Exeter Twp 3,2024,Attorney General,LIB,Robert Cowburn,24
Exeter Twp 3,2024,Attorney General,GRN,Richard L. Weiss,19
Exeter Twp 3,2024,Attorney General,CST,Justin L. Magill,11
Exeter Twp 3,2024,Attorney General,FWD,Eric L. Settle,2
Exeter Twp 3,2024,Auditor General,DEM,Malcolm Kenyatta,683
Exeter Twp 3,2024,Auditor General,REP,Tim DeFoor,779
Exeter Twp 3,2024,Auditor General,LIB,Reece Smith,37
Exeter Twp 3,2024,Auditor General,ASP,Eric K. Anton,7
Exeter Twp 3,2024,Auditor General,CST,Bob Goodrich,14
Exeter Twp 3,2024,State Treasurer,DEM,Erin McClelland,704
Exeter Twp 3,2024,State Treasurer,REP,Stacy Garrity,786
Exeter Twp 3,2024,State Treasurer,LIB,Nickolas Ciesielski,25
Exeter Twp 3,2024,State Treasurer,CST,Troy Bowman,9
Exeter Twp 3,2024,State Treasurer,FWD,Chris Foster,9
Exeter Twp 3,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,786
Exeter Twp 3,2024,Representative in Congress 6th District,REP,Neil Young,784
Exeter Twp 3,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,846
Exeter Twp 3,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,728
Exeter Twp 3,2024,Representative in the General Assembly 128th District,REP,Mark M. Gillen,1159
Exeter Twp 4,2024,Presidential Electors,DEM,Kamala D. Harris,783
Exeter Twp 4,2024,Presidential Electors,REP,Donald J. Trump,903
Exeter Twp 4,2024,Presidential Electors,LIB,Chase Oliver,10
Exeter Twp 4,2024,Presidential Electors,GRN,Jill Stein,5
Exeter Twp 4,2024,United States Senator,DEM,"Robert P. Casey, Jr.",780
Exeter Twp 4,2024,United States Senator,REP,Dave McCormick,849
Exeter Twp 4,2024,United States Senator,LIB,John C. Thomas,18
Exeter Twp 4,2024,United States Senator,GRN,Leila Hazou,14
Exeter Twp 4,2024,United States Senator,CST,Marty Selker,4
Exeter Twp 4,2024,Attorney General,DEM,Eugene DePasquale,725
Exeter Twp 4,2024,Attorney General,REP,Dave Sunday,871
Exeter Twp 4,2024,Attorney General,LIB,Robert Cowburn,18
Exeter Twp 4,2024,Attorney General,GRN,Richard L. Weiss,18
Exeter Twp 4,2024,Attorney General,CST,Justin L. Magill,4
Exeter Twp 4,2024,Attorney General,FWD,Eric L. Settle,3
Exeter Twp 4,2024,Auditor General,DEM,Malcolm Kenyatta,729
Exeter Twp 4,2024,Auditor General,REP,Tim DeFoor,852
Exeter Twp 4,2024,Auditor General,LIB,Reece Smith,25
Exeter Twp 4,2024,Auditor General,ASP,Eric K. Anton,7
Exeter Twp 4,2024,Auditor General,CST,Bob Goodrich,8
Exeter Twp 4,2024,State Treasurer,DEM,Erin McClelland,719
Exeter Twp 4,2024,State Treasurer,REP,Stacy Garrity,866
Exeter Twp 4,2024,State Treasurer,LIB,Nickolas Ciesielski,24
Exeter Twp 4,2024,State Treasurer,CST,Troy Bowman,9
Exeter Twp 4,2024,State Treasurer,FWD,Chris Foster,7
Exeter Twp 4,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,838
Exeter Twp 4,2024,Representative in Congress 6th District,REP,Neil Young,824
Exeter Twp 4,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,918
Exeter Twp 4,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,746
Exeter Twp 4,2024,Representative in the General Assembly 126th District,DEM,Jacklyn Rusnock,783
Exeter Twp 4,2024,Representative in the General Assembly 126th District,REP,James Oswald,853
Exeter Twp 5,2024,Presidential Electors,DEM,Kamala D. Harris,533
Exeter Twp 5,2024,Presidential Electors,REP,Donald J. Trump,574
Exeter Twp 5,2024,Presidential Electors,LIB,Chase Oliver,1
Exeter Twp 5,2024,Presidential Electors,GRN,Jill Stein,4
Exeter Twp 5,2024,United States Senator,DEM,"Robert P. Casey, Jr.",536
Exeter Twp 5,2024,United States Senator,REP,Dave McCormick,511
Exeter Twp 5,2024,United States Senator,LIB,John C. Thomas,23
Exeter Twp 5,2024,United States Senator,GRN,Leila Hazou,11
Exeter Twp 5,2024,United States Senator,CST,Marty Selker,4
Exeter Twp 5,2024,Attorney General,DEM,Eugene DePasquale,499
Exeter Twp 5,2024,Attorney General,REP,Dave Sunday,521
Exeter Twp 5,2024,Attorney General,LIB,Robert Cowburn,20
Exeter Twp 5,2024,Attorney General,GRN,Richard L. Weiss,11
Exeter Twp 5,2024,Attorney General,CST,Justin L. Magill,7
Exeter Twp 5,2024,Attorney General,FWD,Eric L. Settle,1
Exeter Twp 5,2024,Auditor General,DEM,Malcolm Kenyatta,499
Exeter Twp 5,2024,Auditor General,REP,Tim DeFoor,515
Exeter Twp 5,2024,Auditor General,LIB,Reece Smith,29
Exeter Twp 5,2024,Auditor General,ASP,Eric K. Anton,2
Exeter Twp 5,2024,Auditor General,CST,Bob Goodrich,6
Exeter Twp 5,2024,State Treasurer,DEM,Erin McClelland,496
Exeter Twp 5,2024,State Treasurer,REP,Stacy Garrity,534
Exeter Twp 5,2024,State Treasurer,LIB,Nickolas Ciesielski,18
Exeter Twp 5,2024,State Treasurer,CST,Troy Bowman,7
Exeter Twp 5,2024,State Treasurer,FWD,Chris Foster,2
Exeter Twp 5,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,568
Exeter Twp 5,2024,Representative in Congress 6th District,REP,Neil Young,510
Exeter Twp 5,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,618
Exeter Twp 5,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,466
Exeter Twp 5,2024,Representative in the General Assembly 126th District,DEM,Jacklyn Rusnock,538
Exeter Twp 5,2024,Representative in the General Assembly 126th District,REP,James Oswald,536
Exeter Twp 6,2024,Presidential Electors,DEM,Kamala D. Harris,825
Exeter Twp 6,2024,Presidential Electors,REP,Donald J. Trump,800
Exeter Twp 6,2024,Presidential Electors,LIB,Chase Oliver,8
Exeter Twp 6,2024,Presidential Electors,GRN,Jill Stein,8
Exeter Twp 6,2024,United States Senator,DEM,"Robert P. Casey, Jr.",785
Exeter Twp 6,2024,United States Senator,REP,Dave McCormick,787
Exeter Twp 6,2024,United States Senator,LIB,John C. Thomas,15
Exeter Twp 6,2024,United States Senator,GRN,Leila Hazou,8
Exeter Twp 6,2024,United States Senator,CST,Marty Selker,3
Exeter Twp 6,2024,Attorney General,DEM,Eugene DePasquale,737
Exeter Twp 6,2024,Attorney General,REP,Dave Sunday,800
Exeter Twp 6,2024,Attorney General,LIB,Robert Cowburn,14
Exeter Twp 6,2024,Attorney General,GRN,Richard L. Weiss,13
Exeter Twp 6,2024,Attorney General,CST,Justin L. Magill,7
Exeter Twp 6,2024,Attorney General,FWD,Eric L. Settle,9
Exeter Twp 6,2024,Auditor General,DEM,Malcolm Kenyatta,731
Exeter Twp 6,2024,Auditor General,REP,Tim DeFoor,787
Exeter Twp 6,2024,Auditor General,LIB,Reece Smith,19
Exeter Twp 6,2024,Auditor General,ASP,Eric K. Anton,7
Exeter Twp 6,2024,Auditor General,CST,Bob Goodrich,9
Exeter Twp 6,2024,State Treasurer,DEM,Erin McClelland,728
Exeter Twp 6,2024,State Treasurer,REP,Stacy Garrity,810
Exeter Twp 6,2024,State Treasurer,LIB,Nickolas Ciesielski,18
Exeter Twp 6,2024,State Treasurer,CST,Troy Bowman,11
Exeter Twp 6,2024,State Treasurer,FWD,Chris Foster,4
Exeter Twp 6,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,821
Exeter Twp 6,2024,Representative in Congress 6th District,REP,Neil Young,769
Exeter Twp 6,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,949
Exeter Twp 6,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,646
Exeter Twp 6,2024,Representative in the General Assembly 128th District,REP,Mark M. Gillen,1131
Exeter Twp 7,2024,Presidential Electors,DEM,Kamala D. Harris,596
Exeter Twp 7,2024,Presidential Electors,REP,Donald J. Trump,623
Exeter Twp 7,2024,Presidential Electors,LIB,Chase Oliver,0
Exeter Twp 7,2024,Presidential Electors,GRN,Jill Stein,6
Exeter Twp 7,2024,United States Senator,DEM,"Robert P. Casey, Jr.",587
Exeter Twp 7,2024,United States Senator,REP,Dave McCormick,573
Exeter Twp 7,2024,United States Senator,LIB,John C. Thomas,20
Exeter Twp 7,2024,United States Senator,GRN,Leila Hazou,12
Exeter Twp 7,2024,United States Senator,CST,Marty Selker,3
Exeter Twp 7,2024,Attorney General,DEM,Eugene DePasquale,520
Exeter Twp 7,2024,Attorney General,REP,Dave Sunday,612
Exeter Twp 7,2024,Attorney General,LIB,Robert Cowburn,19
Exeter Twp 7,2024,Attorney General,GRN,Richard L. Weiss,10
Exeter Twp 7,2024,Attorney General,CST,Justin L. Magill,2
Exeter Twp 7,2024,Attorney General,FWD,Eric L. Settle,2
Exeter Twp 7,2024,Auditor General,DEM,Malcolm Kenyatta,541
Exeter Twp 7,2024,Auditor General,REP,Tim DeFoor,593
Exeter Twp 7,2024,Auditor General,LIB,Reece Smith,20
Exeter Twp 7,2024,Auditor General,ASP,Eric K. Anton,4
Exeter Twp 7,2024,Auditor General,CST,Bob Goodrich,6
Exeter Twp 7,2024,State Treasurer,DEM,Erin McClelland,542
Exeter Twp 7,2024,State Treasurer,REP,Stacy Garrity,594
Exeter Twp 7,2024,State Treasurer,LIB,Nickolas Ciesielski,16
Exeter Twp 7,2024,State Treasurer,CST,Troy Bowman,6
Exeter Twp 7,2024,State Treasurer,FWD,Chris Foster,2
Exeter Twp 7,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,620
Exeter Twp 7,2024,Representative in Congress 6th District,REP,Neil Young,570
Exeter Twp 7,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,638
Exeter Twp 7,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,554
Exeter Twp 7,2024,Representative in the General Assembly 128th District,REP,Mark M. Gillen,883
Exeter Twp 8,2024,Presidential Electors,DEM,Kamala D. Harris,925
Exeter Twp 8,2024,Presidential Electors,REP,Donald J. Trump,1117
Exeter Twp 8,2024,Presidential Electors,LIB,Chase Oliver,9
Exeter Twp 8,2024,Presidential Electors,GRN,Jill Stein,6
Exeter Twp 8,2024,United States Senator,DEM,"Robert P. Casey, Jr.",902
Exeter Twp 8,2024,United States Senator,REP,Dave McCormick,1078
Exeter Twp 8,2024,United States Senator,LIB,John C. Thomas,16
Exeter Twp 8,2024,United States Senator,GRN,Leila Hazou,16
Exeter Twp 8,2024,United States Senator,CST,Marty Selker,7
Exeter Twp 8,2024,Attorney General,DEM,Eugene DePasquale,829
Exeter Twp 8,2024,Attorney General,REP,Dave Sunday,1091
Exeter Twp 8,2024,Attorney General,LIB,Robert Cowburn,21
Exeter Twp 8,2024,Attorney General,GRN,Richard L. Weiss,21
Exeter Twp 8,2024,Attorney General,CST,Justin L. Magill,6
Exeter Twp 8,2024,Attorney General,FWD,Eric L. Settle,6
Exeter Twp 8,2024,Auditor General,DEM,Malcolm Kenyatta,852
Exeter Twp 8,2024,Auditor General,REP,Tim DeFoor,1066
Exeter Twp 8,2024,Auditor General,LIB,Reece Smith,37
Exeter Twp 8,2024,Auditor General,ASP,Eric K. Anton,5
Exeter Twp 8,2024,Auditor General,CST,Bob Goodrich,13
Exeter Twp 8,2024,State Treasurer,DEM,Erin McClelland,821
Exeter Twp 8,2024,State Treasurer,REP,Stacy Garrity,1108
Exeter Twp 8,2024,State Treasurer,LIB,Nickolas Ciesielski,24
Exeter Twp 8,2024,State Treasurer,CST,Troy Bowman,9
Exeter Twp 8,2024,State Treasurer,FWD,Chris Foster,8
Exeter Twp 8,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,951
Exeter Twp 8,2024,Representative in Congress 6th District,REP,Neil Young,1042
Exeter Twp 8,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,1076
Exeter Twp 8,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,928
Exeter Twp 8,2024,Representative in the General Assembly 128th District,REP,Mark M. Gillen,1434
Exeter Twp 9,2024,Presidential Electors,DEM,Kamala D. Harris,541
Exeter Twp 9,2024,Presidential Electors,REP,Donald J. Trump,592
Exeter Twp 9,2024,Presidential Electors,LIB,Chase Oliver,7
Exeter Twp 9,2024,Presidential Electors,GRN,Jill Stein,4
Exeter Twp 9,2024,United States Senator,DEM,"Robert P. Casey, Jr.",541
Exeter Twp 9,2024,United States Senator,REP,Dave McCormick,562
Exeter Twp 9,2024,United States Senator,LIB,John C. Thomas,14
Exeter Twp 9,2024,United States Senator,GRN,Leila Hazou,7
Exeter Twp 9,2024,Attorney General,DEM,Eugene DePasquale,489
Exeter Twp 9,2024,Attorney General,REP,Dave Sunday,577
Exeter Twp 9,2024,Attorney General,LIB,Robert Cowburn,11
Exeter Twp 9,2024,Attorney General,GRN,Richard L. Weiss,10
Exeter Twp 9,2024,Attorney General,CST,Justin L. Magill,5
Exeter Twp 9,2024,Attorney General,FWD,Eric L. Settle,2
Exeter Twp 9,2024,Auditor General,DEM,Malcolm Kenyatta,491
Exeter Twp 9,2024,Auditor General,REP,Tim DeFoor,568
Exeter Twp 9,2024,Auditor General,LIB,Reece Smith,22
Exeter Twp 9,2024,Auditor General,ASP,Eric K. Anton,3
Exeter Twp 9,2024,Auditor General,CST,Bob Goodrich,8
Exeter Twp 9,2024,State Treasurer,DEM,Erin McClelland,494
Exeter Twp 9,2024,State Treasurer,REP,Stacy Garrity,568
Exeter Twp 9,2024,State Treasurer,LIB,Nickolas Ciesielski,15
Exeter Twp 9,2024,State Treasurer,CST,Troy Bowman,4
Exeter Twp 9,2024,State Treasurer,FWD,Chris Foster,1
Exeter Twp 9,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,554
Exeter Twp 9,2024,Representative in Congress 6th District,REP,Neil Young,551
Exeter Twp 9,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,617
Exeter Twp 9,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,493
Exeter Twp 9,2024,Representative in the General Assembly 128th District,REP,Mark M. Gillen,790
Exeter Twp 10,2024,Presidential Electors,DEM,Kamala D. Harris,472
Exeter Twp 10,2024,Presidential Electors,REP,Donald J. Trump,682
Exeter Twp 10,2024,Presidential Electors,LIB,Chase Oliver,13
Exeter Twp 10,2024,Presidential Electors,GRN,Jill Stein,1
Exeter Twp 10,2024,United States Senator,DEM,"Robert P. Casey, Jr.",461
Exeter Twp 10,2024,United States Senator,REP,Dave McCormick,637
Exeter Twp 10,2024,United States Senator,LIB,John C. Thomas,23
Exeter Twp 10,2024,United States Senator,GRN,Leila Hazou,10
Exeter Twp 10,2024,United States Senator,CST,Marty Selker,6
Exeter Twp 10,2024,Attorney General,DEM,Eugene DePasquale,433
Exeter Twp 10,2024,Attorney General,REP,Dave Sunday,652
Exeter Twp 10,2024,Attorney General,LIB,Robert Cowburn,18
Exeter Twp 10,2024,Attorney General,GRN,Richard L. Weiss,12
Exeter Twp 10,2024,Attorney General,CST,Justin L. Magill,4
Exeter Twp 10,2024,Auditor General,DEM,Malcolm Kenyatta,422
Exeter Twp 10,2024,Auditor General,REP,Tim DeFoor,639
Exeter Twp 10,2024,Auditor General,LIB,Reece Smith,31
Exeter Twp 10,2024,Auditor General,ASP,Eric K. Anton,3
Exeter Twp 10,2024,Auditor General,CST,Bob Goodrich,7
Exeter Twp 10,2024,State Treasurer,DEM,Erin McClelland,424
Exeter Twp 10,2024,State Treasurer,REP,Stacy Garrity,646
Exeter Twp 10,2024,State Treasurer,LIB,Nickolas Ciesielski,22
Exeter Twp 10,2024,State Treasurer,CST,Troy Bowman,5
Exeter Twp 10,2024,State Treasurer,FWD,Chris Foster,4
Exeter Twp 10,2024,Representative in Congress 4th District,DEM,Madeleine Dean,158
Exeter Twp 10,2024,Representative in Congress 4th District,REP,David Winkler,267
Exeter Twp 10,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,314
Exeter Twp 10,2024,Representative in Congress 6th District,REP,Neil Young,372
Exeter Twp 10,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,536
Exeter Twp 10,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,589
Exeter Twp 10,2024,Representative in the General Assembly 128th District,REP,Mark M. Gillen,872
Exeter Twp 11,2024,Presidential Electors,DEM,Kamala D. Harris,575
Exeter Twp 11,2024,Presidential Electors,REP,Donald J. Trump,535
Exeter Twp 11,2024,Presidential Electors,LIB,Chase Oliver,0
Exeter Twp 11,2024,Presidential Electors,GRN,Jill Stein,4
Exeter Twp 11,2024,United States Senator,DEM,"Robert P. Casey, Jr.",557
Exeter Twp 11,2024,United States Senator,REP,Dave McCormick,494
Exeter Twp 11,2024,United States Senator,LIB,John C. Thomas,17
Exeter Twp 11,2024,United States Senator,GRN,Leila Hazou,14
Exeter Twp 11,2024,United States Senator,CST,Marty Selker,1
Exeter Twp 11,2024,Attorney General,DEM,Eugene DePasquale,530
Exeter Twp 11,2024,Attorney General,REP,Dave Sunday,508
Exeter Twp 11,2024,Attorney General,LIB,Robert Cowburn,12
Exeter Twp 11,2024,Attorney General,GRN,Richard L. Weiss,17
Exeter Twp 11,2024,Attorney General,CST,Justin L. Magill,1
Exeter Twp 11,2024,Attorney General,FWD,Eric L. Settle,3
Exeter Twp 11,2024,Auditor General,DEM,Malcolm Kenyatta,530
Exeter Twp 11,2024,Auditor General,REP,Tim DeFoor,501
Exeter Twp 11,2024,Auditor General,LIB,Reece Smith,15
Exeter Twp 11,2024,Auditor General,ASP,Eric K. Anton,3
Exeter Twp 11,2024,Auditor General,CST,Bob Goodrich,9
Exeter Twp 11,2024,State Treasurer,DEM,Erin McClelland,525
Exeter Twp 11,2024,State Treasurer,REP,Stacy Garrity,514
Exeter Twp 11,2024,State Treasurer,LIB,Nickolas Ciesielski,14
Exeter Twp 11,2024,State Treasurer,CST,Troy Bowman,5
Exeter Twp 11,2024,State Treasurer,FWD,Chris Foster,3
Exeter Twp 11,2024,Representative in Congress 6th District,DEM,Chrissy Houlahan,586
Exeter Twp 11,2024,Representative in Congress 6th District,REP,Neil Young,502
Exeter Twp 11,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,626
Exeter Twp 11,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,458
Exeter Twp 11,2024,Representative in the General Assembly 126th District,DEM,Jacklyn Rusnock,561
Exeter Twp 11,2024,Representative in the General Assembly 126th District,REP,James Oswald,518
Fleetwood Boro 1,2024,Presidential Electors,DEM,Kamala D. Harris,464
Fleetwood Boro 1,2024,Presidential Electors,REP,Donald J. Trump,616
Fleetwood Boro 1,2024,Presidential Electors,LIB,Chase Oliver,9
Fleetwood Boro 1,2024,Presidential Electors,GRN,Jill Stein,9
Fleetwood Boro 1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",482
Fleetwood Boro 1,2024,United States Senator,REP,Dave McCormick,559
Fleetwood Boro 1,2024,United States Senator,LIB,John C. Thomas,21
Fleetwood Boro 1,2024,United States Senator,GRN,Leila Hazou,9
Fleetwood Boro 1,2024,United States Senator,CST,Marty Selker,10
Fleetwood Boro 1,2024,Attorney General,DEM,Eugene DePasquale,427
Fleetwood Boro 1,2024,Attorney General,REP,Dave Sunday,585
Fleetwood Boro 1,2024,Attorney General,LIB,Robert Cowburn,21
Fleetwood Boro 1,2024,Attorney General,GRN,Richard L. Weiss,14
Fleetwood Boro 1,2024,Attorney General,CST,Justin L. Magill,8
Fleetwood Boro 1,2024,Attorney General,FWD,Eric L. Settle,1
Fleetwood Boro 1,2024,Auditor General,DEM,Malcolm Kenyatta,438
Fleetwood Boro 1,2024,Auditor General,REP,Tim DeFoor,558
Fleetwood Boro 1,2024,Auditor General,LIB,Reece Smith,31
Fleetwood Boro 1,2024,Auditor General,ASP,Eric K. Anton,4
Fleetwood Boro 1,2024,Auditor General,CST,Bob Goodrich,17
Fleetwood Boro 1,2024,State Treasurer,DEM,Erin McClelland,427
Fleetwood Boro 1,2024,State Treasurer,REP,Stacy Garrity,584
Fleetwood Boro 1,2024,State Treasurer,LIB,Nickolas Ciesielski,25
Fleetwood Boro 1,2024,State Treasurer,CST,Troy Bowman,6
Fleetwood Boro 1,2024,State Treasurer,FWD,Chris Foster,4
Fleetwood Boro 1,2024,Representative in Congress 4th District,DEM,Madeleine Dean,484
Fleetwood Boro 1,2024,Representative in Congress 4th District,REP,David Winkler,581
Fleetwood Boro 1,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,589
Fleetwood Boro 1,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,486
Fleetwood Boro 1,2024,Representative in the General Assembly 130th District,DEM,Rayne Reitnauer,459
Fleetwood Boro 1,2024,Representative in the General Assembly 130th District,REP,David M. Maloney,603
Fleetwood Boro 2,2024,Presidential Electors,DEM,Kamala D. Harris,457
Fleetwood Boro 2,2024,Presidential Electors,REP,Donald J. Trump,665
Fleetwood Boro 2,2024,Presidential Electors,LIB,Chase Oliver,9
Fleetwood Boro 2,2024,Presidential Electors,GRN,Jill Stein,4
Fleetwood Boro 2,2024,United States Senator,DEM,"Robert P. Casey, Jr.",455
Fleetwood Boro 2,2024,United States Senator,REP,Dave McCormick,626
Fleetwood Boro 2,2024,United States Senator,LIB,John C. Thomas,20
Fleetwood Boro 2,2024,United States Senator,GRN,Leila Hazou,10
Fleetwood Boro 2,2024,United States Senator,CST,Marty Selker,7
Fleetwood Boro 2,2024,Attorney General,DEM,Eugene DePasquale,395
Fleetwood Boro 2,2024,Attorney General,REP,Dave Sunday,670
Fleetwood Boro 2,2024,Attorney General,LIB,Robert Cowburn,19
Fleetwood Boro 2,2024,Attorney General,GRN,Richard L. Weiss,9
Fleetwood Boro 2,2024,Attorney General,CST,Justin L. Magill,11
Fleetwood Boro 2,2024,Attorney General,FWD,Eric L. Settle,1
Fleetwood Boro 2,2024,Auditor General,DEM,Malcolm Kenyatta,404
Fleetwood Boro 2,2024,Auditor General,REP,Tim DeFoor,648
Fleetwood Boro 2,2024,Auditor General,LIB,Reece Smith,31
Fleetwood Boro 2,2024,Auditor General,ASP,Eric K. Anton,2
Fleetwood Boro 2,2024,Auditor General,CST,Bob Goodrich,12
Fleetwood Boro 2,2024,State Treasurer,DEM,Erin McClelland,417
Fleetwood Boro 2,2024,State Treasurer,REP,Stacy Garrity,643
Fleetwood Boro 2,2024,State Treasurer,LIB,Nickolas Ciesielski,26
Fleetwood Boro 2,2024,State Treasurer,CST,Troy Bowman,8
Fleetwood Boro 2,2024,State Treasurer,FWD,Chris Foster,4
Fleetwood Boro 2,2024,Representative in Congress 4th District,DEM,Madeleine Dean,467
Fleetwood Boro 2,2024,Representative in Congress 4th District,REP,David Winkler,646
Fleetwood Boro 2,2024,Senator in the General Assembly 11th District,DEM,Judy Schwank,575
Fleetwood Boro 2,2024,Senator in the General Assembly 11th District,REP,Lisha L. Rowe,538
Fleetwood Boro 2,2024,Representative in the General Assembly 130th District,DEM,Rayne Reitnauer,438
Fleetwood Boro 2,2024,Representative in the General Assembly 130th District,REP,David M. Maloney,675
Greenwich Twp 1,2024,Presidential Electors,DEM,Kamala D. Harris,334
Greenwich Twp 1,2024,Presidential Electors,REP,Donald J. Trump,633
Greenwich Twp 1,2024,Presidential Electors,LIB,Chase Oliver,7
Greenwich Twp 1,2024,Presidential Electors,GRN,Jill Stein,3
Greenwich Twp 1,2024,United States Senator,DEM,"Robert P. Casey, Jr.",328
Greenwich Twp 1,2024,United States Senator,REP,Dave McCormick,595
Greenwich Twp 1,2024,United States Senator,LIB,John C. Thomas,18
Greenwich Twp 1,2024,United States Senator,GRN,Leila Hazou,12
Greenwich Twp 1,2024,United States Senator,CST,Marty Selker,5
Greenwich Twp 1,2024,Attorney General,DEM,Eugene DePasquale,298
Greenwich Twp 1,2024,Attorney General,REP,Dave Sunday,627
Greenwich Twp 1,2024,Attorney General,LIB,Robert Cowburn,14
Greenwich Twp 1,2024,Attorney General,GRN,Richard L. Weiss,4
Greenwich Twp 1,2024,Attorney General,CST,Justin L. Magill,2
Greenwich Twp 1,2024,Attorney General,FWD,Eric L. Settle,1
Greenwich Twp 1,2024,Auditor General,DEM,Malcolm Kenyatta,296
Greenwich Twp 1,2024,Auditor General,REP,Tim DeFoor,608
Greenwich Twp 1,2024,Auditor General,LIB,Reece Smith,19
Greenwich Twp 1,2024,Auditor General,ASP,Eric K. Anton,4
Greenwich Twp 1,2024,Auditor General,CST,Bob Goodrich,5
Greenwich Twp 1,2024,State Treasurer,DEM,Erin McClelland,285
Greenwich Twp 1,2024,State Treasurer,REP,Stacy Garrity,618
Greenwich Twp 1,2024,State Treasurer,LIB,Nickolas Ciesielski,17
