precinct,year,race,party,candidate,votes
Rockefeller Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,298
Rockefeller Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1079
Rockefeller Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,12
Rockefeller Township,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,10
Rockefeller Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,272
Rockefeller Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1101
Rockefeller Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,17
Rockefeller Township,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,2
"Northumberland County, Rockefeller Township",2024,STATE TREASURER,DEM,ERIN MCCLELLAND,278
"Northumberland County, Rockefeller Township",2024,STATE TREASURER,REP,STACY GARRITY,1108
"Northumberland County, Rockefeller Township",2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,10
"Northumberland County, Rockefeller Township",2024,STATE TREASURER,CST,TROY BOWMAN,12
"Northumberland County, Rockefeller Township",2024,STATE TREASURER,FWD,CHRIS FOSTER,3
"Northumberland County, Rockefeller Township",2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,282
"Northumberland County, Rockefeller Township",2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,1132
"Northumberland County, Rockefeller Township",2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,199
"Northumberland County, Rockefeller Township",2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,1219
"Northumberland County, Rockefeller Township",2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,1303
"Northumberland County, Rush Township",2024,PRESIDENTIAL ELECTORS,DEM,"KAMALA D. HARRIS, TIM WALZ",165
"Northumberland County, Rush Township",2024,PRESIDENTIAL ELECTORS,REP,"DONALD J. TRUMP, JD VANCE",494
"Northumberland County, Rush Township",2024,PRESIDENTIAL ELECTORS,LIB,"CHASE OLIVER, MIKE TER MAAT",2
"Northumberland County, Rush Township",2024,PRESIDENTIAL ELECTORS,GRN,"JILL STEIN, RUDOLPH WARE",1
"Northumberland County, Rush Township",2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",169
"Northumberland County, Rush Township",2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,480
"Northumberland County, Rush Township",2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,4
"Northumberland County, Rush Township",2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
"Northumberland County, Rush Township",2024,UNITED STATES SENATOR,CST,MARTY SELKER,5
"Northumberland County, Rush Township",2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,157
"Northumberland County, Rush Township",2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,478
"Northumberland County, Rush Township",2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,12
"Northumberland County, Rush Township",2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,3
"Northumberland County, Rush Township",2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,4
"Northumberland County, Rush Township",2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,1
"Northumberland County, Rush Township",2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,147
"Northumberland County, Rush Township",2024,AUDITOR GENERAL,REP,TIM DEFOOR,483
"Northumberland County, Rush Township",2024,AUDITOR GENERAL,LIB,REECE SMITH,12
"Northumberland County, Rush Township",2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,1
"Northumberland County, Rush Township",2024,AUDITOR GENERAL,CST,BOB GOODRICH,4
"Northumberland County, Rush Township",2024,STATE TREASURER,DEM,ERIN MCCLELLAND,150
"Northumberland County, Rush Township",2024,STATE TREASURER,REP,STACY GARRITY,491
"Northumberland County, Rush Township",2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
"Northumberland County, Rush Township",2024,STATE TREASURER,CST,TROY BOWMAN,5
"Northumberland County, Rush Township",2024,STATE TREASURER,FWD,CHRIS FOSTER,1
"Northumberland County, Rush Township",2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,152
"Northumberland County, Rush Township",2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,505
"Northumberland County, Rush Township",2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,123
"Northumberland County, Rush Township",2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,532
"Northumberland County, Rush Township",2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,580
Shamokin Township,2024,PRESIDENTIAL ELECTORS,DEM,"KAMALA D. HARRIS, TIM WALZ",320
Shamokin Township,2024,PRESIDENTIAL ELECTORS,REP,"DONALD J. TRUMP, JD VANCE",1111
Shamokin Township,2024,PRESIDENTIAL ELECTORS,LIB,"CHASE OLIVER, MIKE TER MAAT",9
Shamokin Township,2024,PRESIDENTIAL ELECTORS,GRN,"JILL STEIN, RUDOLPH WARE",3
Shamokin Township,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",347
Shamokin Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,1064
Shamokin Township,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,21
Shamokin Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,4
Shamokin Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
Shamokin Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,295
Shamokin Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,1072
Shamokin Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,18
Shamokin Township,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,9
Shamokin Township,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,15
Shamokin Township,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,6
Shamokin Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,290
Shamokin Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,1072
Shamokin Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,29
Shamokin Township,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,1
Shamokin Township,2024,AUDITOR GENERAL,CST,BOB GOODRICH,20
Shamokin Township,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,282
Shamokin Township,2024,STATE TREASURER,REP,STACY GARRITY,1095
Shamokin Township,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,18
Shamokin Township,2024,STATE TREASURER,CST,TROY BOWMAN,8
Shamokin Township,2024,STATE TREASURER,FWD,CHRIS FOSTER,8
Shamokin Township,2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,313
Shamokin Township,2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,1111
Shamokin Township,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,248
Shamokin Township,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,1175
Shamokin Township,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 107th District,REP,JOANNE STEHR,1281
Snydertown Borough,2024,PRESIDENTIAL ELECTORS,DEM,"KAMALA D. HARRIS, TIM WALZ",51
Snydertown Borough,2024,PRESIDENTIAL ELECTORS,REP,"DONALD J. TRUMP, JD VANCE",141
Snydertown Borough,2024,PRESIDENTIAL ELECTORS,LIB,"CHASE OLIVER, MIKE TER MAAT",1
Snydertown Borough,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",52
Snydertown Borough,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,138
Snydertown Borough,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,2
Snydertown Borough,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,1
Snydertown Borough,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,53
Snydertown Borough,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,137
Snydertown Borough,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,1
Snydertown Borough,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,1
Snydertown Borough,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,45
Snydertown Borough,2024,AUDITOR GENERAL,REP,TIM DEFOOR,141
Snydertown Borough,2024,AUDITOR GENERAL,LIB,REECE SMITH,4
Snydertown Borough,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,1
Snydertown Borough,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,45
Snydertown Borough,2024,STATE TREASURER,REP,STACY GARRITY,145
Snydertown Borough,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,2
Snydertown Borough,2024,STATE TREASURER,CST,TROY BOWMAN,0
Snydertown Borough,2024,STATE TREASURER,FWD,CHRIS FOSTER,0
Snydertown Borough,2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,45
Snydertown Borough,2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,148
Snydertown Borough,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,36
Snydertown Borough,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,155
Snydertown Borough,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,171
Sunbury City 1,2024,PRESIDENTIAL ELECTORS,DEM,"KAMALA D. HARRIS, TIM WALZ",252
Sunbury City 1,2024,PRESIDENTIAL ELECTORS,REP,"DONALD J. TRUMP, JD VANCE",418
Sunbury City 1,2024,PRESIDENTIAL ELECTORS,LIB,"CHASE OLIVER, MIKE TER MAAT",3
Sunbury City 1,2024,PRESIDENTIAL ELECTORS,GRN,"JILL STEIN, RUDOLPH WARE",2
Sunbury City 1,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",268
Sunbury City 1,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,388
Sunbury City 1,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,5
Sunbury City 1,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,6
Sunbury City 1,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Sunbury City 1,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,243
Sunbury City 1,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,395
Sunbury City 1,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
Sunbury City 1,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,9
Sunbury City 1,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,7
Sunbury City 1,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,3
Sunbury City 1,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,233
Sunbury City 1,2024,AUDITOR GENERAL,REP,TIM DEFOOR,402
Sunbury City 1,2024,AUDITOR GENERAL,LIB,REECE SMITH,8
Sunbury City 1,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,3
Sunbury City 1,2024,AUDITOR GENERAL,CST,BOB GOODRICH,13
Sunbury City 1,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,229
Sunbury City 1,2024,STATE TREASURER,REP,STACY GARRITY,407
Sunbury City 1,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,8
Sunbury City 1,2024,STATE TREASURER,CST,TROY BOWMAN,9
Sunbury City 1,2024,STATE TREASURER,FWD,CHRIS FOSTER,5
Sunbury City 1,2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,236
Sunbury City 1,2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,424
Sunbury City 1,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,188
Sunbury City 1,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,475
Sunbury City 1,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,562
Sunbury City 2,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D. HARRIS,237
Sunbury City 2,2024,PRESIDENTIAL ELECTORS,REP,DONALD J. TRUMP,364
Sunbury City 2,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,5
Sunbury City 2,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,7
Sunbury City 2,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In,2
Sunbury City 2,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",242
Sunbury City 2,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,339
Sunbury City 2,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,16
Sunbury City 2,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,8
Sunbury City 2,2024,UNITED STATES SENATOR,CST,MARTY SELKER,4
Sunbury City 2,2024,UNITED STATES SENATOR,Write-In,Write-In,0
Sunbury City 2,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,226
Sunbury City 2,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,340
Sunbury City 2,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,15
Sunbury City 2,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,16
Sunbury City 2,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,5
Sunbury City 2,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,3
Sunbury City 2,2024,UNITED STATES SENATOR,Write-In,Write-In,0
Sunbury City 2,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,221
Sunbury City 2,2024,AUDITOR GENERAL,REP,TIM DEFOOR,339
Sunbury City 2,2024,AUDITOR GENERAL,LIB,REECE SMITH,23
Sunbury City 2,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,5
Sunbury City 2,2024,AUDITOR GENERAL,CST,BOB GOODRICH,11
Sunbury City 2,2024,AUDITOR GENERAL,Write-In,Write-In,1
Sunbury City 2,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,228
Sunbury City 2,2024,STATE TREASURER,REP,STACY GARRITY,341
Sunbury City 2,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,21
Sunbury City 2,2024,STATE TREASURER,CST,TROY BOWMAN,5
Sunbury City 2,2024,STATE TREASURER,FWD,CHRIS FOSTER,4
Sunbury City 2,2024,STATE TREASURER,Write-In,Write-In,0
Sunbury City 2,2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,241
Sunbury City 2,2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,358
Sunbury City 2,2024,REPRESENTATIVE IN CONGRESS 9th District,Write-In,Write-In,0
Sunbury City 2,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,196
Sunbury City 2,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,408
Sunbury City 2,2024,SENATOR IN THE GENERAL ASSEMBLY,Write-In,Write-In,0
Sunbury City 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,490
Sunbury City 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,Write-In,Write-In,29
Sunbury City 5,2024,PRESIDENTIAL ELECTORS,DEM,KAMALA D. HARRIS,188
Sunbury City 5,2024,PRESIDENTIAL ELECTORS,REP,DONALD J. TRUMP,282
Sunbury City 5,2024,PRESIDENTIAL ELECTORS,LIB,CHASE OLIVER,7
Sunbury City 5,2024,PRESIDENTIAL ELECTORS,GRN,JILL STEIN,4
Sunbury City 5,2024,PRESIDENTIAL ELECTORS,Write-In,Write-In,2
Sunbury City 5,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",190
Sunbury City 5,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,267
Sunbury City 5,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,9
Sunbury City 5,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,7
Sunbury City 5,2024,UNITED STATES SENATOR,CST,MARTY SELKER,6
Sunbury City 5,2024,UNITED STATES SENATOR,Write-In,Write-In,1
Sunbury City 5,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,170
Sunbury City 5,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,285
Sunbury City 5,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,7
Sunbury City 5,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,8
Sunbury City 5,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,5
Sunbury City 5,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,2
Sunbury City 5,2024,UNITED STATES SENATOR,Write-In,Write-In,0
Sunbury City 5,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,166
Sunbury City 5,2024,AUDITOR GENERAL,REP,TIM DEFOOR,282
Sunbury City 5,2024,AUDITOR GENERAL,LIB,REECE SMITH,11
Sunbury City 5,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,3
Sunbury City 5,2024,AUDITOR GENERAL,CST,BOB GOODRICH,9
Sunbury City 5,2024,AUDITOR GENERAL,Write-In,Write-In,3
Sunbury City 5,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,169
Sunbury City 5,2024,STATE TREASURER,REP,STACY GARRITY,282
Sunbury City 5,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,7
Sunbury City 5,2024,STATE TREASURER,CST,TROY BOWMAN,6
Sunbury City 5,2024,STATE TREASURER,FWD,CHRIS FOSTER,7
Sunbury City 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,405
Sunbury City 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,Write-In,Write-In Totals,25
Sunbury City 6,2024,PRESIDENTIAL ELECTORS,DEM,"KAMALA D. HARRIS, TIM WALZ",160
Sunbury City 6,2024,PRESIDENTIAL ELECTORS,REP,"DONALD J. TRUMP, JD VANCE",222
Sunbury City 6,2024,PRESIDENTIAL ELECTORS,LIB,"CHASE OLIVER, MIKE TER MAAT",2
Sunbury City 6,2024,PRESIDENTIAL ELECTORS,GRN,"JILL STEIN, RUDOLPH WARE",3
Sunbury City 6,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",157
Sunbury City 6,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,214
Sunbury City 6,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,8
Sunbury City 6,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,147
Sunbury City 6,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,214
Sunbury City 6,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,4
Sunbury City 6,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,11
Sunbury City 6,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,136
Sunbury City 6,2024,AUDITOR GENERAL,REP,TIM DEFOOR,217
Sunbury City 6,2024,AUDITOR GENERAL,LIB,REECE SMITH,18
Sunbury City 6,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,134
Sunbury City 6,2024,STATE TREASURER,REP,STACY GARRITY,222
Sunbury City 6,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,12
Sunbury City 6,2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,157
Sunbury City 6,2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,226
Sunbury City 6,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,108
Sunbury City 6,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,276
Sunbury City 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,322
Sunbury City 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,Write-In,Write-In Totals,13
Sunbury City 4,2024,PRESIDENTIAL ELECTORS,DEM,"KAMALA D. HARRIS, President TIM WALZ, Vice-President",245
Sunbury City 4,2024,PRESIDENTIAL ELECTORS,REP,"DONALD J. TRUMP, President JD VANCE, Vice-President",365
Sunbury City 4,2024,PRESIDENTIAL ELECTORS,LIB,"CHASE OLIVER, President MIKE TER MAAT, Vice-President",3
Sunbury City 4,2024,PRESIDENTIAL ELECTORS,GRN,"JILL STEIN, President RUDOLPH WARE, Vice-President",5
Sunbury City 4,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",249
Sunbury City 4,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,347
Sunbury City 4,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,11
Sunbury City 4,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
Sunbury City 4,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
Sunbury City 4,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,236
Sunbury City 4,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,354
Sunbury City 4,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,6
Sunbury City 4,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,4
Sunbury City 4,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,7
Sunbury City 4,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,3
Sunbury City 4,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,222
Sunbury City 4,2024,AUDITOR GENERAL,REP,TIM DEFOOR,370
Sunbury City 4,2024,AUDITOR GENERAL,LIB,REECE SMITH,9
Sunbury City 4,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,2
Sunbury City 4,2024,AUDITOR GENERAL,CST,BOB GOODRICH,2
Sunbury City 4,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,222
Sunbury City 4,2024,STATE TREASURER,REP,STACY GARRITY,373
Sunbury City 4,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,8
Sunbury City 4,2024,STATE TREASURER,CST,TROY BOWMAN,1
Sunbury City 4,2024,STATE TREASURER,FWD,CHRIS FOSTER,3
Sunbury City 4,2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,230
Sunbury City 4,2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,385
Sunbury City 4,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,166
Sunbury City 4,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,449
Sunbury City 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,515
Sunbury City 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,Write-In,Write-In,25
Sunbury City 3,2024,PRESIDENTIAL ELECTORS,DEM,"KAMALA D. HARRIS, President TIM WALZ, Vice-President",271
Sunbury City 3,2024,PRESIDENTIAL ELECTORS,REP,"DONALD J. TRUMP, President JD VANCE, Vice-President",484
Sunbury City 3,2024,PRESIDENTIAL ELECTORS,LIB,"CHASE OLIVER, President MIKE TER MAAT, Vice-President",9
Sunbury City 3,2024,PRESIDENTIAL ELECTORS,GRN,"JILL STEIN, President RUDOLPH WARE, Vice-President",10
Sunbury City 3,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",278
Sunbury City 3,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,452
Sunbury City 3,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,26
Sunbury City 3,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,5
Sunbury City 3,2024,UNITED STATES SENATOR,CST,MARTY SELKER,2
Sunbury City 3,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,255
Sunbury City 3,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,464
Sunbury City 3,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,20
Sunbury City 3,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,7
Sunbury City 3,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,3
Sunbury City 3,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,3
Sunbury City 3,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,230
Sunbury City 3,2024,AUDITOR GENERAL,REP,TIM DEFOOR,484
Sunbury City 3,2024,AUDITOR GENERAL,LIB,REECE SMITH,22
Sunbury City 3,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,1
Sunbury City 3,2024,AUDITOR GENERAL,CST,BOB GOODRICH,11
Sunbury City 3,2024,STATE TREASURER,DEM,ERIN MCCLELLAND,234
Sunbury City 3,2024,STATE TREASURER,REP,STACY GARRITY,492
Sunbury City 3,2024,STATE TREASURER,LIB,NICKOLAS CIESIELSKI,16
Sunbury City 3,2024,STATE TREASURER,CST,TROY BOWMAN,6
Sunbury City 3,2024,STATE TREASURER,FWD,CHRIS FOSTER,2
Sunbury City 3,2024,REPRESENTATIVE IN CONGRESS 9th District,DEM,AMANDA WALDMAN,246
Sunbury City 3,2024,REPRESENTATIVE IN CONGRESS 9th District,REP,DAN MEUSER,505
Sunbury City 3,2024,SENATOR IN THE GENERAL ASSEMBLY,DEM,PATRICIA LAWTON,190
Sunbury City 3,2024,SENATOR IN THE GENERAL ASSEMBLY,REP,LYNDA J. SCHLEGEL CULVER,568
Sunbury City 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 108th District,REP,MICHAEL STENDER,649
Turbot Township,2024,PRESIDENTIAL ELECTORS,DEM,"KAMALA D. HARRIS, President TIM WALZ, Vice-President",298
Turbot Township,2024,PRESIDENTIAL ELECTORS,REP,"DONALD J. TRUMP, President JD VANCE, Vice-President",742
Turbot Township,2024,PRESIDENTIAL ELECTORS,LIB,"CHASE OLIVER, President MIKE TER MAAT, Vice-President",7
Turbot Township,2024,PRESIDENTIAL ELECTORS,GRN,"JILL STEIN, President RUDOLPH WARE, Vice-President",2
Turbot Township,2024,UNITED STATES SENATOR,DEM,"ROBERT P. CASEY, JR.",305
Turbot Township,2024,UNITED STATES SENATOR,REP,DAVE MCCORMICK,719
Turbot Township,2024,UNITED STATES SENATOR,LIB,JOHN C. THOMAS,13
Turbot Township,2024,UNITED STATES SENATOR,GRN,LEILA HAZOU,12
Turbot Township,2024,UNITED STATES SENATOR,CST,MARTY SELKER,3
Turbot Township,2024,ATTORNEY GENERAL,DEM,EUGENE DEPASQUALE,273
Turbot Township,2024,ATTORNEY GENERAL,REP,DAVE SUNDAY,732
Turbot Township,2024,ATTORNEY GENERAL,LIB,ROBERT COWBURN,21
Turbot Township,2024,ATTORNEY GENERAL,GRN,RICHARD L. WEISS,13
Turbot Township,2024,ATTORNEY GENERAL,CST,JUSTIN L. MAGILL,3
Turbot Township,2024,ATTORNEY GENERAL,FWD,ERIC L. SETTLE,1
Turbot Township,2024,AUDITOR GENERAL,DEM,MALCOLM KENYATTA,270
Turbot Township,2024,AUDITOR GENERAL,REP,TIM DEFOOR,728
Turbot Township,2024,AUDITOR GENERAL,LIB,REECE SMITH,21
Turbot Township,2024,AUDITOR GENERAL,ASP,ERIC K. ANTON,4
